timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.609375,0.125003,17,0.191406,0.578125
2,1,0.609375,0.125003,17,0.191406,0.578125
3,1,0.421875,0,156,0.158203,0.390625
3,2,0.46875,0,151,0.175781,0.435547
3,3,0.421875,-0.250007,134,0.171875,0.384766
3,4,0.46875,-0.250007,130,0.191406,0.427734
3,5,0.421875,-0.125003,355,0.144531,0.396484
3,6,0.46875,-0.125003,340,0.162109,0.439453
4,1,0.421875,0,156,0.158203,0.390625
4,2,0.46875,0,151,0.175781,0.435547
4,3,0.421875,-0.250007,134,0.171875,0.384766
4,4,0.46875,-0.250007,130,0.191406,0.427734
4,5,0.421875,-0.125003,355,0.144531,0.396484
4,6,0.46875,-0.125003,340,0.162109,0.439453
5,1,0.375,0,177,0.128906,0.351562
5,2,0.421875,0,324,0.144531,0.396484
5,3,0.46875,0,205,0.162109,0.439453
5,4,0.375,-0.37501,55,0.140625,0.347656
5,5,0.421875,-0.37501,103,0.158203,0.390625
5,6,0.46875,-0.37501,68,0.162109,0.439453
5,7,0.375,-0.250007,266,0.140625,0.347656
5,8,0.421875,-0.250007,495,0.158203,0.390625
5,9,0.46875,-0.250007,322,0.175781,0.435547
5,10,0.421875,-0.125003,669,0.144531,0.396484
5,11,0.46875,-0.125003,430,0.162109,0.439453
6,1,0.421875,0,261,0.144531,0.396484
6,2,0.46875,0,174,0.162109,0.439453
6,3,0.5625,0.125003,32,-0.017578,0.5625
6,4,0.328125,-0.500013,34,0.132812,0.300781
6,5,0.375,-0.500013,237,0.152344,0.341797
6,6,0.421875,-0.500013,433,0.171875,0.384766
6,7,0.46875,-0.500013,296,0.191406,0.427734
6,8,0.515625,-0.500013,68,0.226562,0.462891
6,9,0.328125,-0.37501,123,0.123047,0.304688
6,10,0.375,-0.37501,848,0.140625,0.347656
6,11,0.421875,-0.37501,1536,0.144531,0.396484
6,12,0.46875,-0.37501,1022,0.162109,0.439453
6,13,0.515625,-0.37501,209,0.177734,0.484375
6,14,0.375,-0.250007,796,0.140625,0.347656
6,15,0.421875,-0.250007,1442,0.158203,0.390625
6,16,0.46875,-0.250007,956,0.175781,0.435547
6,17,0.515625,-0.250007,188,0.177734,0.484375
6,18,0.421875,-0.125003,275,0.144531,0.396484
6,19,0.46875,-0.125003,193,0.146484,0.445312
7,1,0.328125,-0.875023,76,0.144531,0.294922
7,2,0.375,-0.875023,297,0.164062,0.337891
7,3,0.421875,-0.875023,381,0.185547,0.378906
7,4,0.46875,-0.875023,180,0.205078,0.421875
7,5,0.515625,-0.875023,21,0.226562,0.462891
7,6,0.328125,-0.75002,206,0.144531,0.294922
7,7,0.375,-0.75002,805,0.164062,0.337891
7,8,0.421875,-0.75002,1013,0.185547,0.378906
7,9,0.46875,-0.75002,456,0.205078,0.421875
7,10,0.515625,-0.75002,45,0.208984,0.470703
7,11,0.328125,-0.625017,388,0.123047,0.304688
7,12,0.375,-0.625017,1516,0.128906,0.351562
7,13,0.421875,-0.625017,1887,0.144531,0.396484
7,14,0.46875,-0.625017,827,0.162109,0.439453
7,15,0.515625,-0.625017,71,0.177734,0.484375
7,16,0.328125,-0.500013,303,0.123047,0.304688
7,17,0.375,-0.500013,1126,0.128906,0.351562
7,18,0.421875,-0.500013,1331,0.144531,0.396484
7,19,0.46875,-0.500013,538,0.175781,0.435547
7,20,0.328125,-0.37501,81,0.103516,0.3125
7,21,0.375,-0.37501,248,0.117188,0.355469
7,22,0.421875,-0.37501,233,0.132812,0.400391
7,23,0.46875,-0.37501,92,0.044922,0.466797
7,24,0.5625,-0.37501,26,0.035156,0.560547
7,25,0.421875,-0.250007,118,0.105469,0.408203
7,26,0.46875,-0.250007,67,0.117188,0.453125
7,27,0.5625,-0.250007,23,0.070312,0.558594
7,28,0.46875,-0.37501,68,0.191406,0.427734
8,1,0.28125,0.75002,50,0.087891,0.267578
8,2,0.328125,0.75002,329,0.091797,0.314453
8,3,0.375,0.75002,566,0.105469,0.359375
8,4,0.421875,0.75002,355,0.119141,0.404297
8,5,0.46875,0.75002,64,0.132812,0.449219
8,6,0.28125,0.875023,63,0.035156,0.279297
8,7,0.328125,0.875023,246,0.041016,0.326172
8,8,0.375,0.875023,343,0.152344,0.341797
8,9,0.421875,0.875023,240,0.158203,0.390625
8,10,0.46875,0.875023,63,0.146484,0.445312
8,11,0.28125,-1.000027,110,0.097656,0.263672
8,12,0.328125,-1.000027,569,0.113281,0.308594
8,13,0.375,-1.000027,878,0.128906,0.351562
8,14,0.421875,-1.000027,517,0.144531,0.396484
8,15,0.46875,-1.000027,100,0.162109,0.439453
8,16,0.28125,-0.875023,93,0.087891,0.267578
8,17,0.328125,-0.875023,630,0.103516,0.3125
8,18,0.375,-0.875023,1157,0.117188,0.355469
8,19,0.421875,-0.875023,800,0.132812,0.400391
8,20,0.46875,-0.875023,176,0.146484,0.445312
8,21,0.28125,-0.75002,35,0.087891,0.267578
8,22,0.328125,-0.75002,290,0.103516,0.3125
8,23,0.375,-0.75002,589,0.117188,0.355469
8,24,0.421875,-0.75002,446,0.132812,0.400391
8,25,0.46875,-0.75002,109,0.146484,0.445312
8,26,0.328125,-0.625017,145,0.072266,0.320312
8,27,0.375,-0.625017,415,0.082031,0.365234
8,28,0.421875,-0.625017,407,0.091797,0.412109
8,29,0.46875,-0.625017,133,0.103516,0.457031
8,30,0.328125,-0.500013,135,0.072266,0.320312
8,31,0.375,-0.500013,357,0.082031,0.365234
8,32,0.421875,-0.500013,335,0.091797,0.412109
8,33,0.46875,-0.500013,106,0.103516,0.457031
8,34,0.375,-0.37501,55,0.070312,0.369141
8,35,0.421875,-0.37501,57,0.080078,0.414062
8,36,0.5625,-0.37501,27,0.105469,0.552734
8,37,0.5625,-0.250007,25,0.105469,0.552734
8,38,0.609375,-0.250007,31,0.132812,0.59375
8,39,0.28125,0.875023,51,0.132812,0.248047
8,40,0.328125,0.875023,217,0.144531,0.294922
8,41,0.375,0.875023,289,0.035156,0.373047
9,1,0.234375,0.75002,60,0.037109,0.232422
9,2,0.28125,0.75002,329,0.044922,0.277344
9,3,0.328125,0.75002,518,0.050781,0.324219
9,4,0.375,0.75002,298,0.058594,0.371094
9,5,0.421875,0.75002,46,0.066406,0.416016
9,6,0.234375,0.875023,59,0.037109,0.232422
9,7,0.28125,0.875023,319,0.044922,0.277344
9,8,0.328125,0.875023,494,0.050781,0.324219
9,9,0.375,0.875023,277,0.058594,0.371094
9,10,0.421875,0.875023,40,0.052734,0.417969
9,11,0.234375,-1.000027,19,0.080078,0.220703
9,12,0.28125,-1.000027,98,0.087891,0.267578
9,13,0.328125,-1.000027,128,0.103516,0.3125
9,14,0.375,-1.000027,43,0.140625,0.347656
9,15,0.28125,-0.875023,72,0.0625,0.275391
9,16,0.328125,-0.875023,198,0.0625,0.322266
9,17,0.375,-0.875023,214,0.070312,0.369141
9,18,0.421875,-0.875023,89,0.080078,0.414062
9,19,0.375,-1.000027,38,0.058594,0.371094
10,1,0.609375,0,67,0.132812,0.59375
10,2,0.609375,0.125003,116,0.132812,0.59375
10,3,0.609375,0.250007,86,-0.115234,0.599609
10,4,0.609375,0.37501,24,-0.115234,0.599609
10,5,0.234375,-0.875023,15,0.044922,0.230469
10,6,0.28125,-0.875023,61,0.044922,0.277344
10,7,0.328125,-0.875023,63,0.050781,0.324219
10,8,0.375,-0.875023,18,0.058594,0.371094
10,9,0.234375,-0.75002,38,0.037109,0.232422
10,10,0.28125,-0.75002,41,-0.070312,0.271484
10,11,0.328125,-0.75002,23,0.0625,0.322266
10,12,0.234375,-0.625017,68,0.021484,0.232422
10,13,0.28125,-0.625017,77,0.027344,0.279297
10,14,0.328125,-0.625017,83,0,0.328125
10,15,0.375,-0.625017,96,0.011719,0.375
10,16,0.421875,-0.625017,28,0.013672,0.421875
10,17,0.234375,-0.500013,28,0.021484,0.232422
10,18,0.28125,-0.500013,113,0.009766,0.28125
10,19,0.328125,-0.500013,271,0.021484,0.328125
10,20,0.375,-0.500013,234,0.023438,0.375
10,21,0.421875,-0.500013,61,0.027344,0.421875
10,22,0.28125,-0.37501,104,0.009766,0.28125
10,23,0.328125,-0.37501,223,0.009766,0.328125
10,24,0.375,-0.37501,174,0.011719,0.375
10,25,0.421875,-0.37501,41,0.013672,0.421875
10,26,0.609375,0.125003,101,-0.115234,0.599609
10,27,0.609375,0.250007,83,0.115234,0.599609
10,28,0.609375,0.37501,23,0.115234,0.599609
10,29,0.234375,-0.75002,32,-0.058594,0.226562
10,30,0.28125,-0.75002,35,0.044922,0.277344
10,31,0.328125,-0.75002,19,-0.082031,0.318359
11,1,0.609375,0.250007,90,-0.132812,0.59375
11,2,0.609375,0.37501,128,-0.152344,0.589844
11,3,0.609375,0.500013,106,-0.152344,0.589844
11,4,0.609375,0.625017,42,-0.152344,0.589844
12,1,0.609375,0,80,-0.208984,0.572266
12,2,0.609375,0.125003,106,-0.208984,0.572266
12,3,0.609375,0.250007,71,-0.248047,0.556641
12,4,0.28125,0.875023,252,-0.123047,0.253906
12,5,0.234375,-1.000027,126,-0.154297,0.177734
12,6,0.28125,-1.000027,316,-0.185547,0.212891
12,7,0.328125,-1.000027,288,-0.214844,0.248047
12,8,0.234375,-0.875023,55,-0.162109,0.169922
12,9,0.28125,-0.875023,137,-0.193359,0.205078
12,10,0.328125,-0.875023,126,-0.226562,0.238281
12,11,0.234375,-0.875023,42,-0.074219,0.222656
12,12,0.28125,-0.875023,113,-0.087891,0.267578
