timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.375,0,104,0.128906,0.351562
1,2,0.421875,0,364,0.144531,0.396484
1,3,0.46875,0,442,0.162109,0.439453
1,4,0.515625,0,217,0.177734,0.484375
1,5,0.5625,0,43,0.193359,0.527344
1,6,0.375,-0.250007,99,0.128906,0.351562
1,7,0.421875,-0.250007,349,0.158203,0.390625
1,8,0.46875,-0.250007,436,0.175781,0.435547
1,9,0.515625,-0.250007,226,0.193359,0.478516
1,10,0.5625,-0.250007,46,0.210938,0.521484
1,11,0.375,-0.125003,194,0.117188,0.355469
1,12,0.421875,-0.125003,674,0.132812,0.400391
1,13,0.46875,-0.125003,819,0.146484,0.445312
1,14,0.515625,-0.125003,405,0.162109,0.490234
1,15,0.5625,-0.125003,80,0.175781,0.535156
2,1,0.375,0,96,0.128906,0.351562
2,2,0.421875,0,270,0.144531,0.396484
2,3,0.46875,0,255,0.162109,0.439453
2,4,0.515625,0,76,0.162109,0.490234
2,5,0.375,-0.37501,33,0.128906,0.351562
2,6,0.421875,-0.37501,87,0.144531,0.396484
2,7,0.46875,-0.37501,72,0.162109,0.439453
2,8,0.375,-0.250007,154,0.140625,0.347656
2,9,0.421875,-0.250007,418,0.158203,0.390625
2,10,0.46875,-0.250007,376,0.162109,0.439453
2,11,0.515625,-0.250007,98,0.162109,0.490234
2,12,0.375,-0.125003,203,0.117188,0.355469
2,13,0.421875,-0.125003,566,0.132812,0.400391
2,14,0.46875,-0.125003,526,0.146484,0.445312
2,15,0.515625,-0.125003,148,0.144531,0.494141
3,1,0.421875,-0.500013,56,0.171875,0.384766
3,2,0.46875,-0.500013,85,0.191406,0.427734
3,3,0.515625,-0.500013,50,0.193359,0.478516
3,4,0.375,-0.37501,101,0.140625,0.347656
3,5,0.421875,-0.37501,367,0.158203,0.390625
3,6,0.46875,-0.37501,492,0.175781,0.435547
3,7,0.515625,-0.37501,264,0.177734,0.484375
3,8,0.5625,-0.37501,42,0.193359,0.527344
3,9,0.375,-0.250007,140,0.140625,0.347656
3,10,0.421875,-0.250007,484,0.158203,0.390625
3,11,0.46875,-0.250007,615,0.175781,0.435547
3,12,0.515625,-0.250007,311,0.193359,0.478516
3,13,0.5625,-0.250007,45,0.193359,0.527344
3,14,0.421875,-0.125003,183,0.144531,0.396484
3,15,0.46875,-0.125003,221,0.146484,0.445312
3,16,0.515625,-0.125003,104,0.162109,0.490234
4,1,0.421875,0,89,0.144531,0.396484
4,2,0.46875,0,83,0.162109,0.439453
4,3,0.375,-0.625017,104,0.164062,0.337891
4,4,0.421875,-0.625017,209,0.185547,0.378906
4,5,0.46875,-0.625017,150,0.191406,0.427734
4,6,0.515625,-0.625017,50,0.177734,0.484375
4,7,0.328125,-0.500013,43,0.132812,0.300781
4,8,0.375,-0.500013,348,0.140625,0.347656
4,9,0.421875,-0.500013,764,0.158203,0.390625
4,10,0.46875,-0.500013,674,0.175781,0.435547
4,11,0.515625,-0.500013,237,0.193359,0.478516
4,12,0.5625,-0.500013,25,0.210938,0.521484
4,13,0.328125,-0.37501,54,0.113281,0.308594
4,14,0.375,-0.37501,450,0.117188,0.355469
4,15,0.421875,-0.37501,980,0.132812,0.400391
4,16,0.46875,-0.37501,826,0.146484,0.445312
4,17,0.515625,-0.37501,261,0.177734,0.484375
4,18,0.375,-0.250007,175,0.117188,0.355469
4,19,0.421875,-0.250007,365,0.132812,0.400391
4,20,0.46875,-0.250007,281,0.162109,0.439453
4,21,0.515625,-0.250007,71,0.177734,0.484375
5,1,0.421875,0,89,0.144531,0.396484
5,2,0.46875,0,83,0.162109,0.439453
5,3,0.375,-0.625017,104,0.164062,0.337891
5,4,0.421875,-0.625017,209,0.185547,0.378906
5,5,0.46875,-0.625017,150,0.191406,0.427734
5,6,0.515625,-0.625017,50,0.177734,0.484375
5,7,0.328125,-0.500013,43,0.132812,0.300781
5,8,0.375,-0.500013,348,0.140625,0.347656
5,9,0.421875,-0.500013,764,0.158203,0.390625
5,10,0.46875,-0.500013,674,0.175781,0.435547
5,11,0.515625,-0.500013,237,0.193359,0.478516
5,12,0.5625,-0.500013,25,0.210938,0.521484
5,13,0.328125,-0.37501,54,0.113281,0.308594
5,14,0.375,-0.37501,450,0.117188,0.355469
5,15,0.421875,-0.37501,980,0.132812,0.400391
5,16,0.46875,-0.37501,826,0.146484,0.445312
5,17,0.515625,-0.37501,261,0.177734,0.484375
5,18,0.375,-0.250007,175,0.117188,0.355469
5,19,0.421875,-0.250007,365,0.132812,0.400391
5,20,0.46875,-0.250007,281,0.162109,0.439453
5,21,0.515625,-0.250007,71,0.177734,0.484375
6,1,0.328125,-1.000027,53,0.164062,0.285156
6,2,0.375,-1.000027,195,0.1875,0.324219
6,3,0.421875,-1.000027,240,0.210938,0.365234
6,4,0.46875,-1.000027,107,0.220703,0.414062
6,5,0.328125,-0.875023,48,0.123047,0.304688
6,6,0.375,-0.875023,255,0.140625,0.347656
6,7,0.421875,-0.875023,405,0.158203,0.390625
6,8,0.46875,-0.875023,228,0.175781,0.435547
6,9,0.515625,-0.875023,30,0.193359,0.478516
6,10,0.328125,-0.75002,69,0.113281,0.308594
6,11,0.375,-0.75002,453,0.128906,0.351562
6,12,0.421875,-0.75002,725,0.144531,0.396484
6,13,0.46875,-0.75002,403,0.162109,0.439453
6,14,0.515625,-0.75002,50,0.177734,0.484375
6,15,0.328125,-0.625017,95,0.082031,0.318359
6,16,0.375,-0.625017,497,0.105469,0.359375
6,17,0.421875,-0.625017,702,0.105469,0.408203
6,18,0.46875,-0.625017,320,0.117188,0.453125
6,19,0.328125,-0.500013,71,0.082031,0.318359
6,20,0.375,-0.500013,324,0.09375,0.363281
6,21,0.421875,-0.500013,426,0.091797,0.412109
6,22,0.46875,-0.500013,187,0.087891,0.460938
6,23,0.515625,-0.500013,61,0.193359,0.478516
6,24,0.375,-0.37501,53,0.058594,0.371094
6,25,0.421875,-0.37501,81,0.066406,0.416016
6,26,0.46875,-0.37501,75,0.162109,0.439453
6,27,0.515625,-0.37501,37,0.144531,0.494141
6,28,0.5625,-0.37501,18,0.123047,0.548828
6,29,0.5625,-0.250007,22,0.123047,0.548828
7,1,0.28125,0.625017,98,0.070312,0.271484
7,2,0.328125,0.625017,315,0.072266,0.320312
7,3,0.375,0.625017,364,0.082031,0.365234
7,4,0.421875,0.625017,161,0.080078,0.414062
7,5,0.28125,0.75002,241,0.0625,0.275391
7,6,0.328125,0.75002,1027,0.0625,0.322266
7,7,0.375,0.75002,1395,0.070312,0.369141
7,8,0.421875,0.75002,700,0.080078,0.414062
7,9,0.46875,0.75002,93,0.087891,0.460938
7,10,0.28125,0.875023,264,0.052734,0.275391
7,11,0.328125,0.875023,1161,0.0625,0.322266
7,12,0.375,0.875023,1592,0.070312,0.369141
7,13,0.421875,0.875023,798,0.080078,0.414062
7,14,0.46875,0.875023,100,0.074219,0.462891
7,15,0.28125,-1.000027,154,0.097656,0.263672
7,16,0.328125,-1.000027,713,0.113281,0.308594
7,17,0.375,-1.000027,1033,0.128906,0.351562
7,18,0.421875,-1.000027,563,0.144531,0.396484
7,19,0.46875,-1.000027,93,0.146484,0.445312
7,20,0.28125,-0.875023,55,0.080078,0.269531
7,21,0.328125,-0.875023,278,0.091797,0.314453
7,22,0.375,-0.875023,431,0.105469,0.359375
7,23,0.421875,-0.875023,307,0.119141,0.404297
7,24,0.46875,-0.875023,129,0.132812,0.449219
7,25,0.515625,-0.875023,18,0.144531,0.494141
7,26,0.609375,-0.250007,16,0.115234,0.599609
7,27,0.609375,-0.125003,20,-0.115234,0.599609
8,1,0.609375,0.125003,78,0.152344,0.589844
8,2,0.609375,0.250007,39,0.132812,0.59375
8,3,0.234375,0.625017,29,0.037109,0.232422
8,4,0.28125,0.625017,110,0.044922,0.277344
8,5,0.328125,0.625017,132,0.050781,0.324219
8,6,0.375,0.625017,55,0.046875,0.373047
8,7,0.234375,0.75002,84,0.029297,0.232422
8,8,0.28125,0.75002,300,0.035156,0.279297
8,9,0.328125,0.75002,353,0.041016,0.326172
8,10,0.375,0.75002,148,0.046875,0.373047
8,11,0.234375,0.875023,85,0.021484,0.232422
8,12,0.28125,0.875023,300,0.027344,0.279297
8,13,0.328125,0.875023,354,0.03125,0.326172
8,14,0.375,0.875023,150,0.035156,0.373047
8,15,0.234375,-1.000027,28,0.058594,0.226562
8,16,0.28125,-1.000027,98,0.070312,0.271484
8,17,0.328125,-1.000027,116,0.082031,0.318359
8,18,0.375,-1.000027,52,0.09375,0.363281
8,19,0.28125,-0.875023,33,0.052734,0.275391
8,20,0.328125,-0.875023,88,0.0625,0.322266
8,21,0.375,-0.875023,106,0.070312,0.369141
8,22,0.421875,-0.875023,58,0.080078,0.414062
8,23,0.28125,-0.75002,31,0.052734,0.275391
8,24,0.328125,-0.75002,88,0.0625,0.322266
8,25,0.375,-0.75002,133,0.070312,0.369141
8,26,0.421875,-0.75002,89,0.080078,0.414062
8,27,0.46875,-0.75002,19,0.087891,0.460938
8,28,0.328125,-0.625017,35,0.050781,0.324219
8,29,0.375,-0.625017,70,0.058594,0.371094
8,30,0.421875,-0.625017,55,0.066406,0.416016
9,1,0.1875,-0.625017,15,0.011719,0.1875
9,2,0.234375,-0.625017,76,0.015625,0.234375
9,3,0.28125,-0.625017,112,0.017578,0.28125
9,4,0.328125,-0.625017,62,0.021484,0.328125
9,5,0.1875,-0.500013,40,0.011719,0.1875
9,6,0.234375,-0.500013,199,0.015625,0.234375
9,7,0.28125,-0.500013,294,0.017578,0.28125
9,8,0.328125,-0.500013,170,0.021484,0.328125
9,9,0.375,-0.500013,54,0.023438,0.375
9,10,0.234375,-0.37501,207,0.007812,0.234375
9,11,0.28125,-0.37501,297,0.009766,0.28125
9,12,0.328125,-0.37501,190,0.009766,0.328125
9,13,0.375,-0.37501,175,0.011719,0.375
9,14,0.609375,0.37501,49,-0.152344,0.589844
10,1,0.609375,0.37501,87,-0.115234,0.599609
10,2,0.609375,0.37501,64,0.132812,0.59375
11,1,0.609375,0.125003,83,-0.171875,0.583984
11,2,0.609375,0.250007,62,-0.191406,0.578125
12,1,0.421875,0.37501,610,-0.144531,0.396484
12,2,0.375,0.625017,423,-0.164062,0.337891
12,3,0.328125,0.75002,165,-0.173828,0.277344
12,4,0.375,0.75002,229,-0.1875,0.324219
12,5,0.28125,0.875023,58,-0.167969,0.226562
12,6,0.328125,0.875023,111,-0.195312,0.263672
12,7,0.375,0.875023,82,-0.222656,0.302734
12,8,0.609375,-0.125003,57,0.132812,0.59375
12,9,0.65625,0.37501,122,-0.267578,0.599609
13,1,0.328125,0.625017,169,-0.214844,0.248047
13,2,0.375,0.625017,261,-0.222656,0.302734
13,3,0.421875,0.625017,221,-0.224609,0.357422
13,4,0.328125,0.75002,64,-0.226562,0.238281
13,5,0.375,0.75002,75,-0.257812,0.271484
14,1,0.375,0.37501,357,-0.1875,0.324219
14,2,0.421875,0.37501,629,-0.224609,0.357422
14,3,0.46875,0.37501,409,-0.25,0.396484
14,4,0.375,0.500013,64,-0.1875,0.324219
14,5,0.421875,0.500013,117,-0.210938,0.365234
14,6,0.46875,0.500013,81,-0.234375,0.40625
15,1,0.46875,0.37501,55,-0.234375,0.40625
