timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.281250,-0.625017,32.000000,-0.158203,0.232422
1,2,0.328125,-0.625017,45.000000,-0.195312,0.263672
1,3,0.375000,-0.625017,32.000000,-0.222656,0.302734
1,4,0.281250,-0.500013,80.000000,-0.158203,0.232422
1,5,0.328125,-0.500013,121.000000,-0.308594,0.113281
1,6,0.375000,-0.500013,81.000000,-0.222656,0.302734
1,7,0.281250,-0.375010,130.000000,-0.175781,0.218750
1,8,0.328125,-0.375010,198.000000,-0.205078,0.255859
1,9,0.375000,-0.375010,126.000000,-0.234375,0.292969
1,10,0.281250,-0.250007,99.000000,-0.175781,0.218750
1,11,0.328125,-0.250007,147.000000,-0.205078,0.255859
1,12,0.375000,-0.250007,88.000000,-0.234375,0.292969
1,13,0.281250,-0.625017,31.000000,-0.263672,0.097656
1,14,0.328125,-0.625017,42.000000,-0.308594,0.113281
1,15,0.281250,-0.500013,77.000000,-0.255859,0.119141
1,16,0.328125,-0.500013,118.000000,-0.185547,0.271484
1,17,0.375000,-0.500013,75.000000,-0.351562,0.130859
1,18,0.281250,-0.375010,94.000000,-0.273438,0.070312
1,19,0.328125,-0.375010,154.000000,-0.318359,0.082031
1,20,0.375000,-0.375010,102.000000,-0.363281,0.093750
1,21,0.328125,-0.250007,114.000000,-0.318359,0.082031
1,22,0.375000,-0.250007,78.000000,-0.363281,0.093750
2,1,0.281250,-0.625017,32.000000,-0.158203,0.232422
2,2,0.328125,-0.625017,45.000000,-0.195312,0.263672
2,3,0.375000,-0.625017,32.000000,-0.222656,0.302734
2,4,0.281250,-0.500013,80.000000,-0.158203,0.232422
2,5,0.328125,-0.500013,121.000000,-0.308594,0.113281
2,6,0.375000,-0.500013,81.000000,-0.222656,0.302734
2,7,0.281250,-0.375010,130.000000,-0.175781,0.218750
2,8,0.328125,-0.375010,198.000000,-0.205078,0.255859
2,9,0.375000,-0.375010,126.000000,-0.234375,0.292969
2,10,0.281250,-0.250007,99.000000,-0.175781,0.218750
2,11,0.328125,-0.250007,147.000000,-0.205078,0.255859
2,12,0.375000,-0.250007,88.000000,-0.234375,0.292969
2,13,0.281250,-0.625017,31.000000,-0.263672,0.097656
2,14,0.328125,-0.625017,42.000000,-0.308594,0.113281
2,15,0.281250,-0.500013,77.000000,-0.255859,0.119141
2,16,0.328125,-0.500013,118.000000,-0.185547,0.271484
2,17,0.375000,-0.500013,75.000000,-0.351562,0.130859
2,18,0.281250,-0.375010,94.000000,-0.273438,0.070312
2,19,0.328125,-0.375010,154.000000,-0.318359,0.082031
2,20,0.375000,-0.375010,102.000000,-0.363281,0.093750
2,21,0.328125,-0.250007,114.000000,-0.318359,0.082031
2,22,0.375000,-0.250007,78.000000,-0.363281,0.093750
3,1,0.281250,-0.500013,44.000000,-0.193359,0.205078
3,2,0.328125,-0.500013,42.000000,-0.214844,0.248047
4,1,0.328125,-0.625017,29.000000,-0.185547,0.271484
4,2,0.375000,-0.625017,40.000000,-0.210938,0.310547
4,3,0.421875,-0.625017,22.000000,-0.238281,0.349609
4,4,0.375000,-0.500013,39.000000,-0.210938,0.310547
4,5,0.562500,-0.125003,103.000000,-0.386719,0.408203
4,6,0.562500,-0.500013,19.000000,-0.316406,0.464844
5,1,0.328125,-0.625017,29.000000,-0.185547,0.271484
5,2,0.375000,-0.625017,40.000000,-0.210938,0.310547
5,3,0.421875,-0.625017,22.000000,-0.238281,0.349609
5,4,0.375000,-0.500013,39.000000,-0.210938,0.310547
5,5,0.562500,-0.125003,103.000000,-0.386719,0.408203
5,6,0.562500,-0.500013,19.000000,-0.316406,0.464844
6,1,0.328125,-0.750020,37.000000,-0.173828,0.277344
6,2,0.375000,-0.750020,31.000000,-0.199219,0.318359
6,3,0.328125,-0.625017,63.000000,-0.185547,0.271484
6,4,0.375000,-0.625017,54.000000,-0.199219,0.318359
6,5,0.562500,-0.250007,132.000000,-0.386719,0.408203
7,1,0.328125,-0.750020,37.000000,-0.173828,0.277344
7,2,0.375000,-0.750020,31.000000,-0.199219,0.318359
7,3,0.328125,-0.625017,63.000000,-0.185547,0.271484
7,4,0.375000,-0.625017,54.000000,-0.199219,0.318359
7,5,0.562500,-0.250007,132.000000,-0.386719,0.408203
7,6,0.328125,-0.750020,30.000000,-0.287109,0.158203
7,7,0.375000,-0.750020,28.000000,-0.328125,0.181641
7,8,0.375000,-0.625017,44.000000,-0.328125,0.181641
7,9,0.562500,-0.500013,32.000000,-0.333984,0.453125
8,1,0.328125,-0.750020,102.000000,-0.195312,0.263672
8,2,0.328125,-0.625017,154.000000,-0.205078,0.255859
8,3,0.281250,-0.500013,140.000000,-0.238281,0.150391
8,4,0.328125,-0.500013,132.000000,-0.195312,0.263672
8,5,0.234375,-0.375010,196.000000,-0.167969,0.162109
8,6,0.281250,-0.375010,211.000000,-0.185547,0.212891
8,7,0.328125,-0.375010,121.000000,-0.205078,0.255859
8,8,0.187500,-0.250007,104.000000,-0.128906,0.136719
8,9,0.234375,-0.250007,275.000000,-0.162109,0.169922
8,10,0.281250,-0.250007,270.000000,-0.185547,0.212891
8,11,0.234375,-0.125003,140.000000,-0.167969,0.162109
9,1,0.328125,-0.750020,102.000000,-0.195312,0.263672
9,2,0.328125,-0.625017,154.000000,-0.205078,0.255859
9,3,0.281250,-0.500013,140.000000,-0.238281,0.150391
9,4,0.328125,-0.500013,132.000000,-0.195312,0.263672
9,5,0.234375,-0.375010,196.000000,-0.167969,0.162109
9,6,0.281250,-0.375010,211.000000,-0.185547,0.212891
9,7,0.328125,-0.375010,121.000000,-0.205078,0.255859
9,8,0.187500,-0.250007,104.000000,-0.128906,0.136719
9,9,0.234375,-0.250007,275.000000,-0.162109,0.169922
9,10,0.281250,-0.250007,270.000000,-0.185547,0.212891
9,11,0.234375,-0.125003,140.000000,-0.167969,0.162109
9,12,0.281250,-0.500013,128.000000,-0.158203,0.232422
9,13,0.328125,-0.500013,112.000000,-0.287109,0.158203
9,14,0.328125,-0.375010,89.000000,-0.296875,0.138672
10,1,0.328125,-0.750020,145.000000,-0.205078,0.255859
10,2,0.562500,-0.750020,64.000000,-0.351562,0.439453
10,3,0.609375,-0.750020,59.000000,-0.380859,0.476562
10,4,0.234375,-0.625017,184.000000,-0.162109,0.169922
10,5,0.281250,-0.625017,281.000000,-0.185547,0.212891
10,6,0.328125,-0.625017,233.000000,-0.214844,0.248047
10,7,0.375000,-0.625017,97.000000,-0.246094,0.283203
10,8,0.234375,-0.500013,208.000000,-0.146484,0.183594
10,9,0.281250,-0.500013,240.000000,-0.167969,0.226562
10,10,0.328125,-0.500013,147.000000,-0.195312,0.263672
10,11,0.187500,-0.375010,140.000000,-0.123047,0.140625
