timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,0.000000,23.000000,-0.386719,0.408203
2,1,0.562500,0.000000,23.000000,-0.386719,0.408203
3,1,0.562500,-0.250007,47.000000,-0.386719,0.408203
4,1,0.562500,-0.250007,47.000000,-0.386719,0.408203
5,1,0.609375,0.000000,46.000000,-0.361328,0.490234
5,2,0.656250,0.000000,34.000000,-0.390625,0.527344
5,3,0.656250,0.125003,69.000000,-0.349609,0.556641
5,4,0.656250,0.250007,27.000000,-0.349609,0.556641
6,1,0.609375,0.000000,46.000000,-0.361328,0.490234
6,2,0.656250,0.000000,34.000000,-0.390625,0.527344
6,3,0.656250,0.125003,69.000000,-0.349609,0.556641
6,4,0.656250,0.250007,27.000000,-0.349609,0.556641
7,1,0.609375,0.000000,34.000000,-0.380859,0.476562
8,1,0.609375,0.000000,34.000000,-0.380859,0.476562
9,1,0.562500,0.000000,235.000000,-0.386719,0.408203
9,2,0.562500,-0.250007,212.000000,-0.386719,0.408203
10,1,0.562500,0.000000,235.000000,-0.386719,0.408203
10,2,0.562500,-0.250007,212.000000,-0.386719,0.408203
11,1,0.562500,0.000000,145.000000,-0.386719,0.408203
11,2,0.281250,-0.625017,126.000000,-0.220703,0.175781
11,3,0.328125,-0.625017,248.000000,-0.267578,0.191406
11,4,0.375000,-0.625017,209.000000,-0.304688,0.218750
11,5,0.281250,-0.500013,186.000000,-0.210938,0.185547
11,6,0.328125,-0.500013,332.000000,-0.246094,0.216797
11,7,0.375000,-0.500013,248.000000,-0.292969,0.234375
11,8,0.328125,-0.375010,202.000000,-0.255859,0.205078
11,9,0.562500,-0.250007,125.000000,-0.351562,0.439453
11,10,0.562500,-0.125003,242.000000,-0.386719,0.408203
12,1,0.375000,-1.000027,138.000000,-0.281250,0.248047
12,2,0.281250,-0.875023,227.000000,-0.210938,0.185547
12,3,0.328125,-0.875023,158.000000,-0.226562,0.238281
12,4,0.375000,-0.875023,102.000000,-0.269531,0.261719
12,5,0.421875,-0.875023,74.000000,-0.330078,0.263672
12,6,0.234375,-0.750020,239.000000,-0.167969,0.162109
12,7,0.281250,-0.750020,585.000000,-0.203125,0.195312
12,8,0.328125,-0.750020,549.000000,-0.236328,0.228516
12,9,0.375000,-0.750020,214.000000,-0.269531,0.261719
12,10,0.234375,-0.625017,220.000000,-0.175781,0.154297
12,11,0.281250,-0.625017,516.000000,-0.210938,0.185547
12,12,0.328125,-0.625017,477.000000,-0.246094,0.216797
12,13,0.375000,-0.625017,184.000000,-0.292969,0.234375
12,14,0.234375,-0.500013,75.000000,-0.167969,0.162109
12,15,0.281250,-0.500013,172.000000,-0.167969,0.226562
12,16,0.328125,-0.500013,178.000000,-0.195312,0.263672
12,17,0.375000,-0.500013,75.000000,-0.210938,0.310547
13,1,0.375000,-1.000027,138.000000,-0.281250,0.248047
13,2,0.281250,-0.875023,227.000000,-0.210938,0.185547
13,3,0.328125,-0.875023,158.000000,-0.226562,0.238281
13,4,0.375000,-0.875023,102.000000,-0.269531,0.261719
13,5,0.421875,-0.875023,74.000000,-0.330078,0.263672
13,6,0.234375,-0.750020,239.000000,-0.167969,0.162109
13,7,0.281250,-0.750020,585.000000,-0.203125,0.195312
13,8,0.328125,-0.750020,549.000000,-0.236328,0.228516
13,9,0.375000,-0.750020,214.000000,-0.269531,0.261719
13,10,0.234375,-0.625017,220.000000,-0.175781,0.154297
13,11,0.281250,-0.625017,516.000000,-0.210938,0.185547
13,12,0.328125,-0.625017,477.000000,-0.246094,0.216797
13,13,0.375000,-0.625017,184.000000,-0.292969,0.234375
13,14,0.234375,-0.500013,75.000000,-0.167969,0.162109
13,15,0.281250,-0.500013,172.000000,-0.167969,0.226562
13,16,0.328125,-0.500013,178.000000,-0.195312,0.263672
13,17,0.375000,-0.500013,75.000000,-0.210938,0.310547
14,1,0.562500,0.125003,60.000000,-0.369141,0.423828
14,2,0.281250,-0.875023,325.000000,-0.210938,0.185547
14,3,0.328125,-0.875023,220.000000,-0.236328,0.228516
14,4,0.281250,-0.750020,315.000000,-0.193359,0.205078
14,5,0.328125,-0.750020,255.000000,-0.226562,0.238281
14,6,0.281250,-0.625017,233.000000,-0.210938,0.185547
14,7,0.328125,-0.625017,191.000000,-0.255859,0.205078
14,8,0.234375,-0.500013,149.000000,-0.109375,0.207031
14,9,0.281250,-0.500013,357.000000,-0.132812,0.248047
14,10,0.328125,-0.500013,321.000000,-0.154297,0.289062
15,1,0.562500,0.125003,60.000000,-0.369141,0.423828
15,2,0.281250,-0.875023,325.000000,-0.210938,0.185547
15,3,0.328125,-0.875023,220.000000,-0.236328,0.228516
15,4,0.281250,-0.750020,315.000000,-0.193359,0.205078
15,5,0.328125,-0.750020,255.000000,-0.226562,0.238281
15,6,0.281250,-0.625017,233.000000,-0.210938,0.185547
15,7,0.328125,-0.625017,191.000000,-0.255859,0.205078
15,8,0.234375,-0.500013,149.000000,-0.109375,0.207031
15,9,0.281250,-0.500013,357.000000,-0.132812,0.248047
15,10,0.328125,-0.500013,321.000000,-0.154297,0.289062
15,11,0.375000,-0.500013,100.000000,-0.175781,0.332031
15,12,0.234375,-0.375010,106.000000,-0.117188,0.203125
15,13,0.281250,-0.375010,227.000000,-0.150391,0.238281
15,14,0.328125,-0.375010,179.000000,-0.173828,0.277344
15,15,0.375000,-0.375010,51.000000,-0.187500,0.324219
15,16,0.562500,-0.875023,124.000000,-0.333984,0.453125
15,17,0.281250,-0.750020,225.000000,0.263672,0.097656
15,18,0.609375,-0.750020,107.000000,-0.343750,0.503906
15,19,0.281250,-0.625017,174.000000,-0.115234,0.257812
15,20,0.328125,-0.625017,157.000000,-0.144531,0.294922
15,21,0.234375,-0.500013,107.000000,-0.191406,0.136719
15,22,0.375000,-0.500013,73.000000,-0.316406,0.201172
16,1,0.562500,0.125003,96.000000,-0.351562,0.439453
16,2,0.609375,0.125003,131.000000,-0.380859,0.476562
16,3,0.562500,0.250007,50.000000,-0.386719,0.408203
16,4,0.562500,-1.000027,200.000000,-0.333984,0.453125
16,5,0.609375,-1.000027,164.000000,-0.380859,0.476562
16,6,0.281250,-0.875023,309.000000,-0.167969,0.226562
16,7,0.515625,-0.875023,196.000000,-0.322266,0.402344
16,8,0.562500,-0.875023,327.000000,-0.351562,0.439453
16,9,0.609375,-0.875023,250.000000,-0.380859,0.476562
16,10,0.234375,-0.750020,767.000000,-0.117188,0.203125
16,11,0.281250,-0.750020,900.000000,-0.150391,0.238281
16,12,0.328125,-0.750020,441.000000,-0.173828,0.277344
16,13,0.375000,-0.750020,80.000000,-0.210938,0.310547
16,14,0.515625,-0.750020,188.000000,-0.291016,0.425781
16,15,0.562500,-0.750020,251.000000,-0.333984,0.453125
16,16,0.609375,-0.750020,154.000000,-0.361328,0.490234
16,17,0.187500,-0.625017,414.000000,-0.087891,0.166016
16,18,0.234375,-0.625017,1240.000000,-0.117188,0.203125
16,19,0.281250,-0.625017,1383.000000,-0.150391,0.238281
16,20,0.328125,-0.625017,625.000000,-0.173828,0.277344
16,21,0.187500,-0.500013,481.000000,-0.070312,0.173828
16,22,0.234375,-0.500013,1227.000000,-0.087891,0.216797
16,23,0.281250,-0.500013,1250.000000,-0.115234,0.257812
16,24,0.328125,-0.500013,527.000000,-0.132812,0.300781
16,25,0.187500,-0.375010,438.000000,-0.070312,0.173828
16,26,0.234375,-0.375010,1138.000000,-0.087891,0.216797
16,27,0.281250,-0.375010,1185.000000,-0.105469,0.261719
16,28,0.328125,-0.375010,516.000000,-0.123047,0.304688
16,29,0.234375,-0.250007,419.000000,-0.080078,0.220703
16,30,0.281250,-0.250007,459.000000,-0.097656,0.263672
16,31,0.515625,-0.125003,111.000000,-0.386719,0.341797
16,32,0.515625,-1.000027,118.000000,-0.322266,0.402344
17,1,0.562500,0.125003,96.000000,-0.351562,0.439453
17,2,0.609375,0.125003,131.000000,-0.380859,0.476562
17,3,0.562500,0.250007,50.000000,-0.386719,0.408203
17,4,0.562500,-1.000027,200.000000,-0.333984,0.453125
17,5,0.609375,-1.000027,164.000000,-0.380859,0.476562
17,6,0.281250,-0.875023,309.000000,-0.167969,0.226562
17,7,0.515625,-0.875023,196.000000,-0.322266,0.402344
17,8,0.562500,-0.875023,327.000000,-0.351562,0.439453
17,9,0.609375,-0.875023,250.000000,-0.380859,0.476562
17,10,0.234375,-0.750020,767.000000,-0.117188,0.203125
