timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.5625,0,58,-0.017578,0.5625
1,2,0.5625,0.250007,232,-0.035156,0.560547
1,3,0.515625,0.37501,417,-0.033203,0.515625
1,4,0.5625,0.37501,668,-0.035156,0.560547
1,5,0.46875,0.500013,150,0,0.46875
1,6,0.515625,0.500013,393,0,0.515625
1,7,0.5625,0.500013,530,-0.035156,0.560547
2,1,0.5625,0,58,-0.017578,0.5625
2,2,0.5625,0.250007,232,-0.035156,0.560547
2,3,0.515625,0.37501,417,-0.033203,0.515625
2,4,0.5625,0.37501,668,-0.035156,0.560547
2,5,0.46875,0.500013,150,0,0.46875
2,6,0.515625,0.500013,393,0,0.515625
2,7,0.5625,0.500013,530,-0.035156,0.560547
2,8,0.421875,0.625017,33,-0.027344,0.421875
2,9,0.46875,0.625017,236,-0.029297,0.46875
2,10,0.515625,0.625017,452,-0.015625,0.515625
2,11,0.5625,0.625017,340,0,0.5625
2,12,0.421875,0.75002,23,-0.027344,0.421875
2,13,0.46875,0.75002,158,-0.044922,0.466797
2,14,0.515625,0.75002,302,-0.048828,0.513672
2,15,0.5625,0.75002,220,-0.035156,0.560547
3,1,0.5625,0,48,0,0.5625
3,2,0.5625,0.250007,373,-0.017578,0.5625
3,3,0.515625,0.37501,374,-0.033203,0.515625
3,4,0.5625,0.37501,634,-0.035156,0.560547
3,5,0.46875,0.500013,148,0,0.46875
3,6,0.515625,0.500013,495,-0.015625,0.515625
3,7,0.5625,0.500013,489,-0.017578,0.5625
3,8,0.46875,0.625017,161,-0.015625,0.46875
3,9,0.515625,0.625017,665,-0.015625,0.515625
3,10,0.5625,0.625017,871,-0.017578,0.5625
3,11,0.46875,0.75002,68,-0.015625,0.46875
3,12,0.515625,0.75002,278,-0.033203,0.515625
3,13,0.5625,0.75002,364,-0.035156,0.560547
3,14,0.5625,0,34,-0.210938,0.521484
3,15,0.609375,0.500013,96,-0.191406,0.578125
4,1,0.5625,0,91,-0.052734,0.560547
4,2,0.515625,0.125003,251,-0.033203,0.515625
4,3,0.5625,0.125003,674,-0.035156,0.560547
4,4,0.515625,0.250007,420,-0.033203,0.515625
4,5,0.5625,0.250007,1098,-0.035156,0.560547
4,6,0.515625,0.37501,287,-0.015625,0.515625
4,7,0.5625,0.37501,668,-0.017578,0.5625
4,8,0.515625,0.500013,87,0,0.515625
4,9,0.5625,0.500013,201,0,0.5625
5,1,0.515625,0,222,-0.015625,0.515625
5,2,0.5625,0,712,-0.017578,0.5625
5,3,0.515625,0.125003,430,-0.015625,0.515625
5,4,0.5625,0.125003,1367,-0.017578,0.5625
5,5,0.515625,0.250007,265,-0.015625,0.515625
5,6,0.5625,0.250007,818,-0.017578,0.5625
5,7,0.515625,0.37501,32,-0.015625,0.515625
5,8,0.5625,0.37501,89,-0.017578,0.5625
5,9,0.5625,-0.125003,44,0,0.5625
6,1,0.5625,0.125003,90,-0.035156,0.560547
6,2,0.5625,-0.125003,90,-0.035156,0.560547
7,1,0.5625,0.125003,90,-0.035156,0.560547
7,2,0.5625,-0.125003,90,-0.035156,0.560547
8,1,0.5625,0,41,-0.017578,0.5625
8,2,0.5625,0.125003,90,0,0.5625
8,3,0.5625,0.250007,29,-0.017578,0.5625
8,4,0.5625,-0.250007,55,0,0.5625
8,5,0.5625,-0.125003,158,-0.017578,0.5625
9,1,0.5625,0,25,-0.070312,0.558594
9,2,0.5625,0.125003,51,0,0.5625
9,3,0.5625,-0.125003,76,-0.017578,0.5625
10,1,0.5625,0,41,-0.035156,0.560547
10,2,0.5625,0.125003,55,-0.052734,0.560547
10,3,0.5625,-0.250007,43,-0.017578,0.5625
