timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.5625,0,55,0.035156,0.560547
1,2,0.5625,0.125003,515,0.035156,0.560547
1,3,0.515625,0.250007,371,0.015625,0.515625
1,4,0.5625,0.250007,1021,0.017578,0.5625
1,5,0.515625,0.37501,216,0,0.515625
1,6,0.5625,0.37501,593,0.017578,0.5625
2,1,0.5625,0,55,0.035156,0.560547
2,2,0.5625,0.125003,515,0.035156,0.560547
2,3,0.515625,0.250007,371,0.015625,0.515625
2,4,0.5625,0.250007,1021,0.017578,0.5625
2,5,0.515625,0.37501,216,0,0.515625
2,6,0.5625,0.37501,593,0.017578,0.5625
3,1,0.515625,0,108,0.015625,0.515625
3,2,0.5625,0,380,0.017578,0.5625
3,3,0.515625,0.125003,206,0,0.515625
3,4,0.5625,0.125003,731,0.017578,0.5625
3,5,0.515625,0.250007,100,0,0.515625
3,6,0.5625,0.250007,350,0,0.5625
3,7,0.5625,-0.250007,22,0.035156,0.560547
3,8,0.5625,-0.125003,47,0.017578,0.5625
4,1,0.5625,0,43,0.017578,0.5625
4,2,0.5625,0.125003,76,0,0.5625
4,3,0.5625,0.250007,25,0,0.5625
4,4,0.5625,-0.250007,41,0.035156,0.560547
4,5,0.5625,-0.125003,123,0.017578,0.5625
5,1,0.5625,0,43,0.017578,0.5625
5,2,0.5625,0.125003,76,0,0.5625
5,3,0.5625,0.250007,25,0,0.5625
5,4,0.5625,-0.250007,41,0.035156,0.560547
5,5,0.5625,-0.125003,123,0.017578,0.5625
6,1,0.5625,0,283,0,0.5625
6,2,0.5625,0.125003,167,-0.017578,0.5625
6,3,0.5625,-0.250007,253,0.017578,0.5625
6,4,0.5625,-0.125003,656,0,0.5625
7,1,0.5625,0,206,0.035156,0.560547
7,2,0.5625,0.125003,72,0,0.5625
7,3,0.5625,-0.250007,178,0.035156,0.560547
7,4,0.5625,-0.125003,433,0.017578,0.5625
8,1,0.515625,0,60,0.033203,0.515625
8,2,0.5625,0,208,0.035156,0.560547
8,3,0.5625,0.125003,106,0.017578,0.5625
8,4,0.5625,-0.250007,180,0.052734,0.560547
8,5,0.5625,-0.125003,466,0.035156,0.560547
9,1,0.515625,0,60,0.033203,0.515625
9,2,0.5625,0,208,0.035156,0.560547
9,3,0.5625,0.125003,106,0.017578,0.5625
9,4,0.5625,-0.250007,180,0.052734,0.560547
9,5,0.5625,-0.125003,466,0.035156,0.560547
10,1,0.515625,0,76,0.048828,0.513672
10,2,0.5625,0,231,0.052734,0.560547
10,3,0.5625,0.125003,46,0,0.5625
10,4,0.515625,-0.250007,66,0.048828,0.513672
10,5,0.5625,-0.250007,198,0.052734,0.560547
10,6,0.515625,-0.125003,156,0.033203,0.515625
10,7,0.5625,-0.125003,456,0.035156,0.560547
10,8,0.515625,-0.250007,49,-0.113281,0.503906
11,1,0.515625,0,250,-0.015625,0.515625
11,2,0.5625,0,459,0,0.5625
11,3,0.5625,0.125003,89,-0.017578,0.5625
11,4,0.515625,-0.37501,135,0,0.515625
11,5,0.5625,-0.37501,285,0,0.5625
11,6,0.515625,-0.250007,498,0,0.515625
11,7,0.5625,-0.250007,987,0.017578,0.5625
11,8,0.515625,-0.125003,575,-0.015625,0.515625
11,9,0.5625,-0.125003,1099,-0.017578,0.5625
12,1,0.5625,0,54,0,0.5625
12,2,0.46875,-0.625017,27,-0.029297,0.46875
12,3,0.515625,-0.625017,86,-0.015625,0.515625
12,4,0.5625,-0.625017,99,-0.017578,0.5625
12,5,0.46875,-0.500013,169,-0.015625,0.46875
12,6,0.515625,-0.500013,588,-0.015625,0.515625
12,7,0.5625,-0.500013,719,0,0.5625
12,8,0.46875,-0.37501,279,-0.029297,0.46875
12,9,0.515625,-0.37501,988,-0.033203,0.515625
12,10,0.5625,-0.37501,1202,-0.017578,0.5625
12,11,0.46875,-0.250007,148,-0.029297,0.46875
12,12,0.515625,-0.250007,522,-0.015625,0.515625
12,13,0.5625,-0.250007,629,-0.017578,0.5625
13,1,0.5625,0,44,-0.052734,0.560547
13,2,0.46875,-0.75002,131,0.015625,0.46875
13,3,0.515625,-0.75002,435,0.015625,0.515625
13,4,0.5625,-0.75002,482,0.017578,0.5625
13,5,0.46875,-0.625017,251,0,0.46875
13,6,0.515625,-0.625017,887,0,0.515625
13,7,0.5625,-0.625017,1011,0,0.5625
13,8,0.46875,-0.500013,135,0,0.46875
13,9,0.515625,-0.500013,512,0,0.515625
13,10,0.5625,-0.500013,594,0,0.5625
13,11,0.515625,-0.37501,133,-0.048828,0.513672
13,12,0.5625,-0.37501,140,-0.052734,0.560547
13,13,0.5625,-0.250007,46,-0.017578,0.5625
14,1,0.421875,-1.000027,30,0,0.421875
14,2,0.46875,-1.000027,112,0.015625,0.46875
14,3,0.515625,-1.000027,162,0.033203,0.515625
14,4,0.5625,-1.000027,93,0.035156,0.560547
14,5,0.421875,-0.875023,107,-0.013672,0.421875
14,6,0.46875,-0.875023,384,-0.015625,0.46875
14,7,0.515625,-0.875023,483,0,0.515625
