timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.5625,0,173,0.017578,0.5625
1,2,0.5625,0.125003,220,0.017578,0.5625
1,3,0.515625,0.250007,539,0,0.515625
1,4,0.5625,0.250007,1133,0,0.5625
1,5,0.46875,0.37501,89,-0.015625,0.46875
1,6,0.515625,0.37501,607,0,0.515625
1,7,0.5625,0.37501,1253,0,0.5625
1,8,0.515625,0.500013,197,-0.015625,0.515625
1,9,0.5625,0.500013,409,0,0.5625
1,10,0.5625,-0.125003,68,0,0.5625
2,1,0.515625,0,193,0,0.515625
2,2,0.5625,0,426,0.017578,0.5625
2,3,0.515625,0.125003,375,0,0.515625
2,4,0.5625,0.125003,843,0,0.5625
2,5,0.515625,0.250007,196,-0.015625,0.515625
2,6,0.5625,0.250007,428,0,0.5625
2,7,0.5625,-0.125003,52,0.035156,0.560547
3,1,0.5625,0,97,0.035156,0.560547
3,2,0.5625,0.125003,109,0.017578,0.5625
3,3,0.5625,0.250007,35,0.017578,0.5625
3,4,0.5625,-0.250007,93,0.052734,0.560547
3,5,0.5625,-0.125003,262,0.035156,0.560547
4,1,0.5625,0,97,0.035156,0.560547
4,2,0.5625,0.125003,109,0.017578,0.5625
4,3,0.5625,0.250007,35,0.017578,0.5625
4,4,0.5625,-0.250007,93,0.052734,0.560547
4,5,0.5625,-0.125003,262,0.035156,0.560547
5,1,0.5625,0,251,0.017578,0.5625
5,2,0.5625,-0.250007,208,0.017578,0.5625
5,3,0.5625,-0.125003,463,0,0.5625
6,1,0.5625,0,277,0,0.5625
6,2,0.5625,0.125003,78,0,0.5625
6,3,0.5625,0.250007,27,-0.017578,0.5625
6,4,0.5625,-0.250007,225,0,0.5625
6,5,0.5625,-0.125003,539,-0.017578,0.5625
7,1,0.5625,0,277,0,0.5625
7,2,0.5625,0.125003,78,0,0.5625
7,3,0.5625,0.250007,27,-0.017578,0.5625
7,4,0.5625,-0.250007,225,0,0.5625
7,5,0.5625,-0.125003,539,-0.017578,0.5625
8,1,0.515625,0,93,0,0.515625
8,2,0.5625,0,275,0,0.5625
8,3,0.5625,0.125003,118,0.017578,0.5625
8,4,0.5625,0.250007,39,0.017578,0.5625
8,5,0.5625,-0.250007,237,0.017578,0.5625
8,6,0.5625,-0.125003,552,0,0.5625
9,1,0.515625,0,451,-0.015625,0.515625
9,2,0.5625,0,819,-0.017578,0.5625
9,3,0.5625,0.125003,67,0,0.5625
9,4,0.5625,0.250007,43,-0.017578,0.5625
9,5,0.515625,-0.250007,402,0,0.515625
9,6,0.5625,-0.250007,736,0,0.5625
9,7,0.515625,-0.125003,865,-0.015625,0.515625
9,8,0.5625,-0.125003,1570,-0.017578,0.5625
10,1,0.515625,0,239,-0.015625,0.515625
10,2,0.5625,0,476,0,0.5625
10,3,0.5625,0.125003,103,-0.017578,0.5625
10,4,0.515625,-0.37501,207,-0.015625,0.515625
10,5,0.5625,-0.37501,389,0,0.5625
10,6,0.515625,-0.250007,630,0,0.515625
10,7,0.5625,-0.250007,1224,0,0.5625
10,8,0.515625,-0.125003,628,-0.015625,0.515625
10,9,0.5625,-0.125003,1245,-0.017578,0.5625
11,1,0.515625,0,171,-0.015625,0.515625
11,2,0.5625,0,240,-0.017578,0.5625
11,3,0.5625,0.125003,89,-0.017578,0.5625
11,4,0.46875,-0.500013,121,0,0.46875
11,5,0.515625,-0.500013,515,0,0.515625
11,6,0.5625,-0.500013,695,0,0.5625
11,7,0.46875,-0.37501,331,-0.015625,0.46875
11,8,0.515625,-0.37501,1428,-0.015625,0.515625
11,9,0.5625,-0.37501,1944,-0.017578,0.5625
11,10,0.46875,-0.250007,247,0,0.46875
11,11,0.515625,-0.250007,1084,0,0.515625
11,12,0.5625,-0.250007,1490,0,0.5625
11,13,0.5625,-0.125003,176,-0.017578,0.5625
12,1,0.5625,0,27,0.035156,0.560547
12,2,0.46875,-0.625017,140,0.015625,0.46875
12,3,0.515625,-0.625017,432,0.015625,0.515625
12,4,0.5625,-0.625017,472,0.017578,0.5625
12,5,0.46875,-0.500013,243,0.015625,0.46875
12,6,0.515625,-0.500013,732,0.015625,0.515625
12,7,0.5625,-0.500013,786,0.017578,0.5625
12,8,0.46875,-0.37501,156,-0.029297,0.46875
12,9,0.515625,-0.37501,428,-0.033203,0.515625
12,10,0.5625,-0.37501,428,-0.017578,0.5625
13,1,0.5625,0,27,0.035156,0.560547
13,2,0.46875,-0.625017,140,0.015625,0.46875
13,3,0.515625,-0.625017,432,0.015625,0.515625
13,4,0.5625,-0.625017,472,0.017578,0.5625
13,5,0.46875,-0.500013,243,0.015625,0.46875
13,6,0.515625,-0.500013,732,0.015625,0.515625
13,7,0.5625,-0.500013,786,0.017578,0.5625
13,8,0.46875,-0.37501,156,-0.029297,0.46875
13,9,0.515625,-0.37501,428,-0.033203,0.515625
13,10,0.5625,-0.37501,428,-0.017578,0.5625
13,11,0.5625,-0.250007,68,0.070312,0.558594
13,12,0.5625,-0.250007,61,-0.105469,0.552734
14,1,0.46875,-0.75002,58,0.044922,0.466797
14,2,0.515625,-0.75002,124,0.048828,0.513672
14,3,0.5625,-0.75002,102,0.052734,0.560547
14,4,0.421875,-0.625017,66,0.013672,0.421875
14,5,0.46875,-0.625017,520,0.015625,0.46875
14,6,0.515625,-0.625017,1087,0.033203,0.515625
14,7,0.5625,-0.625017,849,0.035156,0.560547
14,8,0.421875,-0.500013,100,0.013672,0.421875
14,9,0.46875,-0.500013,811,0.029297,0.46875
14,10,0.515625,-0.500013,1693,0.033203,0.515625
14,11,0.5625,-0.500013,1304,0.035156,0.560547
14,12,0.46875,-0.37501,423,0,0.46875
14,13,0.515625,-0.37501,876,0.015625,0.515625
14,14,0.5625,-0.37501,668,0.017578,0.5625
15,1,0.46875,-0.75002,58,0.044922,0.466797
15,2,0.515625,-0.75002,124,0.048828,0.513672
15,3,0.5625,-0.75002,102,0.052734,0.560547
15,4,0.421875,-0.625017,66,0.013672,0.421875
15,5,0.46875,-0.625017,520,0.015625,0.46875
15,6,0.515625,-0.625017,1087,0.033203,0.515625
15,7,0.5625,-0.625017,849,0.035156,0.560547
15,8,0.421875,-0.500013,100,0.013672,0.421875
15,9,0.46875,-0.500013,811,0.029297,0.46875
15,10,0.515625,-0.500013,1693,0.033203,0.515625
15,11,0.5625,-0.500013,1304,0.035156,0.560547
15,12,0.46875,-0.37501,423,0,0.46875
15,13,0.515625,-0.37501,876,0.015625,0.515625
15,14,0.5625,-0.37501,668,0.017578,0.5625
16,1,0.5625,0,39,-0.017578,0.5625
16,2,0.421875,-0.75002,118,0.013672,0.421875
16,3,0.46875,-0.75002,330,0.015625,0.46875
16,4,0.515625,-0.75002,350,0.033203,0.515625
16,5,0.5625,-0.75002,139,0.035156,0.560547
16,6,0.375,-0.625017,33,0,0.375
16,7,0.421875,-0.625017,426,0,0.421875
16,8,0.46875,-0.625017,1178,0,0.46875
16,9,0.515625,-0.625017,1216,0,0.515625
16,10,0.5625,-0.625017,467,0.017578,0.5625
16,11,0.421875,-0.500013,396,0,0.421875
16,12,0.46875,-0.500013,1084,0.015625,0.46875
16,13,0.515625,-0.500013,1108,0.015625,0.515625
16,14,0.5625,-0.500013,415,0.017578,0.5625
16,15,0.421875,-0.37501,109,-0.013672,0.421875
