timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.5625,0,51,0.035156,0.560547
1,2,0.5625,0.125003,176,-0.017578,0.5625
1,3,0.5625,0.250007,408,-0.017578,0.5625
1,4,0.515625,0.37501,142,-0.015625,0.515625
1,5,0.5625,0.37501,358,-0.017578,0.5625
2,1,0.5625,0,51,0.035156,0.560547
2,2,0.5625,0.125003,176,-0.017578,0.5625
2,3,0.5625,0.250007,408,-0.017578,0.5625
2,4,0.515625,0.37501,142,-0.015625,0.515625
2,5,0.5625,0.37501,358,-0.017578,0.5625
2,6,0.515625,0.500013,37,0,0.515625
2,7,0.5625,0.500013,131,0,0.5625
2,8,0.5625,0.125003,155,-0.228516,0.513672
2,9,0.609375,0.125003,88,-0.267578,0.548828
3,1,0.5625,0,477,-0.017578,0.5625
3,2,0.5625,0.125003,925,-0.017578,0.5625
3,3,0.5625,0.250007,438,-0.017578,0.5625
3,4,0.5625,-0.250007,32,-0.017578,0.5625
3,5,0.5625,-0.125003,83,-0.035156,0.560547
4,1,0.5625,0,28,-0.052734,0.560547
4,2,0.5625,0.125003,42,-0.105469,0.552734
4,3,0.5625,-0.250007,28,-0.087891,0.554688
4,4,0.5625,-0.125003,82,-0.105469,0.552734
4,5,0.609375,0.125003,48,-0.132812,0.59375
4,6,0.5625,-0.250007,21,0.070312,0.558594
4,7,0.609375,-0.250007,36,-0.132812,0.59375
4,8,0.609375,-0.125003,98,-0.152344,0.589844
5,1,0.5625,0,62,-0.087891,0.554688
5,2,0.609375,0,71,-0.115234,0.599609
5,3,0.5625,0.125003,43,0,0.5625
5,4,0.5625,-0.250007,51,-0.087891,0.554688
5,5,0.609375,-0.250007,60,-0.115234,0.599609
5,6,0.5625,-0.125003,127,-0.105469,0.552734
5,7,0.609375,-0.125003,147,-0.132812,0.59375
6,1,0.5625,0,158,-0.017578,0.5625
6,2,0.5625,0.125003,120,-0.017578,0.5625
6,3,0.5625,-0.250007,145,0,0.5625
6,4,0.5625,-0.125003,392,-0.035156,0.560547
7,1,0.5625,0,144,-0.017578,0.5625
7,2,0.5625,0.125003,89,-0.017578,0.5625
7,3,0.5625,-0.250007,126,0,0.5625
7,4,0.5625,-0.125003,331,-0.017578,0.5625
8,1,0.5625,0,144,-0.017578,0.5625
8,2,0.5625,0.125003,89,-0.017578,0.5625
8,3,0.5625,-0.250007,126,0,0.5625
8,4,0.5625,-0.125003,331,-0.017578,0.5625
9,1,0.5625,0,371,0,0.5625
9,2,0.5625,0.125003,135,-0.017578,0.5625
9,3,0.5625,-0.250007,313,0,0.5625
9,4,0.5625,-0.125003,787,-0.017578,0.5625
10,1,0.515625,0,174,-0.015625,0.515625
10,2,0.5625,0,555,0,0.5625
10,3,0.5625,0.125003,56,-0.017578,0.5625
10,4,0.515625,-0.250007,174,0,0.515625
10,5,0.5625,-0.250007,549,0,0.5625
10,6,0.515625,-0.125003,320,-0.015625,0.515625
10,7,0.5625,-0.125003,1014,-0.017578,0.5625
11,1,0.515625,0,160,-0.033203,0.515625
11,2,0.5625,0,384,-0.035156,0.560547
11,3,0.5625,0.125003,88,-0.035156,0.560547
11,4,0.515625,-0.37501,105,0,0.515625
11,5,0.5625,-0.37501,356,0.017578,0.5625
11,6,0.515625,-0.250007,315,0,0.515625
11,7,0.5625,-0.250007,957,0,0.5625
11,8,0.5625,-0.125003,956,-0.017578,0.5625
12,1,0.5625,0,120,0,0.5625
12,2,0.5625,0.125003,55,-0.017578,0.5625
12,3,0.515625,-0.625017,50,0.015625,0.515625
12,4,0.5625,-0.625017,129,0,0.5625
12,5,0.515625,-0.500013,90,-0.033203,0.515625
12,6,0.5625,-0.500013,95,-0.070312,0.558594
12,7,0.515625,-0.37501,199,-0.015625,0.515625
12,8,0.5625,-0.37501,442,0,0.5625
12,9,0.5625,-0.250007,551,0,0.5625
12,10,0.5625,-0.125003,132,-0.017578,0.5625
12,11,0.609375,-0.500013,42,-0.132812,0.59375
13,1,0.46875,-0.875023,48,0,0.46875
13,2,0.515625,-0.875023,126,0,0.515625
13,3,0.5625,-0.875023,119,0,0.5625
13,4,0.46875,-0.75002,117,0,0.46875
13,5,0.515625,-0.75002,307,0,0.515625
13,6,0.5625,-0.75002,287,0,0.5625
13,7,0.46875,-0.625017,227,-0.015625,0.46875
13,8,0.515625,-0.625017,558,-0.033203,0.515625
13,9,0.5625,-0.625017,490,-0.035156,0.560547
13,10,0.46875,-0.500013,183,-0.015625,0.46875
13,11,0.515625,-0.500013,434,0,0.515625
13,12,0.5625,-0.500013,455,0.017578,0.5625
14,1,0.46875,-0.875023,48,0,0.46875
14,2,0.515625,-0.875023,126,0,0.515625
14,3,0.5625,-0.875023,119,0,0.5625
14,4,0.46875,-0.75002,117,0,0.46875
14,5,0.515625,-0.75002,307,0,0.515625
14,6,0.5625,-0.75002,287,0,0.5625
14,7,0.46875,-0.625017,227,-0.015625,0.46875
14,8,0.515625,-0.625017,558,-0.033203,0.515625
14,9,0.5625,-0.625017,490,-0.035156,0.560547
14,10,0.46875,-0.500013,183,-0.015625,0.46875
14,11,0.515625,-0.500013,434,0,0.515625
14,12,0.5625,-0.500013,455,0.017578,0.5625
14,13,0.515625,-0.37501,219,0.048828,0.513672
14,14,0.5625,-0.37501,407,0.052734,0.560547
14,15,0.515625,-0.250007,157,-0.080078,0.509766
14,16,0.5625,-0.250007,201,-0.105469,0.552734
14,17,0.5625,-0.250007,153,0.070312,0.558594
14,18,0.609375,-0.250007,91,-0.132812,0.59375
15,1,0.5625,0,50,-0.017578,0.5625
15,2,0.421875,-0.625017,19,-0.013672,0.421875
15,3,0.46875,-0.625017,46,0.015625,0.46875
15,4,0.515625,-0.625017,124,0.033203,0.515625
15,5,0.5625,-0.625017,173,0.017578,0.5625
15,6,0.46875,-0.500013,86,-0.074219,0.462891
15,7,0.515625,-0.500013,446,0,0.515625
15,8,0.5625,-0.500013,625,0.017578,0.5625
15,9,0.46875,-0.37501,125,-0.044922,0.466797
15,10,0.515625,-0.37501,538,-0.015625,0.515625
15,11,0.5625,-0.37501,726,-0.017578,0.5625
15,12,0.515625,-0.250007,185,-0.015625,0.515625
15,13,0.5625,-0.250007,257,0,0.5625
15,14,0.46875,-0.500013,78,0.044922,0.466797
16,1,0.5625,0,107,-0.035156,0.560547
16,2,0.5625,0.125003,49,-0.035156,0.560547
16,3,0.46875,-0.625017,165,-0.015625,0.46875
16,4,0.515625,-0.625017,371,-0.015625,0.515625
16,5,0.5625,-0.625017,323,-0.017578,0.5625
16,6,0.421875,-0.500013,66,-0.027344,0.421875
16,7,0.46875,-0.500013,526,-0.015625,0.46875
16,8,0.515625,-0.500013,1128,0,0.515625
16,9,0.5625,-0.500013,925,0,0.5625
16,10,0.46875,-0.37501,502,-0.029297,0.46875
16,11,0.515625,-0.37501,1037,-0.033203,0.515625
16,12,0.5625,-0.37501,809,-0.017578,0.5625
16,13,0.515625,-0.250007,237,-0.015625,0.515625
16,14,0.5625,-0.250007,171,-0.017578,0.5625
17,1,0.5625,0,37,0,0.5625
17,2,0.46875,-0.75002,69,0.015625,0.46875
17,3,0.515625,-0.75002,116,0.015625,0.515625
17,4,0.5625,-0.75002,77,0.035156,0.560547
17,5,0.421875,-0.625017,127,-0.027344,0.421875
17,6,0.46875,-0.625017,620,-0.015625,0.46875
17,7,0.515625,-0.625017,956,-0.015625,0.515625
17,8,0.5625,-0.625017,571,0,0.5625
17,9,0.421875,-0.500013,210,-0.027344,0.421875
17,10,0.46875,-0.500013,948,-0.015625,0.46875
17,11,0.515625,-0.500013,1406,-0.015625,0.515625
17,12,0.5625,-0.500013,814,0,0.5625
18,1,0.5625,0,37,0,0.5625
18,2,0.46875,-0.75002,69,0.015625,0.46875
18,3,0.515625,-0.75002,116,0.015625,0.515625
18,4,0.5625,-0.75002,77,0.035156,0.560547
18,5,0.421875,-0.625017,127,-0.027344,0.421875
18,6,0.46875,-0.625017,620,-0.015625,0.46875
18,7,0.515625,-0.625017,956,-0.015625,0.515625
18,8,0.5625,-0.625017,571,0,0.5625
18,9,0.421875,-0.500013,210,-0.027344,0.421875
18,10,0.46875,-0.500013,948,-0.015625,0.46875
18,11,0.515625,-0.500013,1406,-0.015625,0.515625
18,12,0.5625,-0.500013,814,0,0.5625
18,13,0.421875,-0.37501,118,-0.039062,0.419922
18,14,0.46875,-0.37501,482,-0.029297,0.46875
18,15,0.515625,-0.37501,693,-0.033203,0.515625
18,16,0.5625,-0.37501,393,-0.035156,0.560547
19,1,0.421875,-0.75002,72,0.013672,0.421875
19,2,0.46875,-0.75002,206,0.015625,0.46875
19,3,0.515625,-0.75002,209,0,0.515625
19,4,0.5625,-0.75002,75,0,0.5625
19,5,0.421875,-0.625017,166,0,0.421875
19,6,0.46875,-0.625017,499,0,0.46875
19,7,0.515625,-0.625017,529,-0.015625,0.515625
19,8,0.5625,-0.625017,199,-0.017578,0.5625
19,9,0.421875,-0.500013,102,-0.132812,0.400391
19,10,0.46875,-0.500013,342,0,0.46875
19,11,0.515625,-0.500013,394,0,0.515625
19,12,0.5625,-0.500013,160,-0.017578,0.5625
19,13,0.5625,-0.37501,43,-0.035156,0.560547
19,14,0.421875,-0.75002,53,-0.144531,0.396484
19,15,0.421875,-0.625017,119,-0.144531,0.396484
19,16,0.609375,-0.625017,13,-0.267578,0.548828
19,17,0.421875,-0.500013,95,0.013672,0.421875
20,1,0.375,-0.875023,29,-0.011719,0.375
20,2,0.421875,-0.875023,164,-0.013672,0.421875
20,3,0.46875,-0.875023,262,-0.015625,0.46875
20,4,0.515625,-0.875023,153,-0.015625,0.515625
20,5,0.5625,-0.875023,22,-0.017578,0.5625
20,6,0.375,-0.75002,141,-0.011719,0.375
20,7,0.421875,-0.75002,733,-0.013672,0.421875
20,8,0.46875,-0.75002,1152,0,0.46875
20,9,0.515625,-0.75002,664,0,0.515625
20,10,0.5625,-0.75002,96,-0.017578,0.5625
20,11,0.375,-0.625017,199,-0.023438,0.375
20,12,0.421875,-0.625017,988,-0.027344,0.421875
20,13,0.46875,-0.625017,1505,-0.029297,0.46875
20,14,0.515625,-0.625017,848,-0.033203,0.515625
20,15,0.5625,-0.625017,119,-0.035156,0.560547
