timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.468750,0.125003,26.000000,-0.337891,0.326172
2,1,0.468750,0.125003,26.000000,-0.337891,0.326172
3,1,0.468750,0.125003,26.000000,-0.337891,0.326172
4,1,0.468750,0.125003,26.000000,-0.337891,0.326172
5,1,0.468750,0.125003,26.000000,-0.337891,0.326172
6,1,0.562500,0.125003,26.000000,-0.386719,0.408203
7,1,0.562500,0.125003,26.000000,-0.386719,0.408203
8,1,0.468750,0.125003,56.000000,-0.337891,0.326172
8,2,0.515625,0.125003,56.000000,-0.371094,0.359375
8,3,0.562500,0.125003,55.000000,-0.386719,0.408203
9,1,0.468750,0.125003,56.000000,-0.337891,0.326172
9,2,0.515625,0.125003,56.000000,-0.371094,0.359375
9,3,0.562500,0.125003,55.000000,-0.386719,0.408203
10,1,0.468750,0.000000,51.000000,-0.337891,0.326172
10,2,0.468750,0.125003,189.000000,-0.337891,0.326172
10,3,0.515625,0.125003,127.000000,-0.371094,0.359375
10,4,0.421875,0.250007,77.000000,-0.302734,0.292969
10,5,0.468750,0.250007,95.000000,-0.337891,0.326172
10,6,0.515625,0.250007,50.000000,-0.386719,0.341797
10,7,0.468750,-0.125003,89.000000,-0.337891,0.326172
10,8,0.515625,-0.125003,76.000000,-0.371094,0.359375
11,1,0.468750,0.000000,51.000000,-0.337891,0.326172
11,2,0.468750,0.125003,189.000000,-0.337891,0.326172
11,3,0.515625,0.125003,127.000000,-0.371094,0.359375
11,4,0.421875,0.250007,77.000000,-0.302734,0.292969
11,5,0.468750,0.250007,95.000000,-0.337891,0.326172
11,6,0.515625,0.250007,50.000000,-0.386719,0.341797
11,7,0.468750,-0.125003,89.000000,-0.337891,0.326172
11,8,0.515625,-0.125003,76.000000,-0.371094,0.359375
12,1,0.468750,0.000000,62.000000,-0.322266,0.339844
12,2,0.515625,0.000000,54.000000,-0.337891,0.388672
12,3,0.562500,0.000000,26.000000,-0.333984,0.453125
12,4,0.468750,0.125003,192.000000,-0.322266,0.339844
12,5,0.515625,0.125003,171.000000,-0.355469,0.375000
12,6,0.562500,0.125003,77.000000,-0.369141,0.423828
12,7,0.562500,0.250007,25.000000,-0.369141,0.423828
13,1,0.609375,0.000000,19.000000,-0.324219,0.515625
13,2,0.468750,0.125003,198.000000,-0.308594,0.353516
13,3,0.609375,0.125003,43.000000,-0.324219,0.515625
13,4,0.562500,-0.125003,25.000000,-0.386719,0.408203
13,5,0.562500,0.125003,40.000000,-0.316406,0.464844
14,1,0.468750,0.000000,86.000000,-0.322266,0.339844
14,2,0.515625,0.000000,80.000000,-0.355469,0.375000
14,3,0.609375,0.000000,21.000000,-0.304688,0.527344
14,4,0.468750,0.125003,250.000000,-0.322266,0.339844
14,5,0.515625,0.125003,240.000000,-0.355469,0.375000
14,6,0.609375,0.125003,67.000000,-0.343750,0.503906
14,7,0.562500,0.250007,31.000000,-0.386719,0.408203
14,8,0.609375,0.250007,27.000000,-0.343750,0.503906
14,9,0.515625,-0.125003,107.000000,-0.355469,0.375000
14,10,0.562500,-0.125003,41.000000,-0.386719,0.408203
14,11,0.609375,-0.125003,33.000000,-0.380859,0.476562
14,12,0.562500,0.000000,21.000000,-0.263672,0.496094
15,1,0.468750,0.000000,86.000000,-0.322266,0.339844
15,2,0.515625,0.000000,80.000000,-0.355469,0.375000
15,3,0.609375,0.000000,21.000000,-0.304688,0.527344
15,4,0.468750,0.125003,250.000000,-0.322266,0.339844
15,5,0.515625,0.125003,240.000000,-0.355469,0.375000
15,6,0.609375,0.125003,67.000000,-0.343750,0.503906
15,7,0.562500,0.250007,31.000000,-0.386719,0.408203
15,8,0.609375,0.250007,27.000000,-0.343750,0.503906
15,9,0.515625,-0.125003,107.000000,-0.355469,0.375000
15,10,0.562500,-0.125003,41.000000,-0.386719,0.408203
15,11,0.609375,-0.125003,33.000000,-0.380859,0.476562
15,12,0.562500,0.000000,21.000000,-0.263672,0.496094
16,1,0.562500,0.000000,23.000000,-0.281250,0.486328
16,2,0.609375,0.000000,27.000000,-0.324219,0.515625
16,3,0.468750,0.125003,197.000000,-0.322266,0.339844
16,4,0.515625,0.125003,174.000000,-0.355469,0.375000
16,5,0.609375,0.125003,65.000000,-0.304688,0.527344
16,6,0.609375,0.250007,26.000000,-0.324219,0.515625
16,7,0.468750,-0.125003,120.000000,-0.322266,0.339844
16,8,0.515625,-0.125003,103.000000,-0.355469,0.375000
