timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.656250,0.125003,15.000000,-0.287109,0.589844
1,2,0.562500,-0.125003,19.000000,-0.175781,0.535156
2,1,0.656250,0.125003,15.000000,-0.287109,0.589844
2,2,0.562500,-0.125003,19.000000,-0.175781,0.535156
3,1,0.656250,0.125003,27.000000,-0.349609,0.556641
3,2,0.703125,0.125003,25.000000,-0.396484,0.582031
3,3,0.656250,-0.125003,24.000000,-0.369141,0.542969
3,4,0.562500,0.000000,15.000000,-0.263672,0.496094
3,5,0.562500,-0.125003,39.000000,-0.263672,0.496094
3,6,0.609375,-0.125003,36.000000,-0.304688,0.527344
4,1,0.609375,0.000000,15.000000,-0.304688,0.527344
4,2,0.609375,-0.125003,31.000000,-0.324219,0.515625
5,1,0.609375,0.000000,15.000000,-0.304688,0.527344
5,2,0.609375,-0.125003,31.000000,-0.324219,0.515625
6,1,0.656250,0.000000,18.000000,-0.349609,0.556641
6,2,0.609375,0.000000,19.000000,-0.304688,0.527344
7,1,0.656250,0.000000,18.000000,-0.349609,0.556641
7,2,0.609375,0.000000,19.000000,-0.304688,0.527344
8,1,0.609375,-0.125003,17.000000,-0.267578,0.548828
9,1,0.609375,-0.125003,17.000000,-0.267578,0.548828
10,1,0.562500,0.125003,13.000000,-0.316406,0.464844
10,2,0.562500,-0.125003,20.000000,-0.316406,0.464844
10,3,0.609375,-0.125003,28.000000,-0.380859,0.476562
11,1,0.562500,0.125003,9.000000,-0.246094,0.505859
11,2,0.562500,-0.125003,16.000000,-0.246094,0.505859
12,1,0.468750,0.125003,21.000000,-0.322266,0.339844
13,1,0.468750,0.125003,21.000000,-0.322266,0.339844
14,1,0.468750,0.125003,21.000000,-0.322266,0.339844
15,1,0.468750,0.125003,22.000000,-0.322266,0.339844
15,2,0.515625,0.125003,17.000000,-0.337891,0.388672
15,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
16,1,0.468750,0.125003,22.000000,-0.322266,0.339844
16,2,0.515625,0.125003,17.000000,-0.337891,0.388672
16,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
17,1,0.468750,0.125003,22.000000,-0.322266,0.339844
17,2,0.515625,0.125003,17.000000,-0.337891,0.388672
17,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
18,1,0.468750,0.125003,22.000000,-0.322266,0.339844
18,2,0.515625,0.125003,17.000000,-0.337891,0.388672
18,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
19,1,0.468750,0.125003,22.000000,-0.322266,0.339844
19,2,0.515625,0.125003,17.000000,-0.337891,0.388672
19,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
20,1,0.468750,0.125003,22.000000,-0.322266,0.339844
20,2,0.515625,0.125003,17.000000,-0.337891,0.388672
20,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
21,1,0.468750,0.125003,22.000000,-0.322266,0.339844
21,2,0.515625,0.125003,17.000000,-0.337891,0.388672
21,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
22,1,0.468750,0.125003,22.000000,-0.322266,0.339844
22,2,0.515625,0.125003,17.000000,-0.337891,0.388672
22,3,0.468750,-0.125003,24.000000,-0.322266,0.339844
23,1,0.468750,0.125003,21.000000,-0.322266,0.339844
24,1,0.468750,0.125003,21.000000,-0.322266,0.339844
25,1,0.468750,0.125003,21.000000,-0.322266,0.339844
26,1,0.468750,0.125003,21.000000,-0.322266,0.339844
27,1,0.468750,0.125003,21.000000,-0.322266,0.339844
28,1,0.468750,0.125003,15.000000,-0.322266,0.339844
29,1,0.468750,0.125003,15.000000,-0.322266,0.339844
30,1,0.468750,0.125003,15.000000,-0.322266,0.339844
31,1,0.468750,0.125003,15.000000,-0.322266,0.339844
