timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.328125,0,56,0.123047,0.304688
1,2,0.375,0,86,0.140625,0.347656
1,3,0.328125,-0.250007,47,0.132812,0.300781
1,4,0.375,-0.250007,71,0.140625,0.347656
1,5,0.328125,-0.125003,112,0.123047,0.304688
1,6,0.375,-0.125003,173,0.128906,0.351562
2,1,0.328125,0,94,0.123047,0.304688
2,2,0.328125,-0.37501,35,0.132812,0.300781
2,3,0.375,-0.37501,40,0.152344,0.341797
2,4,0.328125,-0.250007,158,0.132812,0.300781
2,5,0.375,-0.250007,172,0.152344,0.341797
2,6,0.328125,-0.125003,204,0.123047,0.304688
3,1,0.328125,0,94,0.123047,0.304688
3,2,0.328125,-0.37501,35,0.132812,0.300781
3,3,0.375,-0.37501,40,0.152344,0.341797
3,4,0.328125,-0.250007,158,0.132812,0.300781
3,5,0.375,-0.250007,172,0.152344,0.341797
3,6,0.328125,-0.125003,204,0.123047,0.304688
4,1,0.328125,-0.500013,22,0.123047,0.304688
4,2,0.375,-0.500013,20,0.140625,0.347656
4,3,0.28125,-0.37501,58,0.097656,0.263672
4,4,0.328125,-0.37501,128,0.113281,0.308594
4,5,0.375,-0.37501,89,0.140625,0.347656
4,6,0.328125,-0.250007,152,0.113281,0.308594
5,1,0.28125,-0.500013,21,0.080078,0.269531
5,2,0.328125,-0.500013,45,0.091797,0.314453
5,3,0.375,-0.500013,36,0.105469,0.359375
5,4,0.28125,-0.37501,94,0.070312,0.271484
5,5,0.328125,-0.37501,244,0.082031,0.318359
5,6,0.375,-0.37501,253,0.082031,0.365234
5,7,0.28125,-0.250007,106,0.070312,0.271484
5,8,0.328125,-0.250007,319,0.082031,0.318359
5,9,0.375,-0.250007,374,0.082031,0.365234
5,10,0.28125,-0.500013,15,-0.017578,0.28125
5,11,0.328125,-0.500013,32,-0.03125,0.326172
5,12,0.375,-0.500013,26,-0.035156,0.373047
6,1,0.28125,-0.37501,102,0.044922,0.277344
6,2,0.328125,-0.37501,140,0.050781,0.324219
6,3,0.28125,-0.250007,195,0.044922,0.277344
6,4,0.328125,-0.250007,250,0.050781,0.324219
7,1,0.328125,0,176,-0.021484,0.328125
8,1,0.328125,0,176,-0.021484,0.328125
9,1,0.375,-0.875023,162,-0.246094,0.283203
9,2,0.328125,-0.75002,124,-0.226562,0.238281
9,3,0.375,-0.75002,193,-0.246094,0.283203
9,4,0.421875,-0.75002,103,-0.277344,0.318359
9,5,0.328125,-0.625017,86,-0.236328,0.228516
9,6,0.375,-0.625017,132,-0.269531,0.261719
9,7,0.421875,-0.625017,71,-0.291016,0.306641
9,8,0.375,-0.875023,119,-0.105469,0.359375
9,9,0.328125,-0.625017,70,-0.113281,0.308594
9,10,0.375,-0.625017,107,-0.117188,0.355469
10,1,0.375,-0.875023,162,-0.246094,0.283203
