timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.5625,0,98,-0.017578,0.5625
1,2,0.515625,0.125003,184,0,0.515625
1,3,0.5625,0.125003,225,0,0.5625
1,4,0.46875,0.250007,198,-0.015625,0.46875
1,5,0.515625,0.250007,686,-0.015625,0.515625
1,6,0.5625,0.250007,777,-0.017578,0.5625
1,7,0.46875,0.37501,209,-0.015625,0.46875
1,8,0.515625,0.37501,633,-0.015625,0.515625
1,9,0.5625,0.37501,673,-0.017578,0.5625
1,10,0.421875,0.500013,36,0,0.421875
1,11,0.46875,0.500013,290,-0.015625,0.46875
1,12,0.515625,0.500013,631,-0.015625,0.515625
1,13,0.5625,0.500013,529,-0.017578,0.5625
1,14,0.421875,0.625017,47,0,0.421875
1,15,0.46875,0.625017,284,-0.015625,0.46875
1,16,0.515625,0.625017,478,-0.015625,0.515625
1,17,0.5625,0.625017,296,-0.017578,0.5625
1,18,0.421875,0.75002,22,-0.013672,0.421875
1,19,0.46875,0.75002,140,-0.015625,0.46875
1,20,0.515625,0.75002,252,-0.015625,0.515625
1,21,0.5625,0.75002,170,-0.017578,0.5625
2,1,0.5625,0,449,-0.017578,0.5625
2,2,0.46875,0.125003,292,0,0.46875
2,3,0.515625,0.125003,910,-0.015625,0.515625
2,4,0.5625,0.125003,986,-0.017578,0.5625
2,5,0.46875,0.250007,249,0,0.46875
2,6,0.515625,0.250007,828,0,0.515625
2,7,0.5625,0.250007,955,0,0.5625
2,8,0.46875,0.37501,77,0.015625,0.46875
2,9,0.515625,0.37501,275,0,0.515625
2,10,0.5625,0.37501,331,0,0.5625
3,1,0.5625,0,450,0,0.5625
3,2,0.515625,0.125003,540,-0.015625,0.515625
3,3,0.5625,0.125003,838,0,0.5625
3,4,0.515625,0.250007,266,-0.015625,0.515625
3,5,0.5625,0.250007,436,0,0.5625
4,1,0.5625,0,450,0,0.5625
4,2,0.515625,0.125003,540,-0.015625,0.515625
4,3,0.5625,0.125003,838,0,0.5625
4,4,0.515625,0.250007,266,-0.015625,0.515625
4,5,0.5625,0.250007,436,0,0.5625
5,1,0.5625,0.125003,85,-0.017578,0.5625
5,2,0.609375,-0.125003,124,0.115234,0.599609
6,1,0.5625,0,157,0,0.5625
6,2,0.5625,0.125003,142,-0.017578,0.5625
6,3,0.5625,0.250007,45,-0.017578,0.5625
6,4,0.5625,-0.250007,142,0,0.5625
6,5,0.5625,-0.125003,398,-0.017578,0.5625
7,1,0.5625,0,157,0,0.5625
7,2,0.5625,0.125003,142,-0.017578,0.5625
7,3,0.5625,0.250007,45,-0.017578,0.5625
7,4,0.5625,-0.250007,142,0,0.5625
7,5,0.5625,-0.125003,398,-0.017578,0.5625
8,1,0.5625,0,446,0,0.5625
8,2,0.5625,0.125003,166,0,0.5625
8,3,0.5625,0.250007,59,-0.017578,0.5625
8,4,0.5625,-0.250007,380,0.017578,0.5625
8,5,0.5625,-0.125003,949,0,0.5625
9,1,0.5625,0,283,-0.035156,0.560547
9,2,0.5625,0.125003,52,-0.035156,0.560547
9,3,0.5625,-0.250007,241,-0.017578,0.5625
9,4,0.5625,-0.125003,550,-0.035156,0.560547
10,1,0.515625,0,569,-0.015625,0.515625
10,2,0.5625,0,638,-0.017578,0.5625
10,3,0.515625,-0.250007,517,0,0.515625
10,4,0.5625,-0.250007,584,0,0.5625
10,5,0.515625,-0.125003,1056,-0.015625,0.515625
10,6,0.5625,-0.125003,1182,-0.017578,0.5625
11,1,0.515625,0,418,-0.033203,0.515625
