FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
35,37,0.187500,-0.125003,2981.000000,-0.046875,0.181641
35,38,0.234375,-0.125003,4326.000000,-0.066406,0.224609
35,39,0.281250,-0.125003,2605.000000,-0.087891,0.267578
35,40,0.234375,0.000000,1140.000000,-0.125000,0.199219
35,41,0.281250,0.000000,663.000000,-0.140625,0.244141
35,42,0.140625,0.125003,369.000000,0.031250,0.136719
35,43,0.187500,0.125003,572.000000,0.029297,0.185547
35,44,0.140625,0.250007,139.000000,-0.021484,0.138672
35,45,0.140625,-0.625017,98.000000,0.132812,0.048828
35,46,0.187500,-0.625017,295.000000,0.175781,0.064453
35,47,0.187500,-0.500013,551.000000,-0.076172,0.171875
35,48,0.140625,-0.375010,373.000000,-0.091797,0.105469
35,49,0.187500,-0.375010,1384.000000,-0.123047,0.140625
35,50,0.234375,-0.375010,1884.000000,-0.162109,0.169922
35,51,0.281250,-0.375010,1084.000000,-0.203125,0.195312
35,52,0.328125,-0.375010,276.000000,-0.226562,0.238281
35,53,0.140625,-0.250007,722.000000,-0.087891,0.109375
35,54,0.187500,-0.250007,2787.000000,-0.117188,0.146484
35,55,0.234375,-0.250007,3875.000000,-0.154297,0.177734
35,56,0.281250,-0.250007,2235.000000,-0.193359,0.205078
35,57,0.328125,-0.250007,530.000000,-0.226562,0.238281
36,1,0.140625,0.000000,200.000000,0.003906,0.140625
36,2,0.187500,0.000000,449.000000,0.000000,0.187500
36,3,0.234375,0.000000,482.000000,-0.029297,0.232422
36,4,0.140625,0.250007,341.000000,0.062500,0.126953
36,5,0.187500,0.250007,510.000000,0.082031,0.167969
36,6,0.234375,0.250007,320.000000,0.103516,0.210938
36,7,0.093750,0.375010,99.000000,0.039062,0.085938
36,8,0.140625,0.375010,420.000000,0.056641,0.128906
36,9,0.187500,0.375010,623.000000,0.076172,0.171875
36,10,0.234375,0.375010,373.000000,0.103516,0.210938
36,11,0.281250,0.375010,117.000000,0.035156,0.279297
36,12,0.140625,-0.625017,254.000000,-0.080078,0.117188
36,13,0.187500,-0.625017,519.000000,-0.105469,0.154297
36,14,0.234375,-0.625017,419.000000,-0.132812,0.193359
36,15,0.187500,-0.500013,236.000000,-0.093750,0.162109
36,16,0.234375,-0.500013,215.000000,-0.058594,0.226562
36,17,0.187500,-0.375010,334.000000,-0.023438,0.185547
36,18,0.234375,-0.375010,446.000000,-0.037109,0.232422
36,19,0.281250,-0.375010,278.000000,-0.175781,0.218750
36,20,0.140625,-0.250007,390.000000,0.000000,0.140625
36,21,0.187500,-0.250007,1028.000000,-0.005859,0.187500
36,22,0.234375,-0.250007,1098.000000,-0.015625,0.234375
36,23,0.281250,-0.250007,469.000000,-0.035156,0.279297
36,24,0.140625,-0.125003,423.000000,-0.003906,0.140625
36,25,0.187500,-0.125003,1079.000000,-0.011719,0.187500
36,26,0.234375,-0.125003,1139.000000,-0.021484,0.232422
36,27,0.281250,-0.125003,485.000000,-0.035156,0.279297
36,28,0.140625,0.250007,325.000000,0.009766,0.140625
36,29,0.187500,0.250007,466.000000,0.011719,0.187500
36,30,0.234375,0.250007,282.000000,0.015625,0.234375
36,31,0.093750,0.375010,88.000000,0.003906,0.093750
36,32,0.140625,0.375010,368.000000,0.003906,0.140625
36,33,0.187500,0.375010,549.000000,0.005859,0.187500
36,34,0.234375,0.375010,348.000000,0.015625,0.234375
36,35,0.281250,0.375010,83.000000,0.123047,0.253906
36,36,0.187500,-0.500013,220.000000,-0.041016,0.183594
36,37,0.234375,-0.500013,211.000000,-0.191406,0.136719
36,38,0.187500,-0.375010,319.000000,-0.111328,0.150391
36,39,0.234375,-0.375010,445.000000,-0.146484,0.183594
36,40,0.281250,-0.375010,250.000000,-0.062500,0.275391
36,41,0.140625,-0.250007,327.000000,-0.052734,0.130859
36,42,0.187500,-0.250007,738.000000,-0.082031,0.167969
36,43,0.234375,-0.250007,793.000000,-0.117188,0.203125
36,44,0.281250,-0.250007,432.000000,-0.158203,0.232422
37,1,0.140625,0.000000,123.000000,-0.052734,0.130859
37,2,0.187500,0.000000,241.000000,-0.041016,0.183594
37,3,0.187500,0.125003,220.000000,0.017578,0.187500
37,4,0.140625,-0.625017,512.000000,-0.062500,0.126953
37,5,0.187500,-0.625017,686.000000,-0.082031,0.167969
37,6,0.234375,-0.625017,367.000000,-0.103516,0.210938
37,7,0.140625,-0.500013,461.000000,-0.062500,0.126953
37,8,0.187500,-0.500013,620.000000,-0.076172,0.171875
37,9,0.234375,-0.500013,347.000000,-0.095703,0.214844
37,10,0.187500,-0.375010,288.000000,-0.011719,0.187500
37,11,0.234375,-0.375010,197.000000,-0.015625,0.234375
37,12,0.140625,-0.250007,308.000000,-0.056641,0.128906
37,13,0.187500,-0.250007,509.000000,-0.076172,0.171875
37,14,0.234375,-0.250007,401.000000,-0.095703,0.214844
37,15,0.140625,-0.125003,244.000000,-0.062500,0.126953
37,16,0.187500,-0.125003,412.000000,-0.076172,0.171875
37,17,0.234375,-0.125003,331.000000,-0.095703,0.214844
37,18,0.140625,0.000000,95.000000,0.031250,0.136719
37,19,0.187500,0.125003,184.000000,-0.046875,0.181641
37,20,0.140625,-0.625017,375.000000,-0.115234,0.082031
37,21,0.187500,-0.625017,500.000000,-0.152344,0.109375
37,22,0.234375,-0.625017,263.000000,-0.191406,0.136719
37,23,0.140625,-0.500013,329.000000,-0.115234,0.082031
37,24,0.187500,-0.500013,444.000000,-0.152344,0.109375
37,25,0.187500,-0.375010,274.000000,-0.082031,0.167969
37,26,0.234375,-0.375010,192.000000,-0.095703,0.214844
37,27,0.140625,-0.250007,255.000000,-0.003906,0.140625
37,28,0.187500,-0.250007,426.000000,-0.005859,0.187500
37,29,0.234375,-0.250007,307.000000,-0.007812,0.234375
37,30,0.140625,-0.125003,187.000000,-0.009766,0.140625
37,31,0.187500,-0.125003,359.000000,-0.011719,0.187500
37,32,0.234375,-0.125003,292.000000,-0.021484,0.232422
38,1,0.140625,0.000000,233.000000,-0.070312,0.121094
38,2,0.187500,0.000000,257.000000,-0.076172,0.171875
38,3,0.140625,0.125003,322.000000,0.044922,0.132812
38,4,0.140625,0.375010,303.000000,0.080078,0.117188
38,5,0.140625,0.500013,238.000000,0.087891,0.109375
38,6,0.187500,0.500013,366.000000,0.117188,0.146484
38,7,0.234375,0.500013,230.000000,0.058594,0.226562
38,8,0.140625,0.625017,335.000000,0.087891,0.109375
38,9,0.187500,0.625017,505.000000,0.117188,0.146484
38,10,0.234375,0.625017,297.000000,0.146484,0.183594
38,11,0.093750,-0.375010,136.000000,-0.050781,0.080078
38,12,0.140625,-0.375010,355.000000,-0.074219,0.119141
38,13,0.187500,-0.375010,356.000000,-0.099609,0.158203
38,14,0.234375,-0.375010,149.000000,-0.037109,0.232422
38,15,0.093750,-0.250007,307.000000,-0.046875,0.082031
38,16,0.140625,-0.250007,798.000000,-0.070312,0.121094
38,17,0.187500,-0.250007,798.000000,-0.099609,0.158203
38,18,0.234375,-0.250007,317.000000,-0.125000,0.199219
38,19,0.093750,-0.125003,214.000000,-0.050781,0.080078
38,20,0.140625,-0.125003,561.000000,-0.021484,0.138672
38,21,0.187500,-0.125003,535.000000,-0.029297,0.185547
38,22,0.234375,-0.125003,197.000000,-0.132812,0.193359
38,23,0.140625,0.000000,222.000000,0.048828,0.132812
38,24,0.187500,0.000000,200.000000,0.064453,0.175781
38,25,0.140625,0.375010,233.000000,0.027344,0.138672
38,26,0.140625,0.500013,188.000000,0.035156,0.136719
39,1,0.140625,0.000000,233.000000,-0.070312,0.121094
39,2,0.187500,0.000000,257.000000,-0.076172,0.171875
39,3,0.140625,0.125003,322.000000,0.044922,0.132812
39,4,0.140625,0.375010,303.000000,0.080078,0.117188
39,5,0.140625,0.500013,238.000000,0.087891,0.109375
39,6,0.187500,0.500013,366.000000,0.117188,0.146484
39,7,0.234375,0.500013,230.000000,0.058594,0.226562
39,8,0.140625,0.625017,335.000000,0.087891,0.109375
39,9,0.187500,0.625017,505.000000,0.117188,0.146484
39,10,0.234375,0.625017,297.000000,0.146484,0.183594
39,11,0.093750,-0.375010,136.000000,-0.050781,0.080078
39,12,0.140625,-0.375010,355.000000,-0.074219,0.119141
39,13,0.187500,-0.375010,356.000000,-0.099609,0.158203
39,14,0.234375,-0.375010,149.000000,-0.037109,0.232422
39,15,0.093750,-0.250007,307.000000,-0.046875,0.082031
39,16,0.140625,-0.250007,798.000000,-0.070312,0.121094
39,17,0.187500,-0.250007,798.000000,-0.099609,0.158203
39,18,0.234375,-0.250007,317.000000,-0.125000,0.199219
39,19,0.093750,-0.125003,214.000000,-0.050781,0.080078
39,20,0.140625,-0.125003,561.000000,-0.021484,0.138672
39,21,0.187500,-0.125003,535.000000,-0.029297,0.185547
39,22,0.234375,-0.125003,197.000000,-0.132812,0.193359
39,23,0.140625,0.000000,222.000000,0.048828,0.132812
39,24,0.187500,0.000000,200.000000,0.064453,0.175781
39,25,0.140625,0.375010,233.000000,0.027344,0.138672
39,26,0.140625,0.500013,188.000000,0.035156,0.136719
39,27,0.187500,0.500013,308.000000,0.046875,0.181641
39,28,0.234375,0.500013,220.000000,0.146484,0.183594
39,29,0.234375,0.625017,216.000000,0.058594,0.226562
39,30,0.093750,-0.375010,115.000000,-0.015625,0.091797
39,31,0.140625,-0.375010,327.000000,-0.021484,0.138672
39,32,0.187500,-0.375010,345.000000,-0.029297,0.185547
39,33,0.234375,-0.375010,141.000000,-0.125000,0.199219
39,34,0.093750,-0.250007,250.000000,-0.011719,0.093750
39,35,0.140625,-0.250007,680.000000,-0.017578,0.138672
39,36,0.187500,-0.250007,682.000000,-0.023438,0.185547
39,37,0.234375,-0.250007,265.000000,-0.037109,0.232422
39,38,0.093750,-0.125003,210.000000,-0.015625,0.091797
39,39,0.140625,-0.125003,542.000000,-0.074219,0.119141
39,40,0.187500,-0.125003,520.000000,-0.099609,0.158203
39,41,0.234375,-0.125003,183.000000,-0.044922,0.230469
40,1,0.093750,0.000000,120.000000,0.021484,0.091797
40,2,0.140625,0.000000,316.000000,0.031250,0.136719
40,3,0.187500,0.000000,329.000000,0.041016,0.183594
40,4,0.234375,0.000000,153.000000,0.044922,0.230469
40,5,0.093750,0.125003,210.000000,-0.017578,0.091797
40,6,0.140625,0.125003,549.000000,-0.027344,0.138672
40,7,0.187500,0.125003,551.000000,-0.035156,0.183594
40,8,0.234375,0.125003,259.000000,0.044922,0.230469
40,9,0.140625,0.250007,398.000000,0.031250,0.136719
40,10,0.187500,0.250007,348.000000,0.035156,0.183594
40,11,0.093750,0.375010,219.000000,0.056641,0.076172
40,12,0.140625,0.375010,591.000000,0.083984,0.113281
40,13,0.187500,0.375010,582.000000,0.105469,0.154297
40,14,0.093750,0.500013,177.000000,0.050781,0.080078
40,15,0.140625,0.500013,500.000000,0.070312,0.121094
40,16,0.187500,0.500013,561.000000,0.087891,0.166016
40,17,0.234375,0.500013,346.000000,0.183594,0.146484
40,18,0.093750,0.625017,94.000000,0.070312,0.062500
40,19,0.140625,0.625017,465.000000,0.105469,0.093750
40,20,0.187500,0.625017,782.000000,0.140625,0.125000
40,21,0.234375,0.625017,558.000000,0.175781,0.154297
40,22,0.281250,0.625017,173.000000,0.203125,0.195312
40,23,0.140625,0.750020,203.000000,0.101562,0.097656
40,24,0.187500,0.750020,348.000000,0.134766,0.130859
40,25,0.234375,0.750020,255.000000,0.167969,0.162109
40,26,0.281250,0.750020,76.000000,0.203125,0.195312
40,27,0.093750,0.000000,109.000000,-0.015625,0.091797
40,28,0.140625,0.000000,284.000000,-0.021484,0.138672
40,29,0.187500,0.000000,294.000000,-0.035156,0.183594
40,30,0.234375,0.000000,132.000000,-0.044922,0.230469
40,31,0.093750,0.125003,185.000000,0.017578,0.091797
40,32,0.140625,0.125003,485.000000,0.027344,0.138672
40,33,0.187500,0.125003,508.000000,0.035156,0.183594
40,34,0.234375,0.125003,215.000000,-0.044922,0.230469
40,35,0.187500,0.250007,253.000000,-0.029297,0.185547
40,36,0.093750,0.375010,209.000000,0.021484,0.091797
40,37,0.140625,0.375010,532.000000,0.031250,0.136719
40,38,0.187500,0.375010,445.000000,0.041016,0.183594
40,39,0.093750,0.500013,147.000000,0.017578,0.091797
40,40,0.140625,0.500013,365.000000,0.027344,0.138672
40,41,0.187500,0.500013,459.000000,0.152344,0.109375
40,42,0.234375,0.500013,292.000000,0.095703,0.214844
40,43,0.093750,0.625017,67.000000,0.039062,0.085938
41,1,0.140625,0.250007,195.000000,0.091797,0.105469
41,2,0.187500,0.250007,300.000000,0.117188,0.146484
41,3,0.140625,0.375010,114.000000,0.087891,0.109375
41,4,0.187500,0.375010,186.000000,0.111328,0.150391
41,5,0.234375,0.375010,162.000000,0.138672,0.189453
41,6,0.281250,0.375010,89.000000,0.167969,0.226562
41,7,0.187500,0.500013,43.000000,0.158203,0.101562
41,8,0.234375,0.500013,31.000000,0.125000,0.199219
41,9,0.140625,0.250007,194.000000,0.039062,0.134766
41,10,0.187500,0.250007,280.000000,0.052734,0.179688
41,11,0.140625,0.375010,102.000000,0.039062,0.134766
41,12,0.187500,0.375010,152.000000,0.046875,0.181641
41,13,0.234375,0.375010,124.000000,0.050781,0.228516
41,14,0.281250,0.375010,71.000000,0.062500,0.275391
41,15,0.187500,0.500013,33.000000,0.093750,0.162109
41,16,0.234375,0.500013,30.000000,0.205078,0.113281
42,1,0.140625,0.000000,37.000000,0.105469,0.093750
42,2,0.187500,0.000000,60.000000,0.140625,0.125000
42,3,0.140625,0.125003,89.000000,0.101562,0.097656
42,4,0.187500,0.125003,141.000000,0.140625,0.125000
42,5,0.140625,0.250007,36.000000,0.101562,0.097656
42,6,0.187500,0.250007,57.000000,0.134766,0.130859
43,1,0.140625,0.000000,131.000000,0.105469,0.093750
43,2,0.187500,0.000000,206.000000,0.140625,0.125000
43,3,0.234375,0.000000,126.000000,0.175781,0.154297
43,4,0.140625,-0.250007,126.000000,0.109375,0.087891
43,5,0.187500,-0.250007,200.000000,0.146484,0.117188
43,6,0.234375,-0.250007,132.000000,0.175781,0.154297
43,7,0.281250,-0.250007,89.000000,0.167969,0.226562
43,8,0.140625,-0.125003,246.000000,0.101562,0.097656
43,9,0.187500,-0.125003,387.000000,0.140625,0.125000
43,10,0.234375,-0.125003,240.000000,0.167969,0.162109
44,1,0.093750,0.000000,81.000000,0.033203,0.087891
44,2,0.140625,0.000000,220.000000,0.048828,0.132812
44,3,0.187500,0.000000,221.000000,-0.005859,0.187500
44,4,0.140625,-0.500013,53.000000,0.109375,0.087891
44,5,0.187500,-0.500013,131.000000,0.146484,0.117188
44,6,0.234375,-0.500013,138.000000,0.183594,0.146484
44,7,0.281250,-0.500013,72.000000,0.210938,0.185547
44,8,0.140625,-0.375010,278.000000,0.097656,0.101562
44,9,0.187500,-0.375010,501.000000,0.134766,0.130859
44,10,0.234375,-0.375010,447.000000,0.175781,0.154297
44,11,0.281250,-0.375010,183.000000,0.203125,0.195312
44,12,0.140625,-0.250007,450.000000,0.048828,0.132812
44,13,0.187500,-0.250007,616.000000,0.134766,0.130859
44,14,0.234375,-0.250007,435.000000,0.175781,0.154297
44,15,0.093750,-0.125003,181.000000,0.033203,0.087891
44,16,0.140625,-0.125003,519.000000,0.044922,0.132812
44,17,0.187500,-0.125003,555.000000,0.058594,0.177734
44,18,0.093750,0.000000,76.000000,-0.003906,0.093750
44,19,0.140625,0.000000,210.000000,-0.003906,0.140625
44,20,0.187500,0.000000,219.000000,0.064453,0.175781
44,21,0.140625,-0.250007,428.000000,0.097656,0.101562
44,22,0.187500,-0.250007,558.000000,0.064453,0.175781
44,23,0.093750,-0.125003,134.000000,-0.003906,0.093750
45,1,0.093750,0.000000,81.000000,0.033203,0.087891
45,2,0.140625,0.000000,220.000000,0.048828,0.132812
45,3,0.187500,0.000000,221.000000,-0.005859,0.187500
45,4,0.140625,-0.500013,53.000000,0.109375,0.087891
45,5,0.187500,-0.500013,131.000000,0.146484,0.117188
45,6,0.234375,-0.500013,138.000000,0.183594,0.146484
45,7,0.281250,-0.500013,72.000000,0.210938,0.185547
45,8,0.140625,-0.375010,278.000000,0.097656,0.101562
45,9,0.187500,-0.375010,501.000000,0.134766,0.130859
45,10,0.234375,-0.375010,447.000000,0.175781,0.154297
45,11,0.281250,-0.375010,183.000000,0.203125,0.195312
45,12,0.140625,-0.250007,450.000000,0.048828,0.132812
45,13,0.187500,-0.250007,616.000000,0.134766,0.130859
45,14,0.234375,-0.250007,435.000000,0.175781,0.154297
45,15,0.093750,-0.125003,181.000000,0.033203,0.087891
45,16,0.140625,-0.125003,519.000000,0.044922,0.132812
45,17,0.187500,-0.125003,555.000000,0.058594,0.177734
45,18,0.093750,0.000000,76.000000,-0.003906,0.093750
45,19,0.140625,0.000000,210.000000,-0.003906,0.140625
45,20,0.187500,0.000000,219.000000,0.064453,0.175781
45,21,0.140625,-0.250007,428.000000,0.097656,0.101562
45,22,0.187500,-0.250007,558.000000,0.064453,0.175781
45,23,0.093750,-0.125003,134.000000,-0.003906,0.093750
45,24,0.140625,-0.125003,369.000000,-0.003906,0.140625
46,1,0.187500,0.000000,168.000000,0.123047,0.140625
46,2,0.234375,0.000000,151.000000,0.066406,0.224609
46,3,0.140625,0.125003,112.000000,-0.035156,0.136719
46,4,0.187500,0.125003,120.000000,0.023438,0.185547
46,5,0.140625,-0.625017,84.000000,0.105469,0.093750
46,6,0.187500,-0.625017,158.000000,0.140625,0.125000
46,7,0.234375,-0.625017,123.000000,0.175781,0.154297
46,8,0.140625,-0.500013,340.000000,0.105469,0.093750
46,9,0.187500,-0.500013,527.000000,0.146484,0.117188
46,10,0.234375,-0.500013,350.000000,0.183594,0.146484
46,11,0.140625,-0.375010,564.000000,0.080078,0.117188
46,12,0.187500,-0.375010,605.000000,0.134766,0.130859
46,13,0.093750,-0.250007,292.000000,0.056641,0.076172
46,14,0.140625,-0.250007,726.000000,0.083984,0.113281
46,15,0.187500,-0.250007,663.000000,0.111328,0.150391
46,16,0.140625,-0.125003,243.000000,0.080078,0.117188
46,17,0.187500,0.000000,137.000000,-0.041016,0.183594
46,18,0.234375,0.000000,112.000000,0.154297,0.177734
47,1,0.187500,0.000000,168.000000,0.123047,0.140625
47,2,0.234375,0.000000,151.000000,0.066406,0.224609
47,3,0.140625,0.125003,112.000000,-0.035156,0.136719
47,4,0.187500,0.125003,120.000000,0.023438,0.185547
47,5,0.140625,-0.625017,84.000000,0.105469,0.093750
47,6,0.187500,-0.625017,158.000000,0.140625,0.125000
47,7,0.234375,-0.625017,123.000000,0.175781,0.154297
47,8,0.140625,-0.500013,340.000000,0.105469,0.093750
47,9,0.187500,-0.500013,527.000000,0.146484,0.117188
47,10,0.234375,-0.500013,350.000000,0.183594,0.146484
47,11,0.140625,-0.375010,564.000000,0.080078,0.117188
47,12,0.187500,-0.375010,605.000000,0.134766,0.130859
47,13,0.093750,-0.250007,292.000000,0.056641,0.076172
47,14,0.140625,-0.250007,726.000000,0.083984,0.113281
47,15,0.187500,-0.250007,663.000000,0.111328,0.150391
47,16,0.140625,-0.125003,243.000000,0.080078,0.117188
47,17,0.187500,0.000000,137.000000,-0.041016,0.183594
47,18,0.234375,0.000000,112.000000,0.154297,0.177734
47,19,0.140625,0.125003,106.000000,0.017578,0.138672
47,20,0.187500,0.125003,120.000000,-0.052734,0.179688
47,21,0.140625,-0.375010,436.000000,0.027344,0.138672
47,22,0.187500,-0.375010,429.000000,0.035156,0.183594
47,23,0.093750,-0.250007,246.000000,0.021484,0.091797
47,24,0.140625,-0.250007,602.000000,0.031250,0.136719
47,25,0.187500,-0.250007,515.000000,0.046875,0.181641
47,26,0.140625,-0.125003,219.000000,0.031250,0.136719
48,1,0.140625,0.000000,131.000000,-0.009766,0.140625
48,2,0.187500,0.000000,167.000000,-0.005859,0.187500
48,3,0.093750,0.250007,236.000000,-0.046875,0.082031
48,4,0.140625,0.250007,669.000000,-0.070312,0.121094
48,5,0.187500,0.250007,678.000000,-0.093750,0.162109
48,6,0.234375,0.250007,244.000000,-0.117188,0.203125
48,7,0.093750,0.375010,199.000000,-0.046875,0.082031
48,8,0.140625,0.375010,576.000000,-0.070312,0.121094
48,9,0.187500,0.375010,612.000000,-0.093750,0.162109
48,10,0.234375,0.375010,244.000000,-0.117188,0.203125
48,11,0.140625,0.500013,129.000000,-0.074219,0.119141
48,12,0.187500,0.500013,143.000000,-0.099609,0.158203
48,13,0.234375,0.500013,60.000000,-0.132812,0.193359
48,14,0.140625,-0.500013,309.000000,0.083984,0.113281
48,15,0.187500,-0.500013,477.000000,0.117188,0.146484
48,16,0.234375,-0.500013,274.000000,0.146484,0.183594
48,17,0.187500,-0.375010,426.000000,0.105469,0.154297
48,18,0.140625,0.000000,130.000000,-0.062500,0.126953
48,19,0.187500,0.000000,138.000000,-0.082031,0.167969
48,20,0.093750,0.250007,199.000000,-0.011719,0.093750
48,21,0.140625,0.250007,585.000000,-0.017578,0.138672
48,22,0.187500,0.250007,588.000000,-0.023438,0.185547
48,23,0.234375,0.250007,203.000000,-0.037109,0.232422
48,24,0.093750,0.375010,175.000000,-0.011719,0.093750
48,25,0.140625,0.375010,529.000000,-0.017578,0.138672
48,26,0.187500,0.375010,562.000000,-0.023438,0.185547
48,27,0.234375,0.375010,216.000000,-0.029297,0.232422
48,28,0.140625,0.500013,125.000000,-0.021484,0.138672
48,29,0.187500,0.500013,141.000000,-0.029297,0.185547
48,30,0.234375,0.500013,59.000000,-0.044922,0.230469
48,31,0.140625,-0.500013,230.000000,0.035156,0.136719
48,32,0.187500,-0.500013,344.000000,0.046875,0.181641
48,33,0.234375,-0.500013,197.000000,0.058594,0.226562
49,1,0.140625,0.125003,266.000000,0.003906,0.140625
49,2,0.187500,0.125003,421.000000,0.011719,0.187500
49,3,0.234375,0.125003,260.000000,0.021484,0.232422
49,4,0.140625,0.250007,256.000000,0.000000,0.140625
49,5,0.187500,0.250007,404.000000,0.005859,0.187500
49,6,0.234375,0.250007,221.000000,0.015625,0.234375
49,7,0.140625,0.500013,294.000000,-0.039062,0.134766
49,8,0.187500,0.500013,365.000000,-0.134766,0.130859
49,9,0.234375,0.500013,198.000000,-0.175781,0.154297
49,10,0.140625,0.625017,415.000000,-0.052734,0.130859
49,11,0.187500,0.625017,619.000000,-0.076172,0.171875
49,12,0.234375,0.625017,382.000000,-0.095703,0.214844
49,13,0.140625,0.750020,247.000000,-0.062500,0.126953
49,14,0.187500,0.750020,401.000000,-0.082031,0.167969
49,15,0.234375,0.750020,258.000000,-0.103516,0.210938
49,16,0.140625,0.125003,246.000000,-0.048828,0.132812
49,17,0.187500,0.125003,411.000000,-0.064453,0.175781
49,18,0.234375,0.125003,255.000000,-0.066406,0.224609
49,19,0.140625,0.250007,239.000000,-0.052734,0.130859
49,20,0.187500,0.250007,378.000000,-0.070312,0.173828
49,21,0.234375,0.250007,206.000000,-0.080078,0.220703
49,22,0.140625,0.500013,285.000000,-0.097656,0.101562
49,23,0.187500,0.500013,343.000000,-0.058594,0.177734
49,24,0.234375,0.500013,169.000000,-0.080078,0.220703
49,25,0.140625,0.625017,397.000000,-0.105469,0.093750
49,26,0.187500,0.625017,586.000000,-0.146484,0.117188
49,27,0.234375,0.625017,353.000000,-0.183594,0.146484
49,28,0.140625,0.750020,210.000000,-0.115234,0.082031
49,29,0.187500,0.750020,332.000000,-0.152344,0.109375
49,30,0.234375,0.750020,209.000000,-0.191406,0.136719
50,1,0.187500,0.000000,251.000000,-0.076172,0.171875
50,2,0.140625,0.125003,189.000000,-0.003906,0.140625
50,3,0.187500,0.125003,555.000000,-0.005859,0.187500
50,4,0.234375,0.125003,558.000000,-0.007812,0.234375
50,5,0.187500,0.250007,476.000000,-0.005859,0.187500
50,6,0.234375,0.250007,619.000000,-0.015625,0.234375
50,7,0.140625,0.375010,285.000000,-0.027344,0.138672
50,8,0.187500,0.375010,337.000000,-0.029297,0.185547
50,9,0.234375,0.375010,251.000000,-0.029297,0.232422
50,10,0.140625,0.750020,321.000000,-0.083984,0.113281
50,11,0.187500,0.750020,702.000000,-0.111328,0.150391
50,12,0.234375,0.750020,605.000000,-0.132812,0.193359
50,13,0.281250,0.750020,196.000000,-0.158203,0.232422
50,14,0.140625,-0.375010,273.000000,0.048828,0.132812
50,15,0.187500,-0.375010,415.000000,0.064453,0.175781
50,16,0.234375,-0.375010,250.000000,0.080078,0.220703
50,17,0.140625,-0.250007,305.000000,0.048828,0.132812
50,18,0.187500,-0.250007,444.000000,0.064453,0.175781
50,19,0.234375,-0.250007,247.000000,0.087891,0.216797
50,20,0.187500,0.000000,207.000000,-0.011719,0.187500
50,21,0.140625,0.125003,175.000000,-0.056641,0.128906
50,22,0.187500,0.125003,520.000000,-0.076172,0.171875
50,23,0.234375,0.125003,535.000000,-0.095703,0.214844
50,24,0.140625,0.375010,237.000000,-0.074219,0.119141
50,25,0.187500,0.375010,301.000000,-0.099609,0.158203
50,26,0.140625,0.750020,255.000000,-0.132812,0.048828
50,27,0.187500,0.750020,520.000000,-0.175781,0.064453
50,28,0.234375,0.750020,433.000000,-0.220703,0.082031
50,29,0.281250,0.750020,144.000000,-0.263672,0.097656
50,30,0.140625,-0.375010,205.000000,-0.003906,0.140625
50,31,0.187500,-0.375010,309.000000,-0.005859,0.187500
50,32,0.234375,-0.375010,194.000000,-0.007812,0.234375
50,33,0.140625,-0.250007,247.000000,-0.003906,0.140625
50,34,0.187500,-0.250007,353.000000,-0.005859,0.187500
50,35,0.234375,-0.250007,217.000000,0.000000,0.234375
51,1,0.187500,0.125003,462.000000,-0.041016,0.183594
51,2,0.234375,0.125003,707.000000,-0.050781,0.228516
51,3,0.281250,0.125003,429.000000,-0.052734,0.275391
51,4,0.140625,0.250007,226.000000,-0.031250,0.136719
51,5,0.187500,0.250007,979.000000,-0.041016,0.183594
51,6,0.234375,0.250007,1465.000000,-0.050781,0.228516
51,7,0.281250,0.250007,857.000000,-0.062500,0.275391
51,8,0.140625,0.375010,173.000000,-0.031250,0.136719
51,9,0.187500,0.375010,748.000000,-0.046875,0.181641
51,10,0.234375,0.375010,1096.000000,-0.058594,0.226562
51,11,0.281250,0.375010,637.000000,-0.080078,0.269531
51,12,0.328125,0.375010,128.000000,-0.091797,0.314453
51,13,0.140625,0.500013,173.000000,-0.115234,0.082031
51,14,0.187500,0.500013,408.000000,-0.152344,0.109375
51,15,0.234375,0.500013,415.000000,-0.103516,0.210938
51,16,0.281250,0.500013,195.000000,-0.132812,0.248047
51,17,0.140625,0.625017,221.000000,-0.109375,0.087891
51,18,0.187500,0.625017,605.000000,-0.140625,0.125000
51,19,0.234375,0.625017,669.000000,-0.167969,0.162109
51,20,0.281250,0.625017,296.000000,-0.193359,0.205078
51,21,0.140625,0.750020,278.000000,-0.097656,0.101562
51,22,0.187500,0.750020,1007.000000,-0.128906,0.136719
51,23,0.234375,0.750020,1286.000000,-0.162109,0.169922
51,24,0.281250,0.750020,645.000000,-0.193359,0.205078
51,25,0.328125,0.750020,118.000000,-0.226562,0.238281
51,26,0.375000,0.750020,46.000000,-0.281250,0.248047
51,27,0.421875,0.750020,45.000000,-0.330078,0.263672
51,28,0.140625,0.875023,215.000000,-0.091797,0.105469
51,29,0.187500,0.875023,749.000000,-0.128906,0.136719
51,30,0.234375,0.875023,942.000000,-0.162109,0.169922
51,31,0.281250,0.875023,468.000000,-0.193359,0.205078
51,32,0.328125,0.875023,83.000000,-0.226562,0.238281
51,33,0.187500,0.125003,336.000000,-0.105469,0.154297
51,34,0.234375,0.125003,573.000000,-0.132812,0.193359
51,35,0.281250,0.125003,401.000000,-0.158203,0.232422
51,36,0.140625,0.250007,172.000000,-0.083984,0.113281
51,37,0.187500,0.250007,738.000000,-0.111328,0.150391
