timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.421875,0,175,0.185547,0.378906
1,2,0.46875,0,193,0.191406,0.427734
1,3,0.421875,-0.250007,144,0.185547,0.378906
1,4,0.46875,-0.250007,156,0.205078,0.421875
1,5,0.421875,-0.125003,345,0.171875,0.384766
1,6,0.46875,-0.125003,383,0.191406,0.427734
2,1,0.421875,0,149,0.158203,0.390625
2,2,0.46875,0,146,0.175781,0.435547
2,3,0.421875,-0.37501,49,0.185547,0.378906
2,4,0.46875,-0.37501,53,0.205078,0.421875
2,5,0.421875,-0.250007,230,0.171875,0.384766
2,6,0.46875,-0.250007,228,0.191406,0.427734
2,7,0.515625,-0.250007,73,0.193359,0.478516
2,8,0.421875,-0.125003,311,0.158203,0.390625
2,9,0.46875,-0.125003,303,0.175781,0.435547
2,10,0.515625,-0.125003,93,0.177734,0.484375
2,11,0.5625,-0.125003,32,0.035156,0.560547
3,1,0.421875,0,149,0.158203,0.390625
3,2,0.46875,0,146,0.175781,0.435547
3,3,0.421875,-0.37501,49,0.185547,0.378906
3,4,0.46875,-0.37501,53,0.205078,0.421875
3,5,0.421875,-0.250007,230,0.171875,0.384766
3,6,0.46875,-0.250007,228,0.191406,0.427734
3,7,0.515625,-0.250007,73,0.193359,0.478516
3,8,0.421875,-0.125003,311,0.158203,0.390625
3,9,0.46875,-0.125003,303,0.175781,0.435547
3,10,0.515625,-0.125003,93,0.177734,0.484375
3,11,0.5625,-0.125003,32,0.035156,0.560547
4,1,0.609375,0.125003,53,0.152344,0.589844
4,2,0.375,-0.500013,29,0.199219,0.318359
4,3,0.421875,-0.500013,86,0.224609,0.357422
4,4,0.46875,-0.500013,90,0.25,0.396484
4,5,0.375,-0.37501,145,0.175781,0.332031
4,6,0.421875,-0.37501,405,0.197266,0.373047
4,7,0.46875,-0.37501,390,0.220703,0.414062
4,8,0.515625,-0.37501,126,0.242188,0.455078
4,9,0.375,-0.250007,174,0.175781,0.332031
4,10,0.421875,-0.250007,461,0.197266,0.373047
4,11,0.46875,-0.250007,422,0.220703,0.414062
4,12,0.515625,-0.250007,129,0.242188,0.455078
4,13,0.421875,-0.125003,157,0.158203,0.390625
4,14,0.46875,-0.125003,134,0.175781,0.435547
4,15,0.515625,-0.125003,60,0.128906,0.5
5,1,0.375,0,118,0.152344,0.341797
5,2,0.421875,0,258,0.158203,0.390625
5,3,0.46875,0,203,0.175781,0.435547
5,4,0.609375,0.125003,59,0.152344,0.589844
5,5,0.328125,-0.625017,19,0.132812,0.300781
5,6,0.375,-0.625017,193,0.152344,0.341797
5,7,0.421875,-0.625017,417,0.171875,0.384766
5,8,0.46875,-0.625017,325,0.191406,0.427734
5,9,0.515625,-0.625017,79,0.193359,0.478516
5,10,0.328125,-0.500013,91,0.144531,0.294922
5,11,0.375,-0.500013,901,0.164062,0.337891
5,12,0.421875,-0.500013,1945,0.185547,0.378906
5,13,0.46875,-0.500013,1516,0.191406,0.427734
5,14,0.515625,-0.500013,373,0.208984,0.470703
5,15,0.328125,-0.37501,110,0.132812,0.300781
5,16,0.375,-0.37501,1064,0.152344,0.341797
5,17,0.421875,-0.37501,2290,0.158203,0.390625
5,18,0.46875,-0.37501,1787,0.175781,0.435547
5,19,0.515625,-0.37501,436,0.193359,0.478516
5,20,0.375,-0.250007,331,0.152344,0.341797
5,21,0.421875,-0.250007,713,0.171875,0.384766
5,22,0.46875,-0.250007,553,0.191406,0.427734
5,23,0.515625,-0.250007,130,0.208984,0.470703
5,24,0.5625,-0.250007,22,0,0.5625
5,25,0.609375,-0.125003,61,0.171875,0.583984
5,26,0.609375,-0.250007,24,0.228516,0.564453
6,1,0.375,0,165,0.128906,0.351562
6,2,0.421875,0,211,0.144531,0.396484
6,3,0.609375,0.125003,65,0.171875,0.583984
6,4,0.328125,-0.875023,92,0.144531,0.294922
6,5,0.375,-0.875023,367,0.164062,0.337891
6,6,0.421875,-0.875023,466,0.185547,0.378906
6,7,0.46875,-0.875023,211,0.191406,0.427734
6,8,0.515625,-0.875023,20,0.193359,0.478516
6,9,0.328125,-0.75002,272,0.154297,0.289062
6,10,0.375,-0.75002,1115,0.164062,0.337891
6,11,0.421875,-0.75002,1486,0.185547,0.378906
