timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.328125,0,44,0.113281,0.308594
1,2,0.375,0,203,0.140625,0.347656
1,3,0.421875,0,286,0.158203,0.390625
1,4,0.46875,0,148,0.175781,0.435547
1,5,0.328125,-0.37501,95,0.123047,0.304688
1,6,0.375,-0.37501,396,0.140625,0.347656
1,7,0.421875,-0.37501,512,0.158203,0.390625
1,8,0.46875,-0.37501,242,0.175781,0.435547
1,9,0.328125,-0.250007,218,0.123047,0.304688
1,10,0.375,-0.250007,927,0.140625,0.347656
1,11,0.421875,-0.250007,1216,0.158203,0.390625
1,12,0.46875,-0.250007,578,0.175781,0.435547
1,13,0.515625,-0.250007,79,0.193359,0.478516
1,14,0.328125,-0.125003,173,0.113281,0.308594
1,15,0.375,-0.125003,751,0.128906,0.351562
1,16,0.421875,-0.125003,1005,0.144531,0.396484
1,17,0.46875,-0.125003,489,0.162109,0.439453
1,18,0.515625,-0.125003,65,0.177734,0.484375
2,1,0.375,-0.500013,50,0.128906,0.351562
2,2,0.421875,-0.500013,61,0.158203,0.390625
2,3,0.328125,-0.37501,98,0.113281,0.308594
2,4,0.375,-0.37501,316,0.128906,0.351562
2,5,0.421875,-0.37501,339,0.144531,0.396484
2,6,0.46875,-0.37501,126,0.162109,0.439453
2,7,0.5625,-0.37501,18,0.158203,0.539062
2,8,0.328125,-0.250007,119,0.113281,0.308594
2,9,0.375,-0.250007,378,0.128906,0.351562
2,10,0.421875,-0.250007,397,0.144531,0.396484
2,11,0.46875,-0.250007,140,0.162109,0.439453
2,12,0.5625,-0.250007,28,0.158203,0.539062
2,13,0.375,-0.125003,107,0.117188,0.355469
2,14,0.421875,-0.125003,118,0.132812,0.400391
2,15,0.609375,-0.125003,41,0.115234,0.599609
3,1,0.375,0,86,0.105469,0.359375
3,2,0.328125,-0.625017,88,0.123047,0.304688
3,3,0.375,-0.625017,163,0.140625,0.347656
3,4,0.421875,-0.625017,115,0.144531,0.396484
3,5,0.46875,-0.625017,28,0.162109,0.439453
3,6,0.28125,-0.500013,35,0.105469,0.261719
3,7,0.328125,-0.500013,296,0.123047,0.304688
3,8,0.375,-0.500013,593,0.128906,0.351562
3,9,0.421875,-0.500013,431,0.144531,0.396484
3,10,0.46875,-0.500013,98,0.162109,0.439453
3,11,0.328125,-0.37501,317,0.103516,0.3125
3,12,0.375,-0.37501,646,0.117188,0.355469
3,13,0.421875,-0.37501,475,0.132812,0.400391
3,14,0.46875,-0.37501,107,0.146484,0.445312
3,15,0.328125,-0.250007,83,0.113281,0.308594
3,16,0.375,-0.250007,176,0.117188,0.355469
3,17,0.421875,-0.250007,132,0.132812,0.400391
3,18,0.46875,-0.250007,36,0.029297,0.46875
3,19,0.46875,-0.250007,28,0.146484,0.445312
4,1,0.328125,0.875023,27,0.072266,0.320312
4,2,0.375,0.875023,27,0.082031,0.365234
4,3,0.28125,-1.000027,65,0.123047,0.253906
4,4,0.328125,-1.000027,264,0.144531,0.294922
4,5,0.375,-1.000027,344,0.164062,0.337891
4,6,0.421875,-1.000027,161,0.185547,0.378906
4,7,0.46875,-1.000027,15,0.205078,0.421875
4,8,0.28125,-0.875023,176,0.115234,0.257812
4,9,0.328125,-0.875023,670,0.132812,0.300781
4,10,0.375,-0.875023,796,0.152344,0.341797
4,11,0.421875,-0.875023,318,0.171875,0.384766
4,12,0.46875,-0.875023,25,0.044922,0.466797
4,13,0.28125,-0.75002,166,0.097656,0.263672
4,14,0.328125,-0.75002,660,0.113281,0.308594
4,15,0.375,-0.75002,829,0.117188,0.355469
4,16,0.421875,-0.75002,384,0.119141,0.404297
4,17,0.46875,-0.75002,56,0.132812,0.449219
5,1,0.328125,0.875023,27,0.072266,0.320312
5,2,0.375,0.875023,27,0.082031,0.365234
5,3,0.28125,-1.000027,65,0.123047,0.253906
5,4,0.328125,-1.000027,264,0.144531,0.294922
5,5,0.375,-1.000027,344,0.164062,0.337891
5,6,0.421875,-1.000027,161,0.185547,0.378906
5,7,0.46875,-1.000027,15,0.205078,0.421875
5,8,0.28125,-0.875023,176,0.115234,0.257812
5,9,0.328125,-0.875023,670,0.132812,0.300781
5,10,0.375,-0.875023,796,0.152344,0.341797
5,11,0.421875,-0.875023,318,0.171875,0.384766
5,12,0.46875,-0.875023,25,0.044922,0.466797
5,13,0.28125,-0.75002,166,0.097656,0.263672
5,14,0.328125,-0.75002,660,0.113281,0.308594
5,15,0.375,-0.75002,829,0.117188,0.355469
5,16,0.421875,-0.75002,384,0.119141,0.404297
5,17,0.46875,-0.75002,56,0.132812,0.449219
5,18,0.28125,-0.625017,237,0.070312,0.271484
5,19,0.328125,-0.625017,993,0.091797,0.314453
5,20,0.375,-0.625017,1340,0.105469,0.359375
5,21,0.421875,-0.625017,664,0.119141,0.404297
5,22,0.46875,-0.625017,81,0.132812,0.449219
