timestamp, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0,0,0,0,0
1,1,0.375,0,89,0.128906,0.351562
1,2,0.421875,0,255,0.144531,0.396484
1,3,0.46875,0,234,0.162109,0.439453
1,4,0.515625,0,63,0.162109,0.490234
1,5,0.375,-0.250007,89,0.140625,0.347656
1,6,0.421875,-0.250007,255,0.158203,0.390625
1,7,0.46875,-0.250007,235,0.162109,0.439453
1,8,0.515625,-0.250007,64,0.162109,0.490234
1,9,0.375,-0.125003,165,0.117188,0.355469
1,10,0.421875,-0.125003,472,0.132812,0.400391
1,11,0.46875,-0.125003,440,0.146484,0.445312
1,12,0.515625,-0.125003,121,0.144531,0.494141
1,13,0.515625,-0.250007,48,-0.015625,0.515625
2,1,0.375,0,89,0.128906,0.351562
2,2,0.421875,0,255,0.144531,0.396484
2,3,0.46875,0,234,0.162109,0.439453
2,4,0.515625,0,63,0.162109,0.490234
2,5,0.375,-0.250007,89,0.140625,0.347656
2,6,0.421875,-0.250007,255,0.158203,0.390625
2,7,0.46875,-0.250007,235,0.162109,0.439453
2,8,0.515625,-0.250007,64,0.162109,0.490234
2,9,0.375,-0.125003,165,0.117188,0.355469
2,10,0.421875,-0.125003,472,0.132812,0.400391
2,11,0.46875,-0.125003,440,0.146484,0.445312
2,12,0.515625,-0.125003,121,0.144531,0.494141
2,13,0.515625,-0.250007,48,-0.015625,0.515625
3,1,0.421875,-0.500013,43,0.224609,0.357422
3,2,0.46875,-0.500013,57,0.263672,0.386719
3,3,0.375,-0.37501,41,0.105469,0.359375
3,4,0.421875,-0.37501,55,0.091797,0.412109
3,5,0.46875,-0.37501,75,0.162109,0.439453
3,6,0.515625,-0.37501,90,0.177734,0.484375
3,7,0.5625,-0.37501,28,0.193359,0.527344
3,8,0.375,-0.250007,91,0.117188,0.355469
3,9,0.421875,-0.250007,136,0.132812,0.400391
3,10,0.46875,-0.250007,70,0.191406,0.427734
3,11,0.515625,-0.250007,111,0.193359,0.478516
3,12,0.5625,-0.250007,38,0.193359,0.527344
3,13,0.421875,-0.125003,112,0.132812,0.400391
3,14,0.421875,-0.37501,55,0.224609,0.357422
3,15,0.46875,-0.250007,67,-0.015625,0.46875
4,1,0.375,-0.75002,71,0.175781,0.332031
4,2,0.421875,-0.75002,146,0.197266,0.373047
4,3,0.46875,-0.75002,109,0.220703,0.414062
4,4,0.515625,-0.75002,27,0.242188,0.455078
4,5,0.328125,-0.625017,26,0.123047,0.304688
4,6,0.375,-0.625017,246,0.152344,0.341797
4,7,0.421875,-0.625017,550,0.171875,0.384766
4,8,0.46875,-0.625017,475,0.191406,0.427734
4,9,0.515625,-0.625017,153,0.193359,0.478516
4,10,0.328125,-0.500013,43,0.113281,0.308594
4,11,0.375,-0.500013,313,0.140625,0.347656
4,12,0.421875,-0.500013,657,0.171875,0.384766
4,13,0.46875,-0.500013,577,0.191406,0.427734
4,14,0.515625,-0.500013,207,0.208984,0.470703
4,15,0.5625,-0.500013,24,0.193359,0.527344
4,16,0.375,-0.37501,203,0.117188,0.355469
4,17,0.421875,-0.37501,355,0.132812,0.400391
4,18,0.46875,-0.37501,263,0.162109,0.439453
4,19,0.515625,-0.37501,99,0.193359,0.478516
4,20,0.5625,-0.37501,28,0.175781,0.535156
4,21,0.421875,-0.250007,59,0.132812,0.400391
4,22,0.46875,-0.250007,36,0.132812,0.449219
4,23,0.5625,-0.250007,19,0.193359,0.527344
5,1,0.5625,0,20,-0.052734,0.560547
5,2,0.5625,0.125003,49,-0.052734,0.560547
5,3,0.328125,0.875023,35,0.091797,0.314453
5,4,0.375,0.875023,92,0.105469,0.359375
5,5,0.421875,0.875023,75,0.119141,0.404297
5,6,0.328125,-1.000027,104,0.132812,0.300781
5,7,0.375,-1.000027,313,0.140625,0.347656
5,8,0.421875,-1.000027,324,0.158203,0.390625
5,9,0.46875,-1.000027,129,0.175781,0.435547
5,10,0.515625,-1.000027,23,0.208984,0.470703
5,11,0.328125,-0.875023,251,0.113281,0.308594
5,12,0.375,-0.875023,781,0.128906,0.351562
5,13,0.421875,-0.875023,833,0.144531,0.396484
5,14,0.46875,-0.875023,346,0.162109,0.439453
5,15,0.515625,-0.875023,72,0.177734,0.484375
5,16,0.328125,-0.75002,323,0.113281,0.308594
5,17,0.375,-0.75002,1133,0.128906,0.351562
5,18,0.421875,-0.75002,1359,0.144531,0.396484
5,19,0.46875,-0.75002,641,0.162109,0.439453
5,20,0.515625,-0.75002,110,0.177734,0.484375
5,21,0.328125,-0.625017,266,0.091797,0.314453
5,22,0.375,-0.625017,944,0.105469,0.359375
5,23,0.421875,-0.625017,1137,0.119141,0.404297
5,24,0.46875,-0.625017,517,0.132812,0.449219
5,25,0.515625,-0.625017,61,0.144531,0.494141
5,26,0.328125,-0.500013,103,0.082031,0.318359
5,27,0.375,-0.500013,335,0.09375,0.363281
5,28,0.421875,-0.500013,368,0.105469,0.408203
5,29,0.46875,-0.500013,132,0.117188,0.453125
5,30,0.515625,-0.500013,23,0.113281,0.503906
5,31,0.5625,-0.500013,35,0.123047,0.548828
5,32,0.375,-0.37501,36,0.09375,0.363281
5,33,0.421875,-0.37501,35,0.119141,0.404297
5,34,0.515625,-0.37501,52,0.097656,0.505859
5,35,0.5625,-0.37501,59,0.105469,0.552734
5,36,0.5625,-0.250007,37,0.123047,0.548828
6,1,0.5625,0.125003,42,-0.052734,0.560547
6,2,0.28125,0.625017,83,0.080078,0.269531
6,3,0.328125,0.625017,327,0.091797,0.314453
6,4,0.375,0.625017,414,0.105469,0.359375
6,5,0.421875,0.625017,193,0.119141,0.404297
6,6,0.28125,0.75002,196,0.070312,0.271484
6,7,0.328125,0.75002,798,0.082031,0.318359
6,8,0.375,0.75002,1051,0.09375,0.363281
6,9,0.421875,0.75002,512,0.105469,0.408203
6,10,0.46875,0.75002,62,0.117188,0.453125
6,11,0.28125,0.875023,231,0.0625,0.275391
