FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
0,0,0.000000,0.000000,0.000000,0.000000,0.000000
1,1,0.562500,-0.125003,46.000000,-0.281250,0.486328
2,1,0.468750,-0.625017,49.000000,-0.220703,0.414062
2,2,0.515625,-0.625017,70.000000,-0.242188,0.455078
2,3,0.562500,-0.625017,63.000000,-0.246094,0.505859
2,4,0.609375,-0.625017,26.000000,-0.267578,0.548828
2,5,0.468750,-0.500013,79.000000,-0.191406,0.427734
2,6,0.562500,-0.500013,65.000000,-0.228516,0.513672
3,1,0.468750,-0.625017,49.000000,-0.220703,0.414062
3,2,0.515625,-0.625017,70.000000,-0.242188,0.455078
3,3,0.562500,-0.625017,63.000000,-0.246094,0.505859
3,4,0.609375,-0.625017,26.000000,-0.267578,0.548828
3,5,0.468750,-0.500013,79.000000,-0.191406,0.427734
3,6,0.562500,-0.500013,65.000000,-0.228516,0.513672
4,1,0.421875,-0.875023,44.000000,-0.197266,0.373047
4,2,0.468750,-0.875023,87.000000,-0.205078,0.421875
4,3,0.515625,-0.875023,91.000000,-0.226562,0.462891
4,4,0.562500,-0.875023,48.000000,-0.246094,0.505859
4,5,0.421875,-0.750020,104.000000,-0.185547,0.378906
4,6,0.468750,-0.750020,172.000000,-0.205078,0.421875
4,7,0.515625,-0.750020,154.000000,-0.226562,0.462891
4,8,0.562500,-0.750020,73.000000,-0.228516,0.513672
4,9,0.421875,-0.625017,116.000000,-0.185547,0.378906
4,10,0.468750,-0.625017,149.000000,-0.205078,0.421875
5,1,0.375000,-0.875023,48.000000,-0.164062,0.337891
5,2,0.421875,-0.875023,128.000000,-0.185547,0.378906
5,3,0.468750,-0.875023,150.000000,-0.205078,0.421875
5,4,0.515625,-0.875023,81.000000,-0.226562,0.462891
5,5,0.562500,-0.875023,22.000000,-0.210938,0.521484
5,6,0.375000,-0.750020,103.000000,-0.152344,0.341797
5,7,0.421875,-0.750020,205.000000,-0.171875,0.384766
5,8,0.468750,-0.750020,172.000000,-0.205078,0.421875
5,9,0.562500,-0.750020,58.000000,-0.175781,0.535156
5,10,0.375000,-0.625017,161.000000,-0.117188,0.355469
5,11,0.421875,-0.625017,195.000000,-0.132812,0.400391
5,12,0.562500,-0.625017,54.000000,-0.193359,0.527344
5,13,0.562500,-0.500013,53.000000,-0.140625,0.544922
5,14,0.562500,-0.375010,104.000000,-0.140625,0.544922
5,15,0.562500,-0.250007,94.000000,-0.123047,0.548828
6,1,0.375000,-0.750020,76.000000,-0.152344,0.341797
6,2,0.421875,-0.750020,171.000000,-0.091797,0.412109
6,3,0.468750,-0.750020,402.000000,-0.117188,0.453125
6,4,0.515625,-0.750020,327.000000,-0.144531,0.494141
6,5,0.562500,-0.750020,95.000000,-0.158203,0.539062
6,6,0.375000,-0.625017,240.000000,-0.046875,0.373047
6,7,0.421875,-0.625017,352.000000,-0.080078,0.414062
6,8,0.468750,-0.625017,518.000000,-0.132812,0.449219
6,9,0.515625,-0.625017,383.000000,-0.144531,0.494141
6,10,0.562500,-0.625017,103.000000,-0.158203,0.539062
6,11,0.562500,-0.500013,131.000000,-0.123047,0.548828
6,12,0.562500,-0.375010,185.000000,-0.140625,0.544922
6,13,0.562500,-0.250007,128.000000,-0.105469,0.552734
6,14,0.562500,-0.125003,77.000000,-0.140625,0.544922
6,15,0.375000,-0.625017,217.000000,-0.187500,0.324219
7,1,0.375000,-0.875023,79.000000,-0.105469,0.359375
7,2,0.421875,-0.875023,180.000000,-0.119141,0.404297
7,3,0.468750,-0.875023,216.000000,-0.132812,0.449219
7,4,0.515625,-0.875023,110.000000,-0.144531,0.494141
7,5,0.375000,-0.750020,198.000000,-0.070312,0.369141
7,6,0.421875,-0.750020,421.000000,-0.091797,0.412109
7,7,0.468750,-0.750020,371.000000,-0.103516,0.457031
7,8,0.515625,-0.750020,150.000000,-0.128906,0.500000
7,9,0.328125,-0.625017,112.000000,-0.144531,0.294922
7,10,0.375000,-0.625017,275.000000,-0.187500,0.324219
7,11,0.421875,-0.625017,543.000000,-0.091797,0.412109
7,12,0.468750,-0.625017,507.000000,-0.103516,0.457031
7,13,0.515625,-0.625017,184.000000,-0.113281,0.503906
7,14,0.562500,-0.625017,38.000000,-0.087891,0.554688
7,15,0.562500,-0.500013,74.000000,-0.087891,0.554688
7,16,0.562500,-0.375010,116.000000,-0.070312,0.558594
7,17,0.375000,-0.625017,218.000000,-0.070312,0.369141
7,18,0.562500,-0.625017,33.000000,-0.316406,0.464844
7,19,0.562500,-0.500013,53.000000,-0.298828,0.476562
8,1,0.375000,-0.875023,225.000000,-0.082031,0.365234
8,2,0.421875,-0.875023,293.000000,-0.080078,0.414062
8,3,0.468750,-0.875023,162.000000,-0.087891,0.460938
8,4,0.328125,-0.750020,169.000000,-0.031250,0.326172
8,5,0.375000,-0.750020,779.000000,-0.046875,0.373047
8,6,0.421875,-0.750020,1169.000000,-0.052734,0.417969
8,7,0.468750,-0.750020,693.000000,-0.074219,0.462891
8,8,0.515625,-0.750020,141.000000,-0.080078,0.509766
8,9,0.328125,-0.625017,398.000000,-0.123047,0.304688
8,10,0.375000,-0.625017,1376.000000,-0.035156,0.373047
8,11,0.421875,-0.625017,1951.000000,-0.052734,0.417969
8,12,0.468750,-0.625017,1102.000000,-0.058594,0.464844
8,13,0.515625,-0.625017,210.000000,-0.064453,0.511719
8,14,0.328125,-0.500013,446.000000,0.000000,0.328125
8,15,0.375000,-0.500013,1297.000000,0.000000,0.375000
8,16,0.421875,-0.500013,1675.000000,-0.013672,0.421875
8,17,0.468750,-0.500013,925.000000,-0.015625,0.468750
8,18,0.562500,-0.250007,123.000000,-0.070312,0.558594
8,19,0.328125,-0.750020,160.000000,-0.144531,0.294922
8,20,0.328125,-0.625017,350.000000,-0.031250,0.326172
8,21,0.328125,-0.500013,355.000000,-0.103516,0.312500
8,22,0.562500,-0.250007,118.000000,-0.246094,0.505859
9,1,0.281250,-0.875023,228.000000,-0.070312,0.271484
9,2,0.328125,-0.875023,1056.000000,-0.062500,0.322266
9,3,0.375000,-0.875023,2019.000000,-0.070312,0.369141
9,4,0.421875,-0.875023,1672.000000,-0.066406,0.416016
9,5,0.468750,-0.875023,554.000000,-0.074219,0.462891
9,6,0.281250,-0.750020,376.000000,-0.062500,0.275391
9,7,0.328125,-0.750020,1940.000000,-0.062500,0.322266
9,8,0.375000,-0.750020,4006.000000,-0.058594,0.371094
9,9,0.421875,-0.750020,3423.000000,-0.066406,0.416016
9,10,0.468750,-0.750020,1143.000000,-0.058594,0.464844
9,11,0.515625,-0.750020,112.000000,-0.064453,0.511719
9,12,0.281250,-0.625017,294.000000,-0.080078,0.269531
9,13,0.328125,-0.625017,1353.000000,-0.082031,0.318359
9,14,0.375000,-0.625017,2674.000000,-0.082031,0.365234
9,15,0.421875,-0.625017,2263.000000,-0.091797,0.412109
9,16,0.468750,-0.625017,756.000000,-0.087891,0.460938
9,17,0.375000,-0.500013,1170.000000,0.011719,0.375000
9,18,0.421875,-0.500013,929.000000,0.013672,0.421875
9,19,0.515625,-0.750020,88.000000,-0.257812,0.447266
10,1,0.234375,-1.000027,118.000000,-0.037109,0.232422
10,2,0.281250,-1.000027,400.000000,-0.044922,0.277344
10,3,0.328125,-1.000027,496.000000,-0.050781,0.324219
10,4,0.375000,-1.000027,293.000000,-0.035156,0.373047
10,5,0.421875,-1.000027,107.000000,-0.013672,0.421875
10,6,0.234375,-0.875023,166.000000,-0.044922,0.230469
10,7,0.281250,-0.875023,696.000000,-0.035156,0.279297
10,8,0.328125,-0.875023,1914.000000,-0.021484,0.328125
10,9,0.375000,-0.875023,2425.000000,-0.023438,0.375000
10,10,0.421875,-0.875023,1248.000000,-0.027344,0.421875
10,11,0.468750,-0.875023,201.000000,-0.029297,0.468750
10,12,0.281250,-0.750020,821.000000,-0.009766,0.281250
10,13,0.328125,-0.750020,2904.000000,-0.009766,0.328125
10,14,0.375000,-0.750020,3768.000000,-0.011719,0.375000
10,15,0.421875,-0.750020,1935.000000,-0.027344,0.421875
10,16,0.468750,-0.750020,315.000000,-0.015625,0.468750
10,17,0.281250,-0.625017,499.000000,-0.009766,0.281250
10,18,0.328125,-0.625017,1562.000000,-0.009766,0.328125
10,19,0.375000,-0.625017,1912.000000,-0.011719,0.375000
10,20,0.421875,-0.625017,954.000000,-0.013672,0.421875
10,21,0.468750,-0.625017,180.000000,0.000000,0.468750
10,22,0.328125,-0.500013,900.000000,0.072266,0.320312
10,23,0.375000,-0.500013,1347.000000,0.082031,0.365234
10,24,0.421875,-0.500013,837.000000,0.091797,0.412109
10,25,0.328125,-0.375010,1167.000000,0.072266,0.320312
10,26,0.375000,-0.375010,1684.000000,0.070312,0.369141
10,27,0.421875,-0.375010,1015.000000,0.080078,0.414062
10,28,0.328125,-0.500013,671.000000,-0.062500,0.322266
10,29,0.375000,-0.500013,1015.000000,-0.058594,0.371094
10,30,0.421875,-0.500013,626.000000,-0.066406,0.416016
11,1,0.234375,-1.000027,116.000000,-0.007812,0.234375
11,2,0.281250,-1.000027,216.000000,-0.009766,0.281250
11,3,0.328125,-1.000027,192.000000,-0.009766,0.328125
11,4,0.375000,-1.000027,77.000000,0.000000,0.375000
11,5,0.562500,-1.000027,58.000000,-0.123047,0.548828
11,6,0.234375,-0.875023,176.000000,-0.015625,0.234375
11,7,0.281250,-0.875023,313.000000,-0.052734,0.275391
11,8,0.328125,-0.875023,505.000000,0.031250,0.326172
11,9,0.375000,-0.875023,374.000000,0.023438,0.375000
11,10,0.421875,-0.875023,96.000000,0.013672,0.421875
11,11,0.234375,-0.750020,225.000000,0.021484,0.232422
11,12,0.281250,-0.750020,924.000000,0.027344,0.279297
11,13,0.328125,-0.750020,1553.000000,0.021484,0.328125
11,14,0.375000,-0.750020,1077.000000,0.023438,0.375000
11,15,0.421875,-0.750020,258.000000,0.013672,0.421875
11,16,0.281250,-0.625017,770.000000,0.009766,0.281250
11,17,0.328125,-0.625017,1302.000000,0.000000,0.328125
11,18,0.375000,-0.625017,906.000000,0.000000,0.375000
12,1,0.234375,-1.000027,116.000000,-0.007812,0.234375
12,2,0.281250,-1.000027,216.000000,-0.009766,0.281250
12,3,0.328125,-1.000027,192.000000,-0.009766,0.328125
12,4,0.375000,-1.000027,77.000000,0.000000,0.375000
12,5,0.562500,-1.000027,58.000000,-0.123047,0.548828
12,6,0.234375,-0.875023,176.000000,-0.015625,0.234375
12,7,0.281250,-0.875023,313.000000,-0.052734,0.275391
12,8,0.328125,-0.875023,505.000000,0.031250,0.326172
12,9,0.375000,-0.875023,374.000000,0.023438,0.375000
12,10,0.421875,-0.875023,96.000000,0.013672,0.421875
12,11,0.234375,-0.750020,225.000000,0.021484,0.232422
12,12,0.281250,-0.750020,924.000000,0.027344,0.279297
12,13,0.328125,-0.750020,1553.000000,0.021484,0.328125
12,14,0.375000,-0.750020,1077.000000,0.023438,0.375000
12,15,0.421875,-0.750020,258.000000,0.013672,0.421875
12,16,0.281250,-0.625017,770.000000,0.009766,0.281250
12,17,0.328125,-0.625017,1302.000000,0.000000,0.328125
12,18,0.375000,-0.625017,906.000000,0.000000,0.375000
12,19,0.421875,-0.625017,237.000000,-0.013672,0.421875
12,20,0.281250,-0.500013,324.000000,0.080078,0.269531
12,21,0.328125,-0.500013,502.000000,0.091797,0.314453
12,22,0.375000,-0.500013,384.000000,0.082031,0.365234
12,23,0.328125,-0.375010,618.000000,0.072266,0.320312
12,24,0.375000,-0.375010,599.000000,0.082031,0.365234
12,25,0.328125,-0.250007,648.000000,0.123047,0.304688
12,26,0.375000,-0.250007,619.000000,0.128906,0.351562
12,27,0.328125,-0.125003,621.000000,0.123047,0.304688
12,28,0.234375,-1.000027,115.000000,-0.087891,0.216797
12,29,0.281250,-1.000027,204.000000,-0.115234,0.257812
12,30,0.328125,-1.000027,169.000000,-0.132812,0.300781
12,31,0.375000,-1.000027,65.000000,-0.140625,0.347656
12,32,0.562500,-1.000027,50.000000,0.105469,0.552734
12,33,0.281250,-0.875023,302.000000,0.035156,0.279297
12,34,0.328125,-0.875023,384.000000,-0.082031,0.318359
12,35,0.234375,-0.750020,162.000000,-0.058594,0.226562
12,36,0.281250,-0.750020,672.000000,-0.080078,0.269531
12,37,0.281250,-0.500013,249.000000,-0.027344,0.279297
12,38,0.328125,-0.500013,436.000000,-0.031250,0.326172
12,39,0.375000,-0.500013,323.000000,-0.023438,0.375000
13,1,0.187500,-0.625017,143.000000,0.029297,0.185547
13,2,0.234375,-0.625017,416.000000,0.037109,0.232422
13,3,0.281250,-0.625017,580.000000,0.052734,0.275391
13,4,0.328125,-0.625017,461.000000,0.062500,0.322266
13,5,0.375000,-0.625017,172.000000,0.082031,0.365234
13,6,0.234375,-0.500013,562.000000,0.044922,0.230469
13,7,0.281250,-0.500013,1114.000000,0.062500,0.275391
13,8,0.328125,-0.500013,1187.000000,0.082031,0.318359
13,9,0.375000,-0.500013,544.000000,0.093750,0.363281
13,10,0.234375,-0.375010,284.000000,0.037109,0.232422
13,11,0.281250,-0.375010,920.000000,0.062500,0.275391
13,12,0.328125,-0.375010,1102.000000,0.072266,0.320312
13,13,0.375000,-0.375010,527.000000,0.082031,0.365234
13,14,0.281250,-0.250007,465.000000,0.115234,0.257812
13,15,0.328125,-0.250007,458.000000,0.132812,0.300781
13,16,0.234375,-0.125003,296.000000,0.109375,0.207031
13,17,0.281250,-0.125003,362.000000,0.132812,0.248047
13,18,0.234375,-0.500013,411.000000,-0.044922,0.230469
13,19,0.281250,-0.500013,815.000000,-0.044922,0.277344
14,1,0.281250,0.000000,322.000000,0.115234,0.257812
14,2,0.328125,0.000000,370.000000,0.144531,0.294922
14,3,0.281250,-0.500013,272.000000,0.070312,0.271484
14,4,0.328125,-0.500013,245.000000,0.091797,0.314453
14,5,0.375000,-0.500013,94.000000,0.093750,0.363281
14,6,0.187500,-0.375010,215.000000,0.070312,0.173828
14,7,0.234375,-0.375010,482.000000,0.087891,0.216797
14,8,0.281250,-0.375010,768.000000,0.080078,0.269531
14,9,0.328125,-0.375010,643.000000,0.082031,0.318359
14,10,0.375000,-0.375010,192.000000,0.070312,0.369141
14,11,0.187500,-0.250007,342.000000,0.076172,0.171875
14,12,0.234375,-0.250007,800.000000,0.087891,0.216797
14,13,0.281250,-0.250007,1014.000000,0.105469,0.261719
14,14,0.328125,-0.250007,673.000000,0.113281,0.308594
14,15,0.375000,-0.250007,276.000000,0.164062,0.337891
14,16,0.234375,-0.125003,482.000000,0.095703,0.214844
14,17,0.281250,-0.125003,652.000000,0.105469,0.261719
14,18,0.328125,-0.125003,638.000000,0.144531,0.294922
14,19,0.375000,-0.125003,396.000000,0.164062,0.337891
14,20,0.281250,-0.500013,194.000000,-0.035156,0.279297
14,21,0.187500,-0.375010,153.000000,0.000000,0.187500
14,22,0.234375,-0.375010,350.000000,0.000000,0.234375
14,23,0.234375,-0.250007,581.000000,0.000000,0.234375
14,24,0.281250,-0.250007,762.000000,0.000000,0.281250
14,25,0.328125,-0.250007,539.000000,0.000000,0.328125
14,26,0.375000,-0.250007,263.000000,0.023438,0.375000
15,1,0.187500,0.000000,133.000000,0.087891,0.166016
15,2,0.234375,0.000000,271.000000,0.109375,0.207031
15,3,0.281250,0.000000,335.000000,0.140625,0.244141
15,4,0.328125,0.000000,292.000000,0.173828,0.277344
15,5,0.234375,0.125003,232.000000,0.183594,0.146484
15,6,0.187500,0.250007,52.000000,0.140625,0.125000
15,7,0.234375,0.250007,130.000000,0.175781,0.154297
15,8,0.234375,-0.375010,292.000000,0.095703,0.214844
15,9,0.281250,-0.375010,504.000000,0.105469,0.261719
15,10,0.328125,-0.375010,339.000000,0.123047,0.304688
15,11,0.187500,-0.250007,251.000000,0.099609,0.158203
15,12,0.234375,-0.250007,576.000000,0.103516,0.210938
15,13,0.281250,-0.250007,910.000000,0.115234,0.257812
15,14,0.328125,-0.250007,641.000000,0.132812,0.300781
15,15,0.375000,-0.250007,170.000000,0.175781,0.332031
15,16,0.187500,-0.125003,278.000000,0.087891,0.166016
15,17,0.234375,-0.125003,546.000000,0.109375,0.207031
15,18,0.281250,-0.125003,685.000000,0.132812,0.248047
15,19,0.328125,-0.125003,583.000000,0.164062,0.285156
16,1,0.234375,-0.375010,194.000000,0.074219,0.222656
16,2,0.281250,-0.375010,254.000000,0.097656,0.263672
16,3,0.328125,-0.375010,144.000000,0.113281,0.308594
16,4,0.234375,-0.250007,419.000000,0.074219,0.222656
16,5,0.281250,-0.250007,528.000000,0.097656,0.263672
16,6,0.328125,-0.250007,303.000000,0.103516,0.312500
17,1,0.187500,-0.500013,31.000000,0.111328,0.150391
17,2,0.234375,-0.500013,49.000000,0.138672,0.189453
17,3,0.281250,-0.500013,52.000000,0.167969,0.226562
17,4,0.328125,-0.500013,36.000000,0.205078,0.255859
17,5,0.187500,-0.375010,279.000000,0.105469,0.154297
17,6,0.234375,-0.375010,403.000000,0.132812,0.193359
17,7,0.281250,-0.375010,353.000000,0.150391,0.238281
17,8,0.328125,-0.375010,212.000000,0.195312,0.263672
17,9,0.375000,-0.375010,69.000000,0.222656,0.302734
17,10,0.187500,-0.250007,395.000000,0.111328,0.150391
17,11,0.234375,-0.250007,565.000000,0.132812,0.193359
17,12,0.281250,-0.250007,479.000000,0.150391,0.238281
18,1,0.187500,-0.500013,31.000000,0.111328,0.150391
18,2,0.234375,-0.500013,49.000000,0.138672,0.189453
18,3,0.281250,-0.500013,52.000000,0.167969,0.226562
18,4,0.328125,-0.500013,36.000000,0.205078,0.255859
18,5,0.187500,-0.375010,279.000000,0.105469,0.154297
18,6,0.234375,-0.375010,403.000000,0.132812,0.193359
18,7,0.281250,-0.375010,353.000000,0.150391,0.238281
18,8,0.328125,-0.375010,212.000000,0.195312,0.263672
18,9,0.375000,-0.375010,69.000000,0.222656,0.302734
18,10,0.187500,-0.250007,395.000000,0.111328,0.150391
18,11,0.234375,-0.250007,565.000000,0.132812,0.193359
18,12,0.281250,-0.250007,479.000000,0.150391,0.238281
18,13,0.187500,-0.500013,24.000000,0.041016,0.183594
19,1,0.234375,0.000000,143.000000,0.087891,0.216797
19,2,0.281250,0.000000,163.000000,0.115234,0.257812
19,3,0.187500,-0.625017,87.000000,0.146484,0.117188
19,4,0.234375,-0.625017,134.000000,0.183594,0.146484
19,5,0.281250,-0.625017,96.000000,0.210938,0.185547
19,6,0.140625,-0.500013,109.000000,0.101562,0.097656
19,7,0.187500,-0.500013,390.000000,0.146484,0.117188
19,8,0.234375,-0.500013,551.000000,0.183594,0.146484
19,9,0.281250,-0.500013,357.000000,0.203125,0.195312
19,10,0.328125,-0.500013,184.000000,0.205078,0.255859
19,11,0.140625,-0.375010,261.000000,0.080078,0.117188
19,12,0.187500,-0.375010,605.000000,0.117188,0.146484
19,13,0.234375,-0.375010,728.000000,0.154297,0.177734
19,14,0.281250,-0.375010,767.000000,0.105469,0.261719
19,15,0.328125,-0.375010,320.000000,0.113281,0.308594
19,16,0.140625,-0.250007,196.000000,0.080078,0.117188
19,17,0.187500,-0.250007,390.000000,0.117188,0.146484
19,18,0.234375,-0.250007,801.000000,0.087891,0.216797
19,19,0.281250,-0.250007,874.000000,0.115234,0.257812
19,20,0.328125,-0.250007,358.000000,0.132812,0.300781
19,21,0.234375,-0.125003,216.000000,0.074219,0.222656
19,22,0.281250,-0.125003,216.000000,0.097656,0.263672
19,23,0.281250,-0.500013,257.000000,0.087891,0.267578
19,24,0.328125,-0.500013,134.000000,0.091797,0.314453
19,25,0.234375,-0.375010,711.000000,0.074219,0.222656
19,26,0.187500,-0.250007,368.000000,0.052734,0.179688
20,1,0.187500,0.000000,132.000000,0.076172,0.171875
20,2,0.234375,0.000000,196.000000,0.044922,0.230469
20,3,0.187500,-0.625017,192.000000,0.140625,0.125000
20,4,0.234375,-0.625017,291.000000,0.175781,0.154297
20,5,0.281250,-0.625017,192.000000,0.203125,0.195312
20,6,0.187500,-0.500013,309.000000,0.123047,0.140625
20,7,0.234375,-0.500013,632.000000,0.132812,0.193359
20,8,0.281250,-0.500013,719.000000,0.158203,0.232422
20,9,0.328125,-0.500013,380.000000,0.173828,0.277344
20,10,0.187500,-0.375010,468.000000,0.105469,0.154297
20,11,0.234375,-0.375010,1184.000000,0.109375,0.207031
20,12,0.281250,-0.375010,1316.000000,0.123047,0.253906
20,13,0.328125,-0.375010,602.000000,0.154297,0.289062
20,14,0.140625,-0.250007,312.000000,0.056641,0.128906
20,15,0.187500,-0.250007,280.000000,0.023438,0.185547
20,16,0.234375,-0.250007,990.000000,0.095703,0.214844
20,17,0.281250,-0.250007,1188.000000,0.115234,0.257812
20,18,0.328125,-0.250007,469.000000,0.132812,0.300781
20,19,0.140625,-0.125003,280.000000,0.052734,0.130859
20,20,0.187500,-0.125003,269.000000,0.017578,0.187500
20,21,0.234375,-0.125003,462.000000,0.050781,0.228516
20,22,0.281250,-0.125003,499.000000,0.080078,0.269531
20,23,0.187500,0.000000,123.000000,0.023438,0.185547
20,24,0.234375,0.000000,157.000000,0.117188,0.203125
20,25,0.234375,-0.500013,448.000000,0.044922,0.230469
20,26,0.140625,-0.250007,269.000000,0.003906,0.140625
20,27,0.187500,-0.250007,227.000000,0.111328,0.150391
20,28,0.187500,-0.125003,255.000000,0.082031,0.167969
21,1,0.140625,0.000000,229.000000,-0.035156,0.136719
21,2,0.187500,0.000000,321.000000,-0.046875,0.181641
21,3,0.234375,0.000000,439.000000,0.058594,0.226562
21,4,0.281250,0.000000,322.000000,0.062500,0.275391
21,5,0.140625,0.125003,486.000000,0.017578,0.138672
21,6,0.187500,0.125003,778.000000,0.017578,0.187500
21,7,0.234375,0.125003,482.000000,0.021484,0.232422
21,8,0.140625,0.250007,363.000000,0.013672,0.140625
21,9,0.187500,0.250007,578.000000,0.017578,0.187500
21,10,0.234375,0.250007,363.000000,0.021484,0.232422
21,11,0.187500,-0.375010,399.000000,0.064453,0.175781
21,12,0.234375,-0.375010,892.000000,0.087891,0.216797
21,13,0.281250,-0.375010,805.000000,0.115234,0.257812
21,14,0.328125,-0.375010,311.000000,0.132812,0.300781
21,15,0.187500,-0.250007,734.000000,0.064453,0.175781
21,16,0.234375,-0.250007,1516.000000,0.087891,0.216797
21,17,0.281250,-0.250007,1264.000000,0.105469,0.261719
21,18,0.328125,-0.250007,424.000000,0.132812,0.300781
21,19,0.187500,-0.125003,734.000000,0.046875,0.181641
21,20,0.234375,-0.125003,1358.000000,0.066406,0.224609
21,21,0.281250,-0.125003,1013.000000,0.080078,0.269531
21,22,0.328125,-0.125003,284.000000,0.091797,0.314453
21,23,0.140625,0.000000,212.000000,0.017578,0.138672
21,24,0.187500,0.000000,300.000000,0.029297,0.185547
21,25,0.234375,0.000000,321.000000,-0.021484,0.232422
21,26,0.140625,0.125003,461.000000,-0.035156,0.136719
21,27,0.187500,0.125003,729.000000,-0.052734,0.179688
21,28,0.234375,0.125003,462.000000,-0.066406,0.224609
21,29,0.140625,0.250007,319.000000,-0.039062,0.134766
21,30,0.187500,0.250007,502.000000,-0.052734,0.179688
21,31,0.234375,0.250007,317.000000,-0.066406,0.224609
21,32,0.187500,-0.250007,532.000000,-0.005859,0.187500
21,33,0.234375,-0.250007,1106.000000,-0.007812,0.234375
21,34,0.281250,-0.250007,912.000000,0.000000,0.281250
21,35,0.328125,-0.250007,301.000000,0.000000,0.328125
22,1,0.187500,0.000000,363.000000,-0.023438,0.185547
22,2,0.234375,0.000000,663.000000,-0.021484,0.232422
22,3,0.281250,0.000000,534.000000,-0.017578,0.281250
22,4,0.187500,0.125003,786.000000,-0.029297,0.185547
22,5,0.234375,0.125003,1409.000000,-0.029297,0.232422
22,6,0.281250,0.125003,1061.000000,-0.027344,0.279297
22,7,0.187500,0.250007,824.000000,-0.029297,0.185547
22,8,0.234375,0.250007,1459.000000,-0.029297,0.232422
22,9,0.281250,0.250007,1107.000000,-0.027344,0.279297
22,10,0.140625,0.375010,273.000000,-0.027344,0.138672
22,11,0.187500,0.375010,706.000000,-0.029297,0.185547
22,12,0.234375,0.375010,831.000000,-0.037109,0.232422
22,13,0.281250,0.375010,488.000000,-0.035156,0.279297
22,14,0.140625,0.500013,354.000000,-0.031250,0.136719
22,15,0.187500,0.500013,717.000000,-0.035156,0.183594
22,16,0.234375,0.500013,549.000000,-0.044922,0.230469
22,17,0.140625,0.625017,174.000000,-0.031250,0.136719
22,18,0.187500,0.625017,353.000000,-0.041016,0.183594
22,19,0.234375,0.625017,273.000000,-0.050781,0.228516
22,20,0.187500,-0.500013,233.000000,0.117188,0.146484
22,21,0.234375,-0.500013,326.000000,0.146484,0.183594
22,22,0.281250,-0.500013,185.000000,0.167969,0.226562
22,23,0.234375,-0.375010,287.000000,0.117188,0.203125
22,24,0.281250,-0.375010,327.000000,0.115234,0.257812
22,25,0.328125,-0.375010,182.000000,0.132812,0.300781
22,26,0.234375,-0.250007,416.000000,0.058594,0.226562
22,27,0.281250,-0.250007,579.000000,0.087891,0.267578
22,28,0.328125,-0.250007,326.000000,0.103516,0.312500
22,29,0.234375,-0.125003,550.000000,0.044922,0.230469
22,30,0.281250,-0.125003,648.000000,0.052734,0.275391
22,31,0.328125,-0.125003,314.000000,0.062500,0.322266
22,32,0.140625,0.375010,223.000000,-0.080078,0.117188
22,33,0.187500,0.375010,560.000000,-0.099609,0.158203
22,34,0.234375,0.375010,620.000000,-0.125000,0.199219
22,35,0.140625,0.500013,290.000000,-0.080078,0.117188
22,36,0.187500,0.500013,613.000000,-0.105469,0.154297
22,37,0.234375,0.500013,496.000000,-0.132812,0.193359
22,38,0.140625,0.625017,127.000000,-0.083984,0.113281
22,39,0.187500,0.625017,269.000000,-0.111328,0.150391
22,40,0.234375,0.625017,216.000000,-0.138672,0.189453
23,1,0.187500,0.000000,540.000000,0.011719,0.187500
23,2,0.234375,0.000000,960.000000,0.021484,0.232422
23,3,0.281250,0.000000,779.000000,0.027344,0.279297
23,4,0.328125,0.000000,265.000000,0.031250,0.326172
23,5,0.187500,0.125003,1052.000000,0.005859,0.187500
23,6,0.234375,0.125003,2196.000000,0.007812,0.234375
23,7,0.281250,0.125003,1859.000000,0.009766,0.281250
23,8,0.187500,0.250007,1297.000000,-0.011719,0.187500
23,9,0.234375,0.250007,2754.000000,-0.015625,0.234375
23,10,0.281250,0.250007,2287.000000,-0.017578,0.281250
23,11,0.328125,0.250007,730.000000,-0.031250,0.326172
23,12,0.187500,0.375010,912.000000,-0.029297,0.185547
23,13,0.234375,0.375010,1921.000000,-0.037109,0.232422
23,14,0.281250,0.375010,1613.000000,-0.044922,0.277344
23,15,0.328125,0.375010,522.000000,-0.050781,0.324219
23,16,0.187500,0.500013,693.000000,-0.064453,0.175781
23,17,0.234375,0.500013,900.000000,-0.080078,0.220703
23,18,0.281250,0.500013,478.000000,-0.087891,0.267578
23,19,0.187500,0.625017,645.000000,-0.070312,0.173828
23,20,0.234375,0.625017,806.000000,-0.087891,0.216797
23,21,0.281250,0.625017,393.000000,-0.115234,0.257812
23,22,0.140625,-0.250007,175.000000,0.062500,0.126953
23,23,0.187500,-0.250007,650.000000,0.082031,0.167969
23,24,0.234375,-0.250007,1026.000000,0.095703,0.214844
23,25,0.281250,-0.250007,791.000000,0.105469,0.261719
23,26,0.328125,-0.250007,275.000000,0.113281,0.308594
23,27,0.140625,-0.125003,297.000000,0.056641,0.128906
23,28,0.187500,-0.125003,1102.000000,0.070312,0.173828
23,29,0.234375,-0.125003,1760.000000,0.080078,0.220703
23,30,0.281250,-0.125003,1374.000000,0.087891,0.267578
23,31,0.328125,-0.125003,489.000000,0.103516,0.312500
23,32,0.187500,0.000000,525.000000,0.070312,0.173828
23,33,0.234375,0.000000,809.000000,0.080078,0.220703
23,34,0.281250,0.000000,586.000000,-0.080078,0.269531
