FrameNumber, ObjectNumber,Range,Velocity,PeakValue,x,y
38,6,0.328125,0.250007,640.000000,-0.123047,0.304688
38,7,0.562500,-0.375010,61.000000,-0.140625,0.544922
39,1,0.562500,0.000000,908.000000,0.070312,0.558594
39,2,0.609375,0.125003,358.000000,0.152344,0.589844
39,3,0.562500,-0.375010,133.000000,0.070312,0.558594
39,4,0.562500,-0.250007,1090.000000,0.087891,0.554688
39,5,0.562500,-0.125003,1746.000000,0.070312,0.558594
40,1,0.562500,0.000000,755.000000,0.070312,0.558594
40,2,0.609375,0.125003,143.000000,0.248047,0.556641
40,3,0.562500,-0.625017,115.000000,-0.105469,0.552734
40,4,0.609375,-0.625017,94.000000,-0.152344,0.589844
40,5,0.234375,-0.375010,732.000000,-0.037109,0.232422
40,6,0.281250,-0.375010,1855.000000,-0.044922,0.277344
40,7,0.328125,-0.375010,1877.000000,-0.050781,0.324219
40,8,0.375000,-0.375010,753.000000,-0.046875,0.373047
40,9,0.281250,-0.250007,3115.000000,-0.027344,0.279297
40,10,0.328125,-0.250007,3463.000000,-0.021484,0.328125
40,11,0.562500,-0.250007,702.000000,0.087891,0.554688
40,12,0.562500,-0.125003,1421.000000,0.070312,0.558594
40,13,0.281250,-0.375010,1436.000000,-0.150391,0.238281
40,14,0.328125,-0.375010,1581.000000,-0.173828,0.277344
41,1,0.562500,0.000000,755.000000,0.070312,0.558594
41,2,0.609375,0.125003,143.000000,0.248047,0.556641
41,3,0.562500,-0.625017,115.000000,-0.105469,0.552734
41,4,0.609375,-0.625017,94.000000,-0.152344,0.589844
41,5,0.234375,-0.375010,732.000000,-0.037109,0.232422
41,6,0.281250,-0.375010,1855.000000,-0.044922,0.277344
41,7,0.328125,-0.375010,1877.000000,-0.050781,0.324219
41,8,0.375000,-0.375010,753.000000,-0.046875,0.373047
41,9,0.281250,-0.250007,3115.000000,-0.027344,0.279297
41,10,0.328125,-0.250007,3463.000000,-0.021484,0.328125
41,11,0.562500,-0.250007,702.000000,0.087891,0.554688
41,12,0.562500,-0.125003,1421.000000,0.070312,0.558594
41,13,0.281250,-0.375010,1436.000000,-0.150391,0.238281
41,14,0.328125,-0.375010,1581.000000,-0.173828,0.277344
41,15,0.375000,-0.375010,727.000000,-0.187500,0.324219
41,16,0.281250,-0.250007,2295.000000,-0.140625,0.244141
41,17,0.328125,-0.250007,2626.000000,-0.164062,0.285156
42,1,0.281250,0.000000,943.000000,0.017578,0.281250
42,2,0.328125,0.000000,1027.000000,0.021484,0.328125
42,3,0.375000,0.000000,430.000000,0.035156,0.373047
42,4,0.609375,0.125003,105.000000,0.228516,0.564453
42,5,0.328125,-0.625017,365.000000,-0.072266,0.320312
42,6,0.281250,-0.500013,933.000000,0.009766,0.281250
42,7,0.328125,-0.500013,752.000000,-0.009766,0.328125
42,8,0.281250,-0.375010,1377.000000,0.000000,0.281250
42,9,0.328125,-0.375010,1089.000000,0.000000,0.328125
42,10,0.281250,-0.125003,1617.000000,0.017578,0.281250
42,11,0.328125,-0.125003,1795.000000,0.021484,0.328125
42,12,0.328125,-0.625017,338.000000,-0.205078,0.255859
43,1,0.187500,-0.625017,276.000000,-0.041016,0.183594
43,2,0.234375,-0.625017,501.000000,-0.044922,0.230469
43,3,0.281250,-0.625017,448.000000,-0.035156,0.279297
43,4,0.234375,-0.500013,723.000000,0.007812,0.234375
43,5,0.281250,-0.500013,1083.000000,0.000000,0.281250
43,6,0.328125,-0.500013,636.000000,0.000000,0.328125
43,7,0.234375,-0.375010,1209.000000,0.007812,0.234375
43,8,0.281250,-0.375010,2006.000000,0.009766,0.281250
43,9,0.328125,-0.375010,1339.000000,0.009766,0.328125
43,10,0.234375,-0.250007,894.000000,0.015625,0.234375
43,11,0.281250,-0.250007,1622.000000,0.017578,0.281250
43,12,0.328125,-0.250007,1158.000000,0.021484,0.328125
43,13,0.609375,-0.125003,205.000000,0.208984,0.572266
43,14,0.609375,0.125003,127.000000,0.152344,0.589844
43,15,0.234375,-0.625017,355.000000,-0.132812,0.193359
43,16,0.281250,-0.625017,326.000000,-0.150391,0.238281
43,17,0.328125,-0.500013,453.000000,-0.132812,0.300781
44,1,0.187500,-0.625017,276.000000,-0.041016,0.183594
44,2,0.234375,-0.625017,501.000000,-0.044922,0.230469
44,3,0.281250,-0.625017,448.000000,-0.035156,0.279297
44,4,0.234375,-0.500013,723.000000,0.007812,0.234375
44,5,0.281250,-0.500013,1083.000000,0.000000,0.281250
44,6,0.328125,-0.500013,636.000000,0.000000,0.328125
44,7,0.234375,-0.375010,1209.000000,0.007812,0.234375
44,8,0.281250,-0.375010,2006.000000,0.009766,0.281250
44,9,0.328125,-0.375010,1339.000000,0.009766,0.328125
44,10,0.234375,-0.250007,894.000000,0.015625,0.234375
44,11,0.281250,-0.250007,1622.000000,0.017578,0.281250
44,12,0.328125,-0.250007,1158.000000,0.021484,0.328125
44,13,0.609375,-0.125003,205.000000,0.208984,0.572266
44,14,0.609375,0.125003,127.000000,0.152344,0.589844
44,15,0.234375,-0.625017,355.000000,-0.132812,0.193359
44,16,0.281250,-0.625017,326.000000,-0.150391,0.238281
44,17,0.328125,-0.500013,453.000000,-0.132812,0.300781
45,1,0.234375,0.000000,634.000000,-0.007812,0.234375
45,2,0.281250,0.000000,577.000000,-0.052734,0.275391
45,3,0.609375,0.250007,36.000000,0.267578,0.548828
45,4,0.468750,-0.625017,76.000000,0.044922,0.466797
45,5,0.515625,-0.625017,78.000000,0.033203,0.515625
45,6,0.562500,-0.625017,38.000000,0.017578,0.562500
45,7,0.468750,-0.500013,90.000000,0.029297,0.468750
45,8,0.515625,-0.500013,108.000000,0.015625,0.515625
45,9,0.562500,-0.500013,69.000000,0.017578,0.562500
45,10,0.187500,-0.375010,349.000000,0.029297,0.185547
45,11,0.234375,-0.375010,345.000000,-0.044922,0.230469
45,12,0.187500,-0.250007,723.000000,-0.029297,0.185547
45,13,0.234375,-0.250007,1068.000000,-0.029297,0.232422
45,14,0.281250,-0.250007,824.000000,-0.044922,0.277344
45,15,0.234375,-0.125003,1292.000000,-0.029297,0.232422
45,16,0.281250,0.000000,572.000000,0.000000,0.281250
45,17,0.187500,-0.375010,304.000000,-0.041016,0.183594
45,18,0.234375,-0.375010,307.000000,0.037109,0.232422
46,1,0.187500,0.000000,367.000000,0.070312,0.173828
46,2,0.234375,0.000000,443.000000,0.087891,0.216797
46,3,0.187500,-0.250007,360.000000,0.076172,0.171875
46,4,0.234375,-0.250007,447.000000,0.095703,0.214844
46,5,0.187500,-0.125003,685.000000,0.064453,0.175781
46,6,0.234375,-0.125003,812.000000,0.087891,0.216797
46,7,0.187500,-0.250007,289.000000,0.005859,0.187500
46,8,0.234375,-0.250007,364.000000,0.007812,0.234375
47,1,0.187500,0.000000,367.000000,0.070312,0.173828
47,2,0.234375,0.000000,443.000000,0.087891,0.216797
47,3,0.187500,-0.250007,360.000000,0.076172,0.171875
47,4,0.234375,-0.250007,447.000000,0.095703,0.214844
47,5,0.187500,-0.125003,685.000000,0.064453,0.175781
47,6,0.234375,-0.125003,812.000000,0.087891,0.216797
47,7,0.187500,-0.250007,289.000000,0.005859,0.187500
47,8,0.234375,-0.250007,364.000000,0.007812,0.234375
48,1,0.187500,0.375010,470.000000,-0.070312,0.173828
48,2,0.234375,0.375010,568.000000,-0.080078,0.220703
48,3,0.281250,0.375010,327.000000,-0.087891,0.267578
48,4,0.187500,0.500013,142.000000,-0.070312,0.173828
48,5,0.234375,0.500013,178.000000,-0.087891,0.216797
48,6,0.609375,-0.125003,212.000000,0.132812,0.593750
48,7,0.187500,0.375010,363.000000,0.000000,0.187500
49,1,0.234375,0.500013,405.000000,-0.103516,0.210938
50,1,0.234375,0.500013,405.000000,-0.103516,0.210938
50,2,0.234375,0.750020,170.000000,-0.080078,0.220703
50,3,0.234375,0.750020,121.000000,-0.162109,0.169922
51,1,0.234375,0.000000,384.000000,0.007812,0.234375
51,2,0.281250,0.000000,945.000000,0.017578,0.281250
51,3,0.328125,0.000000,917.000000,0.021484,0.328125
51,4,0.375000,0.000000,363.000000,0.011719,0.375000
51,5,0.281250,0.125003,2057.000000,0.009766,0.281250
51,6,0.328125,0.125003,2014.000000,0.009766,0.328125
51,7,0.375000,0.125003,791.000000,0.011719,0.375000
51,8,0.234375,0.250007,814.000000,-0.015625,0.234375
51,9,0.281250,0.250007,1903.000000,0.000000,0.281250
51,10,0.328125,0.250007,1914.000000,-0.113281,0.308594
51,11,0.375000,0.250007,793.000000,-0.128906,0.351562
51,12,0.234375,0.375010,556.000000,-0.015625,0.234375
51,13,0.281250,0.375010,1220.000000,-0.105469,0.261719
51,14,0.328125,0.375010,1084.000000,-0.123047,0.304688
51,15,0.281250,0.500013,680.000000,-0.115234,0.257812
51,16,0.328125,0.500013,511.000000,-0.144531,0.294922
51,17,0.234375,0.750020,235.000000,-0.095703,0.214844
51,18,0.281250,0.750020,210.000000,-0.097656,0.263672
51,19,0.281250,0.000000,695.000000,-0.087891,0.267578
51,20,0.328125,0.000000,736.000000,-0.103516,0.312500
51,21,0.375000,0.000000,311.000000,-0.117188,0.355469
51,22,0.281250,0.125003,1775.000000,-0.097656,0.263672
51,23,0.328125,0.125003,1824.000000,-0.113281,0.308594
51,24,0.375000,0.125003,777.000000,-0.128906,0.351562
51,25,0.234375,0.250007,659.000000,-0.087891,0.216797
51,26,0.281250,0.250007,1893.000000,-0.097656,0.263672
52,1,0.234375,0.000000,384.000000,0.007812,0.234375
52,2,0.281250,0.000000,945.000000,0.017578,0.281250
52,3,0.328125,0.000000,917.000000,0.021484,0.328125
52,4,0.375000,0.000000,363.000000,0.011719,0.375000
52,5,0.281250,0.125003,2057.000000,0.009766,0.281250
52,6,0.328125,0.125003,2014.000000,0.009766,0.328125
52,7,0.375000,0.125003,791.000000,0.011719,0.375000
52,8,0.234375,0.250007,814.000000,-0.015625,0.234375
52,9,0.281250,0.250007,1903.000000,0.000000,0.281250
52,10,0.328125,0.250007,1914.000000,-0.113281,0.308594
52,11,0.375000,0.250007,793.000000,-0.128906,0.351562
52,12,0.234375,0.375010,556.000000,-0.015625,0.234375
52,13,0.281250,0.375010,1220.000000,-0.105469,0.261719
52,14,0.328125,0.375010,1084.000000,-0.123047,0.304688
52,15,0.281250,0.500013,680.000000,-0.115234,0.257812
52,16,0.328125,0.500013,511.000000,-0.144531,0.294922
52,17,0.234375,0.750020,235.000000,-0.095703,0.214844
52,18,0.281250,0.750020,210.000000,-0.097656,0.263672
52,19,0.281250,0.000000,695.000000,-0.087891,0.267578
52,20,0.328125,0.000000,736.000000,-0.103516,0.312500
52,21,0.375000,0.000000,311.000000,-0.117188,0.355469
52,22,0.281250,0.125003,1775.000000,-0.097656,0.263672
52,23,0.328125,0.125003,1824.000000,-0.113281,0.308594
52,24,0.375000,0.125003,777.000000,-0.128906,0.351562
52,25,0.234375,0.250007,659.000000,-0.087891,0.216797
52,26,0.281250,0.250007,1893.000000,-0.097656,0.263672
52,27,0.328125,0.250007,1786.000000,0.009766,0.328125
52,28,0.375000,0.250007,667.000000,0.011719,0.375000
52,29,0.234375,0.375010,518.000000,-0.087891,0.216797
52,30,0.281250,0.375010,1053.000000,-0.009766,0.281250
52,31,0.328125,0.375010,820.000000,0.000000,0.328125
52,32,0.281250,0.500013,604.000000,-0.009766,0.281250
52,33,0.328125,0.500013,367.000000,-0.021484,0.328125
53,1,0.281250,0.000000,1181.000000,0.000000,0.281250
53,2,0.328125,0.000000,1276.000000,0.000000,0.328125
53,3,0.375000,0.000000,527.000000,-0.011719,0.375000
53,4,0.281250,0.125003,2258.000000,0.000000,0.281250
53,5,0.328125,0.125003,2397.000000,-0.009766,0.328125
53,6,0.375000,0.125003,998.000000,-0.011719,0.375000
53,7,0.234375,0.250007,1236.000000,-0.080078,0.220703
53,8,0.281250,0.250007,2994.000000,-0.097656,0.263672
53,9,0.328125,0.250007,3043.000000,-0.113281,0.308594
53,10,0.375000,0.250007,1268.000000,-0.128906,0.351562
53,11,0.234375,0.375010,683.000000,-0.074219,0.222656
53,12,0.281250,0.375010,1423.000000,-0.097656,0.263672
53,13,0.328125,0.375010,1445.000000,-0.113281,0.308594
53,14,0.375000,0.375010,673.000000,-0.128906,0.351562
53,15,0.281250,0.500013,287.000000,-0.167969,0.226562
53,16,0.328125,0.500013,223.000000,-0.195312,0.263672
53,17,0.562500,-0.125003,76.000000,0.105469,0.552734
53,18,0.609375,-0.125003,183.000000,0.171875,0.583984
53,19,0.281250,0.125003,2157.000000,-0.105469,0.261719
53,20,0.328125,0.125003,2293.000000,-0.123047,0.304688
53,21,0.375000,0.125003,932.000000,-0.140625,0.347656
53,22,0.234375,0.250007,876.000000,0.007812,0.234375
53,23,0.281250,0.250007,2199.000000,-0.193359,0.205078
53,24,0.328125,0.250007,2306.000000,-0.236328,0.228516
53,25,0.375000,0.250007,937.000000,-0.269531,0.261719
53,26,0.234375,0.375010,591.000000,0.015625,0.234375
53,27,0.281250,0.375010,1156.000000,-0.193359,0.205078
53,28,0.328125,0.375010,1200.000000,-0.226562,0.238281
53,29,0.375000,0.375010,503.000000,-0.257812,0.271484
54,1,0.281250,0.000000,610.000000,-0.027344,0.279297
54,2,0.328125,0.000000,702.000000,-0.041016,0.326172
54,3,0.562500,0.125003,393.000000,0.087891,0.554688
54,4,0.562500,0.250007,158.000000,0.087891,0.554688
54,5,0.281250,-0.250007,471.000000,-0.097656,0.263672
54,6,0.328125,-0.250007,520.000000,-0.103516,0.312500
54,7,0.281250,-0.125003,1281.000000,-0.087891,0.267578
54,8,0.328125,-0.125003,1630.000000,-0.091797,0.314453
54,9,0.375000,-0.125003,795.000000,-0.105469,0.359375
54,10,0.656250,0.125003,554.000000,0.287109,0.589844
54,11,0.656250,0.250007,214.000000,0.287109,0.589844
54,12,0.281250,-0.250007,463.000000,-0.185547,0.212891
54,13,0.328125,-0.250007,423.000000,-0.214844,0.248047
54,14,0.281250,-0.125003,953.000000,-0.193359,0.205078
55,1,0.609375,0.000000,482.000000,0.191406,0.578125
55,2,0.609375,0.125003,1129.000000,0.191406,0.578125
55,3,0.609375,0.250007,456.000000,0.191406,0.578125
55,4,0.234375,-0.625017,236.000000,-0.103516,0.210938
55,5,0.281250,-0.625017,247.000000,-0.115234,0.257812
55,6,0.281250,-0.500013,428.000000,-0.087891,0.267578
55,7,0.281250,-0.375010,730.000000,-0.087891,0.267578
55,8,0.281250,-0.250007,960.000000,-0.123047,0.253906
55,9,0.328125,-0.250007,925.000000,-0.144531,0.294922
55,10,0.281250,-0.125003,830.000000,-0.132812,0.248047
55,11,0.328125,-0.125003,838.000000,-0.144531,0.294922
56,1,0.609375,0.000000,482.000000,0.191406,0.578125
56,2,0.609375,0.125003,1129.000000,0.191406,0.578125
56,3,0.609375,0.250007,456.000000,0.191406,0.578125
56,4,0.234375,-0.625017,236.000000,-0.103516,0.210938
56,5,0.281250,-0.625017,247.000000,-0.115234,0.257812
56,6,0.281250,-0.500013,428.000000,-0.087891,0.267578
56,7,0.281250,-0.375010,730.000000,-0.087891,0.267578
56,8,0.281250,-0.250007,960.000000,-0.123047,0.253906
56,9,0.328125,-0.250007,925.000000,-0.144531,0.294922
56,10,0.281250,-0.125003,830.000000,-0.132812,0.248047
56,11,0.328125,-0.125003,838.000000,-0.144531,0.294922
56,12,0.562500,0.125003,258.000000,0.175781,0.535156
56,13,0.281250,-0.125003,818.000000,-0.027344,0.279297
56,14,0.328125,-0.125003,765.000000,-0.021484,0.328125
57,1,0.609375,0.000000,282.000000,0.267578,0.548828
57,2,0.656250,0.000000,391.000000,0.287109,0.589844
57,3,0.609375,0.125003,749.000000,0.228516,0.564453
57,4,0.609375,0.250007,311.000000,0.208984,0.572266
57,5,0.234375,-0.375010,550.000000,-0.066406,0.224609
57,6,0.281250,-0.375010,603.000000,-0.070312,0.271484
57,7,0.281250,-0.250007,969.000000,-0.027344,0.279297
57,8,0.328125,-0.250007,849.000000,-0.041016,0.326172
57,9,0.609375,-0.125003,398.000000,0.171875,0.583984
58,1,0.609375,0.000000,282.000000,0.267578,0.548828
58,2,0.656250,0.000000,391.000000,0.287109,0.589844
58,3,0.609375,0.125003,749.000000,0.228516,0.564453
58,4,0.609375,0.250007,311.000000,0.208984,0.572266
58,5,0.234375,-0.375010,550.000000,-0.066406,0.224609
58,6,0.281250,-0.375010,603.000000,-0.070312,0.271484
58,7,0.281250,-0.250007,969.000000,-0.027344,0.279297
58,8,0.328125,-0.250007,849.000000,-0.041016,0.326172
58,9,0.609375,-0.125003,398.000000,0.171875,0.583984
59,1,0.609375,0.250007,163.000000,0.285156,0.539062
59,2,0.515625,-0.375010,78.000000,-0.208984,0.470703
59,3,0.562500,-0.375010,63.000000,-0.246094,0.505859
59,4,0.515625,-0.375010,68.000000,0.015625,0.515625
59,5,0.562500,-0.375010,52.000000,-0.017578,0.562500
60,1,0.609375,0.000000,166.000000,0.267578,0.548828
60,2,0.609375,0.125003,397.000000,0.285156,0.539062
61,1,0.281250,0.000000,574.000000,-0.017578,0.281250
61,2,0.281250,0.125003,980.000000,-0.027344,0.279297
61,3,0.281250,0.250007,592.000000,-0.027344,0.279297
61,4,0.609375,-0.125003,318.000000,0.191406,0.578125
61,5,0.281250,0.250007,516.000000,-0.123047,0.253906
62,1,0.281250,0.250007,1208.000000,-0.017578,0.281250
62,2,0.281250,0.375010,604.000000,-0.027344,0.279297
63,1,0.281250,0.250007,1208.000000,-0.017578,0.281250
63,2,0.281250,0.375010,604.000000,-0.027344,0.279297
63,3,0.609375,-0.250007,105.000000,0.191406,0.578125
63,4,0.609375,-0.125003,315.000000,0.191406,0.578125
63,5,0.609375,0.125003,326.000000,0.228516,0.564453
63,6,0.562500,-0.250007,43.000000,0.158203,0.539062
64,1,0.281250,0.000000,693.000000,-0.097656,0.263672
64,2,0.328125,0.000000,640.000000,-0.091797,0.314453
64,3,0.281250,0.125003,1234.000000,-0.105469,0.261719
64,4,0.328125,0.125003,1080.000000,-0.113281,0.308594
64,5,0.281250,0.250007,775.000000,-0.097656,0.263672
64,6,0.328125,0.250007,699.000000,-0.113281,0.308594
64,7,0.234375,0.500013,87.000000,-0.109375,0.207031
64,8,0.281250,0.500013,112.000000,-0.123047,0.253906
64,9,0.562500,-0.250007,76.000000,0.105469,0.552734
64,10,0.609375,-0.250007,172.000000,0.115234,0.599609
65,1,0.281250,0.000000,693.000000,-0.097656,0.263672
65,2,0.328125,0.000000,640.000000,-0.091797,0.314453
65,3,0.281250,0.125003,1234.000000,-0.105469,0.261719
65,4,0.328125,0.125003,1080.000000,-0.113281,0.308594
65,5,0.281250,0.250007,775.000000,-0.097656,0.263672
65,6,0.328125,0.250007,699.000000,-0.113281,0.308594
65,7,0.234375,0.500013,87.000000,-0.109375,0.207031
65,8,0.281250,0.500013,112.000000,-0.123047,0.253906
65,9,0.562500,-0.250007,76.000000,0.105469,0.552734
65,10,0.609375,-0.250007,172.000000,0.115234,0.599609
65,11,0.562500,-0.125003,196.000000,0.087891,0.554688
66,1,0.234375,0.000000,845.000000,-0.050781,0.228516
66,2,0.281250,0.000000,1629.000000,-0.062500,0.275391
66,3,0.328125,0.000000,1321.000000,-0.072266,0.320312
66,4,0.281250,-0.375010,343.000000,-0.175781,0.218750
66,5,0.234375,-0.250007,923.000000,-0.037109,0.232422
66,6,0.281250,-0.250007,1957.000000,-0.044922,0.277344
66,7,0.328125,-0.250007,1742.000000,-0.062500,0.322266
66,8,0.375000,-0.250007,632.000000,-0.070312,0.369141
66,9,0.234375,-0.125003,1509.000000,-0.050781,0.228516
66,10,0.281250,-0.125003,3055.000000,-0.062500,0.275391
66,11,0.328125,-0.125003,2576.000000,-0.072266,0.320312
66,12,0.281250,-0.375010,323.000000,-0.044922,0.277344
67,1,0.281250,0.000000,710.000000,-0.044922,0.277344
67,2,0.328125,0.000000,557.000000,-0.062500,0.322266
67,3,0.234375,-0.625017,399.000000,-0.095703,0.214844
67,4,0.281250,-0.625017,327.000000,-0.115234,0.257812
67,5,0.281250,-0.250007,1054.000000,-0.035156,0.279297
67,6,0.328125,-0.250007,746.000000,-0.050781,0.324219
67,7,0.281250,-0.125003,1429.000000,-0.044922,0.277344
67,8,0.328125,-0.125003,1088.000000,-0.050781,0.324219
67,9,0.281250,-0.250007,792.000000,-0.150391,0.238281
67,10,0.328125,-0.250007,584.000000,-0.173828,0.277344
68,1,0.281250,0.000000,534.000000,-0.017578,0.281250
68,2,0.703125,0.375010,29.000000,-0.396484,0.582031
68,3,0.281250,-0.125003,1013.000000,-0.017578,0.281250
69,1,0.609375,0.125003,164.000000,0.132812,0.593750
69,2,0.609375,0.250007,57.000000,0.132812,0.593750
69,3,0.468750,-0.375010,96.000000,0.015625,0.468750
69,4,0.515625,-0.375010,72.000000,0.048828,0.513672
70,1,0.609375,0.125003,164.000000,0.132812,0.593750
70,2,0.609375,0.250007,57.000000,0.132812,0.593750
70,3,0.468750,-0.375010,96.000000,0.015625,0.468750
70,4,0.515625,-0.375010,72.000000,0.048828,0.513672
71,1,0.609375,0.125003,346.000000,0.208984,0.572266
71,2,0.609375,-0.250007,131.000000,0.248047,0.556641
71,3,0.656250,-0.250007,192.000000,0.267578,0.599609
71,4,0.609375,-0.125003,390.000000,0.208984,0.572266
72,1,0.234375,0.375010,599.000000,-0.080078,0.220703
72,2,0.656250,-0.375010,41.000000,0.267578,0.599609
72,3,0.609375,-0.250007,155.000000,0.248047,0.556641
72,4,0.656250,-0.250007,227.000000,0.287109,0.589844
73,1,0.234375,0.375010,599.000000,-0.080078,0.220703
73,2,0.656250,-0.375010,41.000000,0.267578,0.599609
73,3,0.609375,-0.250007,155.000000,0.248047,0.556641
73,4,0.656250,-0.250007,227.000000,0.287109,0.589844
73,5,0.609375,-0.125003,479.000000,0.228516,0.564453
73,6,0.656250,-0.125003,698.000000,0.267578,0.599609
74,1,0.234375,0.500013,362.000000,-0.080078,0.220703
74,2,0.281250,0.500013,311.000000,-0.097656,0.263672
74,3,0.609375,-0.250007,182.000000,0.248047,0.556641
74,4,0.609375,-0.125003,482.000000,0.228516,0.564453
74,5,0.703125,-0.250007,88.000000,-0.373047,0.595703
75,1,0.234375,0.500013,362.000000,-0.080078,0.220703
75,2,0.281250,0.500013,311.000000,-0.097656,0.263672
75,3,0.609375,-0.250007,182.000000,0.248047,0.556641
75,4,0.609375,-0.125003,482.000000,0.228516,0.564453
75,5,0.703125,-0.250007,88.000000,-0.373047,0.595703
76,1,0.609375,0.125003,324.000000,0.208984,0.572266
77,1,0.609375,0.125003,524.000000,0.208984,0.572266
77,2,0.609375,0.250007,197.000000,0.191406,0.578125
77,3,0.609375,0.375010,41.000000,0.285156,0.539062
77,4,0.656250,0.375010,50.000000,0.267578,0.599609
77,5,0.609375,-0.125003,324.000000,0.208984,0.572266
78,1,0.609375,0.125003,524.000000,0.208984,0.572266
78,2,0.609375,0.250007,197.000000,0.191406,0.578125
78,3,0.609375,0.375010,41.000000,0.285156,0.539062
78,4,0.656250,0.375010,50.000000,0.267578,0.599609
78,5,0.609375,-0.125003,324.000000,0.208984,0.572266
79,1,0.609375,0.000000,279.000000,0.132812,0.593750
79,2,0.562500,0.125003,252.000000,0.140625,0.544922
79,3,0.609375,0.125003,808.000000,0.171875,0.583984
79,4,0.562500,0.250007,90.000000,0.123047,0.548828
79,5,0.609375,0.250007,293.000000,0.152344,0.589844
79,6,0.609375,-0.250007,136.000000,0.228516,0.564453
79,7,0.656250,-0.250007,150.000000,0.267578,0.599609
79,8,0.609375,-0.125003,417.000000,0.208984,0.572266
80,1,0.281250,0.000000,403.000000,-0.035156,0.279297
80,2,0.281250,0.125003,1013.000000,-0.044922,0.277344
80,3,0.234375,0.250007,907.000000,-0.044922,0.230469
80,4,0.281250,0.250007,759.000000,-0.044922,0.277344
80,5,0.234375,0.375010,334.000000,-0.044922,0.230469
80,6,0.562500,-0.250007,75.000000,-0.105469,0.552734
80,7,0.609375,-0.250007,87.000000,0.267578,0.548828
80,8,0.656250,-0.250007,133.000000,0.287109,0.589844
80,9,0.609375,-0.125003,263.000000,0.248047,0.556641
80,10,0.656250,-0.125003,426.000000,0.267578,0.599609
80,11,0.562500,-0.125003,149.000000,-0.123047,0.548828
81,1,0.281250,0.000000,625.000000,-0.035156,0.279297
81,2,0.328125,0.000000,492.000000,-0.041016,0.326172
81,3,0.281250,0.125003,1200.000000,-0.044922,0.277344
81,4,0.328125,0.125003,955.000000,-0.050781,0.324219
81,5,0.234375,0.250007,727.000000,-0.074219,0.222656
81,6,0.281250,0.250007,957.000000,-0.070312,0.271484
82,1,0.281250,0.000000,625.000000,-0.035156,0.279297
82,2,0.328125,0.000000,492.000000,-0.041016,0.326172
82,3,0.281250,0.125003,1200.000000,-0.044922,0.277344
82,4,0.328125,0.125003,955.000000,-0.050781,0.324219
82,5,0.234375,0.250007,727.000000,-0.074219,0.222656
82,6,0.281250,0.250007,957.000000,-0.070312,0.271484
83,1,0.234375,0.000000,350.000000,-0.125000,0.199219
83,2,0.281250,0.000000,587.000000,-0.158203,0.232422
83,3,0.328125,0.000000,576.000000,-0.072266,0.320312
83,4,0.281250,0.125003,1338.000000,-0.052734,0.275391
83,5,0.328125,0.125003,1320.000000,-0.072266,0.320312
83,6,0.234375,0.250007,784.000000,-0.044922,0.230469
83,7,0.281250,0.250007,1500.000000,-0.062500,0.275391
83,8,0.328125,0.250007,1199.000000,-0.072266,0.320312
83,9,0.234375,0.375010,512.000000,-0.080078,0.220703
83,10,0.281250,0.375010,668.000000,-0.070312,0.271484
83,11,0.609375,-0.250007,58.000000,0.267578,0.548828
83,12,0.609375,-0.125003,176.000000,0.248047,0.556641
83,13,0.656250,-0.125003,270.000000,0.267578,0.599609
83,14,0.234375,0.000000,269.000000,0.050781,0.228516
83,15,0.281250,0.000000,500.000000,-0.052734,0.275391
83,16,0.328125,0.000000,446.000000,-0.185547,0.271484
83,17,0.281250,0.125003,1329.000000,-0.158203,0.232422
83,18,0.328125,0.125003,991.000000,-0.185547,0.271484
83,19,0.234375,0.250007,725.000000,0.044922,0.230469
83,20,0.281250,0.250007,1124.000000,-0.167969,0.226562
84,1,0.281250,0.000000,526.000000,-0.140625,0.244141
84,2,0.609375,0.125003,388.000000,0.228516,0.564453
84,3,0.609375,-0.250007,105.000000,-0.132812,0.593750
84,4,0.656250,-0.250007,145.000000,0.267578,0.599609
84,5,0.281250,-0.125003,916.000000,-0.044922,0.277344
84,6,0.328125,-0.125003,738.000000,-0.050781,0.324219
84,7,0.609375,-0.125003,277.000000,0.228516,0.564453
84,8,0.281250,0.000000,409.000000,-0.035156,0.279297
84,9,0.609375,-0.250007,102.000000,0.267578,0.548828
85,1,0.281250,0.000000,866.000000,-0.027344,0.279297
85,2,0.328125,0.000000,650.000000,-0.123047,0.304688
85,3,0.609375,0.125003,541.000000,0.228516,0.564453
85,4,0.609375,0.250007,196.000000,0.208984,0.572266
85,5,0.234375,-0.500013,293.000000,-0.095703,0.214844
85,6,0.281250,-0.500013,290.000000,-0.115234,0.257812
85,7,0.234375,-0.375010,577.000000,-0.103516,0.210938
85,8,0.281250,-0.375010,561.000000,-0.132812,0.248047
86,1,0.281250,0.000000,866.000000,-0.027344,0.279297
86,2,0.328125,0.000000,650.000000,-0.123047,0.304688
86,3,0.609375,0.125003,541.000000,0.228516,0.564453
86,4,0.609375,0.250007,196.000000,0.208984,0.572266
86,5,0.234375,-0.500013,293.000000,-0.095703,0.214844
86,6,0.281250,-0.500013,290.000000,-0.115234,0.257812
86,7,0.234375,-0.375010,577.000000,-0.103516,0.210938
86,8,0.281250,-0.375010,561.000000,-0.132812,0.248047
86,9,0.234375,-0.250007,534.000000,-0.021484,0.232422
86,10,0.281250,-0.250007,832.000000,-0.027344,0.279297
